l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at,tier,quality_score,drop_reason
03-gym-beginner-how-to-use-gym-for-beginners-2,03-gym-beginner,03,how-to-use-gym-for-beginners-2,헬스장 이용 가이드,헬스장 처음 이용하는 법,howto,tip,헬스장 이용 방법을 알아보고 안전하게 운동하세요.,slot_2step,2026-06-08T12:21:32.315543+00:00,drop,71,duplicate_title
03-home-training-home-training-duration-2,03-home-training,03,home-training-duration-2,홈트레이닝 시간,홈트레이닝 운동 시간 관리,info,tip,효과적인 홈트레이닝 운동 시간,slot_2step,2026-06-08T12:19:32.856733+00:00,drop,72,duplicate_title
03-home-training-home-training-routine-2,03-home-training,03,home-training-routine-2,홈트레이닝 루틴,홈트레이닝 루틴 만들기,info,tip,효과적인 홈트레이닝 루틴을 만드는 방법을 알려드립니다.,slot_2step,2026-06-08T12:22:35.584642+00:00,drop,72,duplicate_title
03-intermittent-fasting-intermittent-fasting-types-and-methods,03-intermittent-fasting,03,intermittent-fasting-types-and-methods,간헐적 단식 종류와 방법,간헐적 단식 종류와 방법 비교,compare,tip,간헐적 단식 종류와 방법을 비교하세요.,slot_2step,2026-06-08T12:16:12.311378+00:00,drop,79,duplicate_title
03-pilates-pilates-instructor-certification,03-pilates,03,pilates-instructor-certification,필라테스 강사 자격증,필라테스 강사 자격증 취득 방법,info,tip,필라테스 강사 자격증을 취득하는 방법을 알려드립니다.,slot_2step,2026-06-08T12:14:50.708944+00:00,drop,77,duplicate_title
03-pilates-pilates-posture-correction,03-pilates,03,pilates-posture-correction,필라테스 자세 교정,필라테스 자세 교정 팁과 운동 방법,info,tip,올바른 필라테스 자세를 위한 교정 팁과 운동 방법을 소개합니다.,slot_2step,2026-06-08T12:14:50.708944+00:00,drop,77,duplicate_title
03-pilates-pilates-posture-errors,03-pilates,03,pilates-posture-errors,필라테스 자세 오류,필라테스 자세 오류와 교정 방법,info,tip,필라테스 자세에서 발생하는 오류와 그 교정 방법을 소개합니다.,slot_2step,2026-06-08T12:14:50.708944+00:00,drop,77,duplicate_title
03-yoga-beginner-yoga-mat-selection-guide,03-yoga-beginner,03,yoga-mat-selection-guide,요가 매트 추천,요가 매트 선택 가이드,info,tip,요가 매트 선택에 도움이 되는 정보를 제공합니다.,slot_2step,2026-06-08T12:20:23.873647+00:00,drop,55,duplicate_title
03-yoga-beginner-yoga-mat-selection-guide-2,03-yoga-beginner,03,yoga-mat-selection-guide-2,요가 매트 선택,요가 매트 선택 가이드,info,tip,요가 매트를 고르는 방법과 추천 제품 정보를 제공합니다.,slot_2step,2026-06-08T12:31:14.507828+00:00,drop,65,duplicate_title
03-yoga-beginner-yoga-block-usage-tutorial,03-yoga-beginner,03,yoga-block-usage-tutorial,요가 블록 사용,요가 블록 사용법 배우기,howto,tip,요가 블록을 효과적으로 사용하는 방법을 설명합니다.,slot_2step,2026-06-08T12:31:14.507828+00:00,drop,71,duplicate_title
03-yoga-beginner-yoga-basic-movements-for-beginners-2,03-yoga-beginner,03,yoga-basic-movements-for-beginners-2,요가 기본 동작,요가 입문자를 위한 기본 동작 가이드,info,tip,요가 초보자를 위한 기본 동작과 수련 팁을 제공합니다.,slot_2step,2026-06-08T12:20:23.873647+00:00,drop,65,duplicate_title
05-basketball-analysis-effective-basketball-practice-methods,05-basketball-analysis,05,effective-basketball-practice-methods,농구 연습 루틴,효과적인 농구 연습 방법,howto,tip,농구 실력 향상을 위한 체계적인 연습 루틴을 소개합니다.,slot_2step,2026-06-09T01:48:23.598551+00:00,drop,80,duplicate_title
05-football-tactics-youth-soccer-training-program,05-football-tactics,05,youth-soccer-training-program,유소년 축구 훈련법,유소년 축구 훈련 프로그램,howto,tip,유소년 축구 훈련 프로그램에 대해 소개합니다.,slot_2step,2026-06-09T01:48:23.598522+00:00,drop,68,duplicate_title
05-overseas-soccer-soccer-player-injury-update,05-overseas-soccer,05,soccer-player-injury-update,축구선수 부상,축구 선수 부상 업데이트 소식,news,tip,축구 선수들의 부상 업데이트 소식을 신속하게 전해드립니다.,slot_2step,2026-06-08T12:21:56.655768+00:00,drop,49,duplicate_title
06-oil-change-engine-oil-change-cycle-2,06-oil-change,06,engine-oil-change-cycle-2,엔진오일 교환 주기,엔진오일 교환 주기 얼마나 되나요?,info,tip,엔진오일 교환 주기와 관리법을 알아보세요.,slot_2step,2026-06-09T01:48:23.598938+00:00,drop,78,duplicate_title
07-webcam-recommend-how-to-buy-high-quality-webcam,07-webcam-recommend,07,how-to-buy-high-quality-webcam,고화질 웹캠 구매 가이드,고화질 웹캠 구매 가이드,howto,tip,화상 회의 및 스트리밍을 위한 최고의 고화질 웹캠을 구매하는 방법에 대한 가이드,slot_2step,2026-06-09T02:23:51.900972+00:00,drop,84,duplicate_title
08-dry-skin-care-dry-vs-oily-skin,08-dry-skin-care,08,dry-vs-oily-skin,건성 피부 구분,건성 피부와 지성 피부의 차이점,info,tip,건성 피부와 지성 피부의 특징을 비교합니다.,slot_2step,2026-06-09T02:34:02.161775+00:00,drop,78,duplicate_title
09-chungbuk-food-chungbuk-travel-spot,09-chungbuk-food,09,chungbuk-travel-spot,충북 관광지 추천,충북 가볼만한 곳 베스트,info,tip,충북 지역의 가볼만한 관광지를 추천합니다.,slot_2step,2026-06-09T02:42:09.802902+00:00,drop,74,duplicate_title
09-euljiro-food-euljiro-deiteu-mateup,09-euljiro-food,09,euljiro-deiteu-mateup,을지로 데이트 맛집,을지로 데이트 코스 추천 맛집,info,tip,을지로 지역 데이트를 위한 맛집 코스 추천,slot_2step,2026-06-09T02:52:49.166863+00:00,drop,90,duplicate_title
09-euljiro-food-euljiro-jikjangin-mateup,09-euljiro-food,09,euljiro-jikjangin-mateup,을지로 직장인 맛집,을지로 직장인 점심 맛집 추천,info,tip,을지로 지역 직장인을 위한 인기 맛집 정보,slot_2step,2026-06-09T02:52:49.166863+00:00,drop,78,duplicate_title
09-gopchang-food-seoul-gopchang-mateejib,09-gopchang-food,09,seoul-gopchang-mateejib,곱창,서울 곱창 맛집 추천,info,tip,고소한 곱창을 즐길 수 있는 서울 맛집 정보,slot_2step,2026-06-09T03:05:05.777820+00:00,drop,73,duplicate_title
09-jamsil-food-jamsil-office-lunch-spot,09-jamsil-food,09,jamsil-office-lunch-spot,잠실 직장인 점심 식당,잠실 직장인 점심 맛집 추천,info,tip,잠실 및 송파구 일대의 직장인 점심 식당을 소개합니다.,slot_2step,2026-06-09T02:45:26.087091+00:00,drop,78,duplicate_title
09-jongno-food-jongro-lunch-recommend,09-jongno-food,09,jongro-lunch-recommend,종로 점심 추천,종로 점심 맛집 추천,info,tip,종로에서 점심 먹기 좋은 식당 정보를 제공합니다.,slot_2step,2026-06-09T02:54:28.140170+00:00,drop,74,duplicate_title
09-lunch-food-lunch-spot-comparison-site,09-lunch-food,09,lunch-spot-comparison-site,점심비교사이트,점심 맛집 비교 사이트,compare,tip,점심 맛집을 비교하고 평가하는 사이트를 소개합니다.,slot_2step,2026-06-09T03:00:28.295778+00:00,drop,79,duplicate_title
09-mangwon-food-wangwon-baby-friendly,09-mangwon-food,09,wangwon-baby-friendly,망원 아기 동반,망원 아기 동반 맛집 추천,info,tip,망원 지역에서 아기 동반 가능한 맛집을 소개합니다.,slot_2step,2026-06-09T02:53:20.159942+00:00,drop,78,duplicate_title
09-naengmyeon-food-naengmyeon-matjib-deite-koseu,09-naengmyeon-food,09,naengmyeon-matjib-deite-koseu,냉면 맛집 데이트,냉면 맛집 데이트 코스 추천,info,tip,연인과 함께하기 좋은 냉면 맛집 데이트 코스를 소개합니다.,slot_2step,2026-06-09T03:02:52.806473+00:00,drop,90,duplicate_title
09-pangyo-food-pangyo-bar-recommend,09-pangyo-food,09,pangyo-bar-recommend,판교 술집 추천,판교 술집 추천 리스트,info,tip,판교 술집 추천 리스트,slot_2step,2026-06-09T02:56:13.991950+00:00,drop,74,duplicate_title
09-pizza-food-make-pizza-at-home-2,09-pizza-food,09,make-pizza-at-home-2,피자 집에서 만들기,집에서 피자 만들기 레시피,howto,tip,집에서 간단하게 피자를 만들 수 있는 레시피를 공유합니다.,slot_2step,2026-06-09T03:03:25.079011+00:00,drop,96,duplicate_title
09-rooftop-cafe-rooftop-cafe-hours,09-rooftop-cafe,09,rooftop-cafe-hours,루프탑 카페 시간,루프탑 카페 영업시간 안내,info,tip,루프탑 카페의 영업시간을 안내합니다.,slot_2step,2026-06-09T02:57:59.746135+00:00,drop,78,duplicate_title
09-station-food-nearby-station-food-mistake,09-station-food,09,nearby-station-food-mistake,역세권 맛집 실수,역세권 맛집 방문시 주의할 점,info,tip,역세권 맛집 방문시 주의해야 할 실수 사례를 공유합니다.,slot_2step,2026-06-09T02:59:24.883111+00:00,drop,78,duplicate_title
11-australia-trip-australia-camping-trip-guide-2,11-australia-trip,11,australia-camping-trip-guide-2,호주 캠핑장 추천,호주 캠핑 여행 완벽 가이드,info,tip,호주 캠핑 여행을 위한 필수 정보와 팁을 제공합니다.,slot_2step,2026-06-10T04:29:25.083859+00:00,drop,74,duplicate_title
11-busan-trip-busan-travel-budget-planning-2,11-busan-trip,11,busan-travel-budget-planning-2,부산 여행 예산,부산 여행 예산 계획 세우기,info,tip,부산 여행 예산 계획을 세우는 방법을 알려드립니다.,slot_2step,2026-06-09T03:22:19.406510+00:00,drop,78,duplicate_title
11-day-trip-one-day-trip-essential-items,11-day-trip,11,one-day-trip-essential-items,당일치기여행준비물,당일치기 여행 필수 준비물 체크리스트,info,tip,당일치기 여행을 위한 필수 준비물과 팁을 확인하세요.,slot_2step,2026-06-10T04:23:41.481529+00:00,drop,85,duplicate_title
11-jeonju-trip-jeonju-travel-accommodation-recommend,11-jeonju-trip,11,jeonju-travel-accommodation-recommend,전주 숙소 추천,전주 여행 숙소 추천 베스트,info,tip,전주 여행을 위한 숙소 추천 정보입니다.,slot_2step,2026-06-09T03:23:24.389257+00:00,drop,74,duplicate_title
11-travel-phrases-travel-english-conversation,11-travel-phrases,11,travel-english-conversation,여행 영어 회화,해외여행 필수 영어 회화 모음,info,tip,해외여행 시 현지에서 바로 활용 가능한 필수 영어 회화 정리,slot_2step,2026-06-10T04:26:32.809902+00:00,drop,78,duplicate_title
13-cat-treats-cat-allergy-snack-test,13-cat-treats,13,cat-allergy-snack-test,고양이 알레르기 간식 추천,고양이 알레르기 간식 테스트 방법,howto,tip,고양이 알레르기 간식 테스트 방법을 알려드립니다.,slot_2step,2026-06-10T04:39:30.231994+00:00,drop,92,duplicate_title
02-freelancer-tax-freelancer-comprehensive-income-tax-declaration-2,02-freelancer-tax,02,freelancer-comprehensive-income-tax-declaration-2,프리랜서 종합소득세 신고,프리랜서 종합소득세 신고 방법과 팁,info,tip,프리랜서의 종합소득세 신고 방법을 알아보고 절세 전략을 세우세요.,slot_2step,2026-06-08T12:15:53.600912+00:00,drop,77,duplicate_stem
02-gov-support-money-government-supported-education-training,02-gov-support-money,02,government-supported-education-training,정부 지원 교육 훈련,정부 지원 교육 훈련 프로그램 안내,info,tip,정부 지원 교육 훈련 프로그램 정보 제공,slot_2step,2026-06-08T12:16:15.149364+00:00,drop,65,duplicate_stem
02-gov-support-money-government-supported-business-loan,02-gov-support-money,02,government-supported-business-loan,정부 지원 창업 대출,정부 지원 창업 대출 조건과 신청 방법,info,tip,정부 지원 창업 대출을 확인하고 창업하세요.,slot_2step,2026-06-08T12:16:15.149364+00:00,drop,72,duplicate_stem
02-household-book-keeping-choboja-gaaegbu,02-household-book-keeping,02,choboja-gaaegbu,초보자 가계부,초보자를 위한 가계부 작성,info,tip,초보자를 위한 가계부 작성법을 알려드립니다.,slot_2step,2026-06-08T12:11:54.743321+00:00,drop,60,duplicate_stem
02-household-book-keeping-gajyeobu-jagseong-beob,02-household-book-keeping,02,gajyeobu-jagseong-beob,가계부 작성법,가계부 작성법과 자산 흐름 파악,info,tip,가계부 작성법을 통해 자산 흐름을 파악하고 예산을 관리하는 방법을 배웁니다.,slot_2step,2026-06-08T12:11:14.148601+00:00,drop,60,duplicate_stem
02-household-book-keeping-gajyeobu-yesan-gwanli,02-household-book-keeping,02,gajyeobu-yesan-gwanli,가계부 예산 관리,가계부 예산 관리 방법,info,tip,가계부를 통해 예산을 효율적으로 관리하는 방법을 알려드립니다.,slot_2step,2026-06-08T12:11:14.148601+00:00,drop,77,duplicate_stem
02-inheritance-donation-estate-planning-guide,02-inheritance-donation,02,estate-planning-guide,상속 계획 수립 가이드,상속 계획 수립을 위한 완벽 가이드,info,tip,상속 계획 수립을 위한 완벽 가이드를 제공합니다.,slot_2step,2026-06-08T12:12:02.150884+00:00,drop,59,duplicate_stem
02-inheritance-donation-gift-tax-calculator,02-inheritance-donation,02,gift-tax-calculator,증여세 계산,증여세 계산기 증여세 계산 방법,info,tip,증여세 계산기를 통해 쉽게 증여세를 계산할 수 있습니다.,slot_2step,2026-06-08T12:12:02.150884+00:00,drop,72,duplicate_stem
02-inheritance-donation-gift-tax-exemption-limit-3,02-inheritance-donation,02,gift-tax-exemption-limit-3,증여세 면제 한도,증여세 면제 한도와 절세 전략,info,tip,증여세 면제 한도와 이를 활용한 절세 전략을 소개합니다.,slot_2step,2026-06-08T12:12:15.303700+00:00,drop,65,duplicate_stem
02-inheritance-donation-inheritance-tax-declaration-method,02-inheritance-donation,02,inheritance-tax-declaration-method,증여세 신고 방법,증여세 신고 방법과 절세 전략,howto,tip,증여세 신고 방법을 알아보고 절세 전략을 세우세요.,slot_2step,2026-06-08T12:14:25.868120+00:00,drop,79,duplicate_stem
02-inheritance-donation-inheritance-property-division,02-inheritance-donation,02,inheritance-property-division,상속 재산 분할,상속 재산 분할 상속 재산 분할 방법,info,tip,상속 재산을 분할하는 방법과 절차를 안내합니다.,slot_2step,2026-06-08T12:12:02.150884+00:00,drop,77,duplicate_stem
02-inheritance-donation-parent-inheritance-preparation,02-inheritance-donation,02,parent-inheritance-preparation,부모님 상속 준비,부모님 상속 준비하기 상속 준비 체크리스트,info,tip,부모님 상속을 준비하는 방법과 체크리스트를 제공합니다.,slot_2step,2026-06-08T12:12:02.150884+00:00,drop,77,duplicate_stem
02-inheritance-donation-real-estate-inheritance-tax-saving,02-inheritance-donation,02,real-estate-inheritance-tax-saving,부동산 상속 절세 전략,부동산 상속세 절세 전략과 방법,info,tip,부동산 상속세 절세를 위한 전략과 방법을 알려드립니다.,slot_2step,2026-06-08T12:12:15.303700+00:00,drop,77,duplicate_stem
02-kr-stocks-individual-stock-analysis-methods,02-kr-stocks,02,individual-stock-analysis-methods,개별 종목 분석 방법,개별 종목 분석 방법 및 투자 전략,howto,tip,개별 종목을 분석하는 방법과 투자 전략,slot_2step,2026-06-08T12:13:03.278923+00:00,drop,74,duplicate_stem
02-kr-stocks-domestic-stock-market-analysis,02-kr-stocks,02,domestic-stock-market-analysis,국내 증시 현황 분석,국내 증시 현황 분석 및 투자 전략,info,tip,국내 증시 현황을 분석하고 투자 전략을 세우는 방법,slot_2step,2026-06-08T12:13:03.278923+00:00,drop,60,duplicate_stem
02-kr-stocks-stock-market-outlook-prediction,02-kr-stocks,02,stock-market-outlook-prediction,주식 시장 전망 예측,주식 시장 전망 예측 및 투자 전략,info,tip,주식 시장 전망을 예측하고 투자 전략을 세우는 방법,slot_2step,2026-06-08T12:13:03.278923+00:00,drop,60,duplicate_stem
02-small-business-support-franchise-startup-cost-reduction-2,02-small-business-support,02,franchise-startup-cost-reduction-2,프랜차이즈 창업 비용 절감,프랜차이즈 창업 비용 줄이는 법,info,tip,프랜차이즈 창업 시 비용 절감을 위한 전략과 노하우를 제공합니다.,slot_2step,2026-06-08T12:16:44.499679+00:00,drop,65,duplicate_stem
02-small-business-support-small-business-management-consulting-2,02-small-business-support,02,small-business-management-consulting-2,소상공인 경영 컨설팅 서비스,소상공인 경영 컨설팅 서비스 소개,info,tip,소상공인을 위한 경영 컨설팅 서비스 정보를 제공합니다.,slot_2step,2026-06-08T12:16:44.499679+00:00,drop,65,duplicate_stem
02-small-business-support-small-business-tax-saving,02-small-business-support,02,small-business-tax-saving,소상공인 세금 절세 방법,소상공인 세금 절세 방법과 혜택,info,tip,소상공인을 위한 세금 절세 방법과 혜택을 제공합니다.,slot_2step,2026-06-08T12:16:44.499679+00:00,drop,73,duplicate_stem
02-startup-funding-government-startup-support-programs,02-startup-funding,02,government-startup-support-programs,정부 창업 지원 사업,정부 창업 지원 사업 안내,info,tip,창업을 위한 정부 지원 사업과 그 내용을 소개합니다.,slot_2step,2026-06-08T12:13:26.727059+00:00,drop,65,duplicate_stem
02-startup-funding-startup-loan-types,02-startup-funding,02,startup-loan-types,창업 대출 종류,창업 대출 종류와 조건 비교,info,tip,창업을 위한 다양한 대출 종류와 조건을 비교 분석합니다.,slot_2step,2026-06-08T12:14:25.858544+00:00,drop,60,duplicate_stem
02-unemployment-benefits-apply-for-unemployment-benefits,02-unemployment-benefits,02,apply-for-unemployment-benefits,실업급여 신청 방법,실업급여 신청 절차와 필요 서류 안내,info,tip,실업급여를 신청하는 방법과 절차를 상세히 설명합니다.,slot_2step,2026-06-08T12:15:04.861794+00:00,drop,73,duplicate_stem
02-unemployment-benefits-unemployment-benefits-worknet,02-unemployment-benefits,02,unemployment-benefits-worknet,워크넷 실업급여 신청,워크넷으로 실업급여 신청하는 방법,info,tip,워크넷을 통해 실업급여를 신청하는 방법을 안내합니다.,slot_2step,2026-06-08T12:15:04.861794+00:00,drop,77,duplicate_stem
02-unemployment-benefits-unemployment-benefit-application-documents,02-unemployment-benefits,02,unemployment-benefit-application-documents,실업급여 신청 서류,실업급여 신청에 필요한 서류와 절차,info,tip,실업급여 신청에 필요한 서류와 절차를 자세히 설명합니다.,slot_2step,2026-06-08T12:12:20.900066+00:00,drop,77,duplicate_stem
02-unemployment-benefits-sil-eobgeu-um-jagyeog-yogeon,02-unemployment-benefits,02,sil-eobgeu-um-jagyeog-yogeon,실업급여 자격 요건,실업급여 자격 요건 확인하기,info,tip,실업급여 자격 요건을 상세히 안내합니다.,slot_2step,2026-06-08T12:12:20.900066+00:00,drop,65,duplicate_stem
02-unemployment-benefits-how-to-receive-unemployment-benefits,02-unemployment-benefits,02,how-to-receive-unemployment-benefits,실업급여 받는 방법,실업급여 받는 방법 안내,howto,tip,실업급여를 받는 절차를 단계별로 설명합니다.,slot_2step,2026-06-08T12:12:33.269085+00:00,drop,79,duplicate_stem
02-unemployment-benefits-how-to-receive-unemployment-benefits-2,02-unemployment-benefits,02,how-to-receive-unemployment-benefits-2,실업급여 받는 방법,실업급여 받는 법과 절차 안내,info,tip,실업급여를 받는 방법과 절차를 상세히 설명합니다.,slot_2step,2026-06-08T12:15:04.861794+00:00,drop,73,duplicate_stem
02-unemployment-benefits-unemployment-benefit-eligibility-conditions,02-unemployment-benefits,02,unemployment-benefit-eligibility-conditions,실업급여 수령 조건,실업급여 수령 조건과 자격 요건,info,tip,실업급여 수령을 위한 자격 요건과 조건을 상세히 설명합니다.,slot_2step,2026-06-08T12:12:20.900066+00:00,drop,65,duplicate_stem
02-unemployment-benefits-unemployment-benefit-payment-period-2,02-unemployment-benefits,02,unemployment-benefit-payment-period-2,실업급여 지급 기간,실업급여 지급 기간 알아보기,info,tip,실업급여 지급 기간과 관련된 정보를 제공합니다.,slot_2step,2026-06-08T12:15:04.861794+00:00,drop,65,duplicate_stem
02-us-stocks-us-stock-long-term-investment,02-us-stocks,02,us-stock-long-term-investment,미국 주식 장기 투자 전략,미국 주식 장기 투자 방법과 주의사항,info,tip,미국 주식 장기 투자에 대한 정보와 전략을 제공합니다.,slot_2step,2026-06-08T12:11:28.390296+00:00,drop,72,duplicate_stem
02-us-stocks-us-stock-recommended-stocks,02-us-stocks,02,us-stock-recommended-stocks,미국 주식 추천 종목,미국 주식 추천 종목 - 전문가가 선정한 유망 종목,info,tip,미국 주식 시장에서 주목할 만한 유망 종목 추천,slot_2step,2026-06-08T12:11:28.390296+00:00,drop,59,duplicate_stem
02-us-stocks-successful-us-stock-investment-strategies,02-us-stocks,02,successful-us-stock-investment-strategies,미국 주식 전략,성공적인 미국 주식 투자 전략,info,tip,미국 주식 시장에서 성공할 수 있는 다양한 투자 전략,slot_2step,2026-06-08T12:12:42.252387+00:00,drop,60,duplicate_stem
02-us-stocks-us-stock-investment-guide-for-beginners,02-us-stocks,02,us-stock-investment-guide-for-beginners,미국 주식 투자 가이드,미국 주식 초보자를 위한 완벽 가이드,info,tip,미국 주식 시장에 처음 투자하는 사람들을 위한 기본 가이드,slot_2step,2026-06-08T12:12:42.252387+00:00,drop,59,duplicate_stem
02-year-end-tax-adjustment-year-end-settlement-eligibility-check,02-year-end-tax-adjustment,02,year-end-settlement-eligibility-check,연말정산 대상자 확인,연말정산 대상자 확인하기,info,tip,연말정산 대상자인지 확인하세요.,slot_2step,2026-06-08T12:19:05.173521+00:00,drop,65,duplicate_stem
02-year-end-tax-adjustment-yeongmaljeongsan-hwan-geubgeum-johoe-bangbeob,02-year-end-tax-adjustment,02,yeongmaljeongsan-hwan-geubgeum-johoe-bangbeob,연말정산 환급금 조회 방법,연말정산 세금 환급금 조회 방법,info,tip,연말정산 세금 환급금 조회 방법을 알려드립니다.,slot_2step,2026-06-08T12:14:03.431193+00:00,drop,73,duplicate_stem
02-year-end-tax-adjustment-yeongmaljeongsan-sinho-gigan,02-year-end-tax-adjustment,02,yeongmaljeongsan-sinho-gigan,연말정산 신고 기간,연말정산 신고 기간,info,tip,연말정산 신고 기간을 알려드립니다.,slot_2step,2026-06-08T12:14:03.431193+00:00,drop,65,duplicate_stem
02-year-end-tax-adjustment-yeolmal-jeongsan-cho-boja-gaideu,02-year-end-tax-adjustment,02,yeolmal-jeongsan-cho-boja-gaideu,연말정산 초보자 가이드,연말정산 처음? 꼭 알아야 할 기본 가이드,info,tip,연말정산의 기초부터 차근차근 설명해드립니다.,slot_2step,2026-06-08T12:19:05.173521+00:00,drop,65,duplicate_stem
02-year-end-tax-adjustment-year-end-tax-settlement-tax-saving-strategy,02-year-end-tax-adjustment,02,year-end-tax-settlement-tax-saving-strategy,연말정산 절세 전략,연말정산 절세 전략 및 꿀팁,info,tip,연말정산 절세 전략을 통해 세금을 줄여보세요.,slot_2step,2026-06-08T12:19:44.893548+00:00,drop,77,duplicate_stem
02-year-end-tax-adjustment-yeolmal-jeongsan-jeolse-strategi,02-year-end-tax-adjustment,02,yeolmal-jeongsan-jeolse-strategi,연말정산 절세 전략,연말정산 절세 전략으로 환급금 늘리기,info,tip,연말정산에서 절세할 수 있는 다양한 방법을 소개합니다.,slot_2step,2026-06-08T12:19:05.173521+00:00,drop,65,duplicate_stem
02-youth-jump-account-young-jump-account-application,02-youth-jump-account,02,young-jump-account-application,청년 도약계좌 신청 방법,청년 도약계좌 가입 신청 방법,howto,tip,청년 도약계좌 신청 방법을 자세히 설명합니다.,slot_2step,2026-06-08T12:12:36.405110+00:00,drop,79,duplicate_stem
02-youth-jump-account-young-jump-account-join-condition,02-youth-jump-account,02,young-jump-account-join-condition,청년 도약계좌 가입 요건,청년 도약계좌 가입 조건 쉽게 알아보기,info,tip,청년 도약계좌 가입 조건을 자세히 설명합니다.,slot_2step,2026-06-08T12:15:35.384751+00:00,drop,65,duplicate_stem
02-youth-jump-account-youth-savings-income-eligibility,02-youth-jump-account,02,youth-savings-income-eligibility,청년 도약계좌 소득 조건,청년 도약계좌 소득 기준 확인,info,tip,청년 도약계좌의 소득 기준을 확인하세요,slot_2step,2026-06-08T12:12:53.415285+00:00,drop,65,duplicate_stem
02-youth-jump-account-young-jump-account-operation-method,02-youth-jump-account,02,young-jump-account-operation-method,청년 도약계좌 투자 방법,청년 도약계좌 운용 방법과 투자 전략,howto,tip,청년 도약계좌의 운용 방법과 투자 전략을 제시합니다.,slot_2step,2026-06-08T12:15:35.384751+00:00,drop,74,duplicate_stem
02-youth-jump-account-young-jump-account-pros-cons,02-youth-jump-account,02,young-jump-account-pros-cons,청년 도약계좌 장단점,청년 도약계좌의 장점과 단점 총정리,info,tip,청년 도약계좌의 장점과 단점을 자세히 알려드립니다.,slot_2step,2026-06-08T12:12:36.405110+00:00,drop,65,duplicate_stem
02-youth-jump-account-young-jump-account-utilization-tip,02-youth-jump-account,02,young-jump-account-utilization-tip,청년 도약계좌 활용법,청년 도약계좌 활용 팁과 전략,howto,tip,청년 도약계좌의 활용 팁과 전략을 제시합니다.,slot_2step,2026-06-08T12:15:35.384751+00:00,drop,83,duplicate_stem
03-gym-beginner-gym-safety-rules-2,03-gym-beginner,03,gym-safety-rules-2,헬스장 안전 수칙,헬스장 안전 수칙 지키기,info,tip,헬스장에서 안전하게 운동하는 법을 알아보세요.,slot_2step,2026-06-08T12:21:32.315543+00:00,drop,65,duplicate_stem
03-gym-beginner-meal-plan-for-beginner-gym-goers,03-gym-beginner,03,meal-plan-for-beginner-gym-goers,헬스 초보 식단,헬스 초보자를 위한 식단 계획,info,tip,헬스 초보자를 위한 식단 계획을 제공합니다.,slot_2step,2026-06-08T12:15:32.036859+00:00,drop,65,duplicate_stem
03-gym-beginner-importance-of-stretching-before-and-after-workout,03-gym-beginner,03,importance-of-stretching-before-and-after-workout,운동 전후 스트레칭,운동 전후 스트레칭 중요성,info,tip,운동 전후 스트레칭의 중요성을 강조합니다.,slot_2step,2026-06-08T12:15:32.036859+00:00,drop,65,duplicate_stem
03-gym-beginner-types-of-weight-training,03-gym-beginner,03,types-of-weight-training,웨이트 트레이닝 종류,웨이트 트레이닝의 종류와 방법,info,tip,다양한 웨이트 트레이닝 방법을 알아보세요.,slot_2step,2026-06-08T12:21:32.315543+00:00,drop,77,duplicate_stem
03-home-training-home-training-benefits,03-home-training,03,home-training-benefits,홈트레이닝 효과,홈트레이닝 운동 효과 분석,info,tip,홈트레이닝의 다양한 운동 효과,slot_2step,2026-06-08T12:19:32.856733+00:00,drop,60,duplicate_stem
03-home-training-best-home-training-apps,03-home-training,03,best-home-training-apps,홈트레이닝 앱,홈트레이닝 앱 추천 베스트,info,tip,홈트레이닝에 도움이 되는 앱을 소개합니다.,slot_2step,2026-06-08T12:14:21.427858+00:00,drop,54,duplicate_stem
03-home-training-home-cardio-exercise-2,03-home-training,03,home-cardio-exercise-2,집에서 하는 유산소,집에서 하는 유산소 운동,info,tip,집에서 쉽게 할 수 있는 유산소 운동법을 소개합니다.,slot_2step,2026-06-08T12:22:35.584642+00:00,drop,65,duplicate_stem
03-home-training-home-training-equipment-guide,03-home-training,03,home-training-equipment-guide,홈트레이닝 운동기구 추천,홈트레이닝을 위한 운동기구 선택 가이드,info,tip,홈트레이닝에 필요한 운동기구 선택 팁,slot_2step,2026-06-08T12:19:32.856733+00:00,drop,55,duplicate_stem
03-home-training-home-training-diet,03-home-training,03,home-training-diet,홈트레이닝 다이어트,홈트레이닝으로 다이어트 성공,review,tip,홈트레이닝을 통해 다이어트에 성공한 사람들의 후기를 공유합니다.,slot_2step,2026-06-08T12:22:35.584642+00:00,drop,60,duplicate_stem
03-home-training-home-training-duration,03-home-training,03,home-training-duration,홈트레이닝 시간,홈트레이닝 운동 시간 관리,info,tip,효과적인 홈트레이닝 시간을 알려드립니다.,slot_2step,2026-06-08T12:14:21.427858+00:00,drop,72,duplicate_stem
03-home-training-home-workout-for-seniors,03-home-training,03,home-workout-for-seniors,노인 홈트레이닝,노인을 위한 홈트레이닝 운동법,info,tip,노인을 위한 안전하고 효과적인 홈트레이닝 운동법을 소개합니다.,slot_2step,2026-06-08T12:14:21.427858+00:00,drop,60,duplicate_stem
