l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at
01-celebrity-lee-seo-jin-profile,01-celebrity,01,lee-seo-jin-profile,이서진 프로필,이서진 프로필과 인생 이야기,info,review,배우 이서진 프로필과 인생 이야기,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00
01-celebrity-nct-members-profile,01-celebrity,01,nct-members-profile,NCT 멤버 프로필,NCT 멤버 개별 프로필과 정보,info,review,그룹 NCT 멤버별 프로필과 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00
01-celebrity-newjeans-music-style,01-celebrity,01,newjeans-music-style,뉴진스 음악 스타일,뉴진스 음악 스타일과 장르,info,review,그룹 뉴진스의 음악 스타일과 장르,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00
01-celebrity-son-seok-goo-films,01-celebrity,01,son-seok-goo-films,손석구 영화 출연작,손석구 영화 출연작과 대표작,info,review,배우 손석구 영화 출연작과 대표작,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00
01-celebrity-song-hye-kyo-profile,01-celebrity,01,song-hye-kyo-profile,송혜교 프로필,송혜교 프로필과 인생 이야기,info,review,배우 송혜교 프로필과 인생 이야기,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00
01-celebrity-tomorrow-x-together-music-style,01-celebrity,01,tomorrow-x-together-music-style,TXT 음악 스타일,TXT 음악 스타일과 장르,info,review,그룹 TXT 음악 스타일과 장르,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00
01-drama-cable-drama-ratings,01-drama,01,cable-drama-ratings,케이블 드라마 시청률,케이블 드라마 최신 시청률,info,issue,케이블 드라마 시청률 확인,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-cable-drama-ratings-2,01-drama,01,cable-drama-ratings-2,케이블 드라마 순위,케이블 드라마 시청률 순위,info,issue,케이블 드라마 시청률 순위 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-coupang-drama-list,01-drama,01,coupang-drama-list,쿠팡플레이 드라마 추천,쿠팡플레이에서 시청할 수 있는 드라마,info,review,쿠팡플레이에서 시청할 수 있는 드라마 추천,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-coupangplay-drama-list,01-drama,01,coupangplay-drama-list,쿠팡플레이 드라마 목록,쿠팡플레이 드라마 전체 목록 보기,info,local,쿠팡플레이에서 볼 수 있는 드라마 전체 목록,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-coupangplay-drama-ratings,01-drama,01,coupangplay-drama-ratings,쿠팡플레이 드라마 시청률,쿠팡플레이 드라마 시청률 순위,info,issue,쿠팡플레이 드라마 시청률 순위 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-airing-schedule,01-drama,01,drama-airing-schedule,드라마 방영 일정표,드라마 방영 일정표 확인하는 방법,howto,howto,드라마 방영 일정을 확인하는 방법과 일정표,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-broadcast-schedule,01-drama,01,drama-broadcast-schedule,드라마 방영일정표,드라마 방영 일정표 확인하는 법,howto,howto,드라마 방영 일정표를 확인하는 방법,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-buzz-ranking,01-drama,01,drama-buzz-ranking,드라마 화제성 순위,드라마 화제성 순위 확인,info,issue,드라마 화제성 순위 확인하기,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-cast,01-drama,01,drama-cast,드라마 출연진 정보,드라마 출연진과 캐릭터 정보,info,issue,드라마 출연진과 캐릭터 정보 제공,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-ending,01-drama,01,drama-ending,드라마 결말 설명,인기 드라마 결말 정리,info,review,인기 드라마의 결말 설명,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-filming-locations,01-drama,01,drama-filming-locations,드라마 촬영지 정보,드라마 촬영지 관광 정보,info,local,드라마 촬영지 관광 정보 제공,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-free-watch,01-drama,01,drama-free-watch,드라마 다시보기 무료 사이트,드라마 다시보기 무료로 볼 수 있는 사이트,info,tip,드라마 다시보기를 무료로 볼 수 있는 사이트 모음,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-origin,01-drama,01,drama-origin,드라마 원작 정보,드라마 원작 소설 및 웹툰,info,issue,드라마 원작 정보 제공,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-ost-collection,01-drama,01,drama-ost-collection,드라마 OST 모음,드라마 OST 음악 모음,info,local,드라마 OST 음악 모음,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-ost-download,01-drama,01,drama-ost-download,드라마 OST 다운로드,드라마 OST 음악 다운로드,howto,tip,드라마 OST 음악 다운로드 방법,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-ratings,01-drama,01,drama-ratings,드라마 시청률 순위 확인,최신 드라마 시청률 순위,info,issue,현재 방영 중인 드라마 시청률 순위 확인,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-review,01-drama,01,drama-review,드라마 리뷰 및 평가,드라마 리뷰와 평가,review,review,드라마에 대한 리뷰와 평가,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-rewatch-sites,01-drama,01,drama-rewatch-sites,드라마 다시보기 사이트,드라마 다시보기 가능한 사이트,info,compare,드라마 다시보기가 가능한 다양한 사이트 비교,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-schedule,01-drama,01,drama-schedule,드라마 방영일정 확인,드라마 방영 일정표,info,issue,드라마 방영 일정 확인하기,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-summary,01-drama,01,drama-summary,드라마 줄거리 요약,인기 드라마 줄거리 요약,info,review,인기 드라마 줄거리 요약,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-drama-trailer,01-drama,01,drama-trailer,드라마 예고편 시청,드라마 예고편 모음,info,issue,드라마 예고편 시청하기,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-free-drama-replay-sites,01-drama,01,free-drama-replay-sites,드라마 무료 다시보기 사이트,드라마 무료 다시보기 가능한 사이트,info,tip,드라마를 무료로 다시보기 가능한 사이트 목록,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-kdrama-ott-comparison,01-drama,01,kdrama-ott-comparison,한국 드라마 OTT 플랫폼 비교,한국 드라마 볼 수 있는 OTT 플랫폼 비교,compare,compare,한국 드라마를 볼 수 있는 다양한 OTT 플랫폼 비교,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-drama-kdrama-ott-platform,01-drama,01,kdrama-ott-platform,한국 드라마 OTT 플랫폼 추천,한국 드라마 볼 수 있는 OTT 플랫폼 추천,compare,tip,한국 드라마를 볼 수 있는 다양한 OTT 플랫폼 비교,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-kdrama-ratings,01-drama,01,kdrama-ratings,한국 드라마 시청률 순위,한국 드라마 시청률 순위 확인 방법,info,howto,현재 방영 중인 한국 드라마 시청률 순위 확인 방법,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-kdrama-recommend-2026,01-drama,01,kdrama-recommend-2026,한국 드라마 추천 2026,2026 한국 드라마 추천,info,review,2026년 시청하기 좋은 한국 드라마 추천,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-netflix-drama-free,01-drama,01,netflix-drama-free,넷플릭스 드라마 무료보기 사이트,넷플릭스 드라마 무료로 보는 사이트 모음,info,tip,넷플릭스 드라마를 무료로 볼 수 있는 사이트 모음,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-netflix-drama-free-2,01-drama,01,netflix-drama-free-2,넷플릭스 드라마 무료 보기 사이트,넷플릭스 드라마 무료로 보기,howto,tip,넷플릭스 드라마를 무료로 보는 방법,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:31:11.146046+00:00
01-drama-netflix-drama-list,01-drama,01,netflix-drama-list,넷플릭스 드라마 추천,넷플릭스 드라마 추천 리스트,info,review,넷플릭스에서 시청할 수 있는 드라마 추천,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-netflix-drama-new-release,01-drama,01,netflix-drama-new-release,넷플릭스 드라마 신작 일정,넷플릭스 드라마 신작 공개 일정,info,issue,넷플릭스 드라마 신작 공개 일정과 라인업,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-netflix-drama-ratings,01-drama,01,netflix-drama-ratings,드라마 시청률 순위 넷플릭스,넷플릭스 드라마 시청률 순위 확인 방법,info,howto,넷플릭스 드라마 시청률 순위를 확인하는 방법,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-netflix-drama-ratings-2,01-drama,01,netflix-drama-ratings-2,넷플릭스 드라마 시청률 순위,넷플릭스 드라마 시청률 순위 확인하기,info,tip,넷플릭스 드라마 실시간 시청률 순위,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-drama-netflix-kdrama-2026,01-drama,01,netflix-kdrama-2026,2026 넷플릭스 한국 드라마,2026 넷플릭스 한국 드라마 라인업,info,issue,2026년 넷플릭스 한국 드라마 공개 예정작,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-netflix-kdrama-lineup,01-drama,01,netflix-kdrama-lineup,넷플릭스 한국 드라마 라인업,넷플릭스 한국 드라마 라인업 2026,info,issue,넷플릭스 한국 드라마 라인업,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-netflix-kdrama-lineup-2026,01-drama,01,netflix-kdrama-lineup-2026,넷플릭스 한국 드라마 2026 라인업,넷플릭스 한국 드라마 2026 라인업 공개,info,issue,넷플릭스 한국 드라마 2026 라인업과 공개 일정 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-netflix-kdrama-recommend,01-drama,01,netflix-kdrama-recommend,넷플릭스 한국 드라마 추천,넷플릭스 한국 드라마 추천 리스트,info,tip,넷플릭스에서 볼 수 있는 인기 한국 드라마 추천,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-drama-netflix-original-drama,01-drama,01,netflix-original-drama,넷플릭스 오리지널 드라마 추천,넷플릭스 오리지널 드라마 추천 리스트,info,review,넷플릭스 오리지널 드라마 추천 리스트와 리뷰,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-netflix-original-drama-list,01-drama,01,netflix-original-drama-list,넷플릭스 오리지널 드라마 목록,넷플릭스 오리지널 드라마 추천 목록,info,review,넷플릭스 오리지널 드라마 목록과 추천작,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-ott-drama-free,01-drama,01,ott-drama-free,OTT 드라마 무료보기,OTT 드라마 무료 시청 방법,howto,tip,OTT 플랫폼에서 드라마 무료로 시청하는 법,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-ott-drama-free-2,01-drama,01,ott-drama-free-2,OTT 드라마 무료 보기 사이트,OTT 드라마 무료로 보는 사이트 모음,info,tip,OTT 드라마를 무료로 볼 수 있는 사이트와 방법,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-ott-drama-rankings,01-drama,01,ott-drama-rankings,OTT 드라마 순위,OTT 드라마 인기 순위,info,issue,OTT 드라마 인기 순위 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-tving-drama-2026,01-drama,01,tving-drama-2026,2026 티빙 드라마 신작,2026 티빙 드라마 신작 일정과 기대작,info,issue,2026년 티빙 한국 드라마 신작 라인업,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-drama-tving-drama-2026-2,01-drama,01,tving-drama-2026-2,2026 티빙 드라마 라인업,2026 티빙 드라마 신작 일정과 라인업,info,issue,2026년 티빙 드라마 신작 라인업과 공개 일정,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-drama-tving-drama-free,01-drama,01,tving-drama-free,티빙 드라마 무료보기,티빙 드라마 무료로 보는 방법,howto,tip,티빙 드라마를 무료로 보는 방법,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-tving-drama-free-2,01-drama,01,tving-drama-free-2,티빙 드라마 무료 다시보기,티빙 드라마 무료 다시보기 사이트 모음,howto,tip,티빙 드라마를 무료로 다시 볼 수 있는 사이트,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-drama-tving-drama-list,01-drama,01,tving-drama-list,티빙 드라마 추천,티빙에서 시청할 수 있는 드라마,info,review,티빙에서 시청할 수 있는 드라마 추천,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-tving-drama-ratings,01-drama,01,tving-drama-ratings,티빙 드라마 시청률 순위,티빙 드라마 시청률 순위 실시간 확인,info,issue,티빙 드라마 실시간 시청률 순위 확인,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-drama-wavedrama-free,01-drama,01,wavedrama-free,웨이브 드라마 무료 시청,웨이브 드라마 무료로 시청하는 방법,howto,howto,웨이브 드라마를 무료로 시청하는 방법,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-drama-wavedrama-list,01-drama,01,wavedrama-list,웨이브 드라마 추천,웨이브에서 시청할 수 있는 드라마,info,review,웨이브에서 시청할 수 있는 드라마 추천,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-drama-wavedrama-ratings,01-drama,01,wavedrama-ratings,웨이브 드라마 시청률 순위,웨이브 드라마 최신 시청률 순위,info,issue,웨이브 드라마 최신 시청률 순위 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:30:09.427089+00:00
01-event-2023-celeb-award,01-event,01,2023-celeb-award,연예인 수상 2023,2023 연예계 수상식 결과,info,issue,2023년 연예계 수상식 결과,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-2023-drama-cancel,01-event,01,2023-drama-cancel,드라마 결방 일정 2023,2023 드라마 결방 일정과 사유,info,issue,2023년 드라마 결방 일정과 사유,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-2023-drama-ost,01-event,01,2023-drama-ost,드라마 OST 2023,2023 드라마 OST 모음,info,issue,2023년 드라마 OST 모음,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-2023-drama-ratings,01-event,01,2023-drama-ratings,드라마 시청률 순위 2023,2023 드라마 시청률 순위 Top 10,info,issue,2023년 드라마 시청률 순위 Top 10,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-2023-ott-variety-recommend,01-event,01,2023-ott-variety-recommend,OTT 예능 추천 2023,2023 OTT 예능 프로그램 추천,info,review,2023년 OTT에서 볼 수 있는 예능 프로그램 추천,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-2023-variety-ratings,01-event,01,2023-variety-ratings,예능 프로그램 시청률 2023,2023 예능 프로그램 시청률 순위,info,issue,2023년 예능 프로그램 시청률 순위,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-2024-celeb-comeback,01-event,01,2024-celeb-comeback,연예계 복귀 2024,2024 연예계 복귀 예정 스타,info,issue,2024년 연예계에 복귀 예정인 스타들,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-2024-celeb-wedding,01-event,01,2024-celeb-wedding,연예인 결혼식 일정 2024,2024 연예인 결혼식 일정,info,issue,2024년 연예인 결혼식 일정과 장소,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-2024-drama-airdate,01-event,01,2024-drama-airdate,드라마 방영일정 2024,2024 드라마 방영일정표,info,issue,2024년 드라마 방영일정표,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-2024-kbs-drama,01-event,01,2024-kbs-drama,2024 드라마 라인업 KBS,2024 KBS 드라마 라인업,info,issue,2024년 KBS 방송 예정 드라마 라인업,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-2024-new-variety-show,01-event,01,2024-new-variety-show,예능 프로그램 신규 2024,2024년 신규 예능 프로그램,info,issue,2024년 신규로 방송되는 예능 프로그램,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-2024-variety-show-lineup,01-event,01,2024-variety-show-lineup,예능 프로그램 2024 라인업,2024년 방송 예정 예능 프로그램,info,issue,2024년 방송 예정인 예능 프로그램 라인업,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-award-shows-2024,01-event,01,award-shows-2024,2024 연예계 시상식 일정,2024 연예계 시상식 일정과 주요 수상자,info,issue,2024년 연예계 주요 시상식 일정과 수상자 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-celebrity-come-back-2024,01-event,01,celebrity-come-back-2024,2024 연예계 복귀 소식,2024 연예계 복귀 소식과 근황,info,issue,2024년 연예계 복귀 소식과 근황 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-celebrity-comeback-2024,01-event,01,celebrity-comeback-2024,연예계 복귀 소식 2024,2024 연예계 복귀 소식과 근황,info,issue,2024년 연예계 복귀 소식과 근황 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-celebrity-donation-news,01-event,01,celebrity-donation-news,연예인 기부 활동 소식,연예인 기부 활동 소식과 금액,info,issue,연예인의 기부 활동 소식과 기부 금액,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-celebrity-event-2024,01-event,01,celebrity-event-2024,2024 연예계 행사 일정,2024 연예계 주요 행사 일정과 소식,info,issue,2024년 연예계 주요 행사 일정과 관련 소식,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-celebrity-fanmeeting-2024,01-event,01,celebrity-fanmeeting-2024,2024 연예인 팬미팅 일정,2024 연예인 팬미팅 일정과 장소,info,issue,2024년 연예인 팬미팅 일정과 개최 장소,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-celebrity-fanmeeting-2024-2,01-event,01,celebrity-fanmeeting-2024-2,연예인 팬미팅 일정 2024,2024 연예인 팬미팅 일정과 장소,info,issue,2024년 연예인 팬미팅 일정과 장소 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-drama-broadcast-delay-2024,01-event,01,drama-broadcast-delay-2024,2024 드라마 결방 일정,2024 드라마 결방 일정과 사유,info,issue,2024년 드라마 결방 일정과 관련 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-drama-filming-schedule-2024,01-event,01,drama-filming-schedule-2024,2024 드라마 촬영 일정,2024 드라마 촬영 시작일과 종료일,info,issue,2024년 드라마 촬영 일정과 제작 계획,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-drama-ost-release-date,01-event,01,drama-ost-release-date,드라마 OST 출시 일정,드라마 OST 출시 일정과 트랙리스트,info,issue,드라마 OST 출시 일정과 수록곡 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-drama-press-conference,01-event,01,drama-press-conference,드라마 제작발표회 일정,드라마 제작발표회 일정과 참석자,info,issue,드라마 제작발표회 일정과 참석자 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kdrama-filming-locations-2024,01-event,01,kdrama-filming-locations-2024,2024 드라마 촬영지 관광,2024 드라마 촬영지 관광 코스 추천,howto,tip,2024년 드라마 촬영지를 활용한 관광 코스 추천,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kdrama-ost-release-2024,01-event,01,kdrama-ost-release-2024,드라마 OST 출시 2024,2024 드라마 OST 출시 일정,info,issue,2024년 드라마 OST 출시 일정과 라인업,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-awards-2024,01-event,01,kpop-awards-2024,K-POP 시상식 일정 2024,2024 K-POP 시상식 일정과 수상자,info,issue,2024년 K-POP 시상식 일정과 주요 수상자,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-boy-groups-2024,01-event,01,kpop-boy-groups-2024,K-POP 보이그룹 데뷔 2024,2024 K-POP 보이그룹 데뷔 리스트와 프로필,info,issue,2024년 데뷔하는 K-POP 보이그룹 리스트와 프로필,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-comeback-2024,01-event,01,kpop-comeback-2024,2024 K-POP 컴백 일정,2024 K-POP 아티스트 컴백 일정,info,issue,2024년 K-POP 아티스트 컴백 일정과 계획,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-concert-2024,01-event,01,kpop-concert-2024,K-POP 콘서트 일정 2024,2024 K-POP 콘서트 일정과 티켓 정보,info,issue,2024년 개최 예정인 K-POP 콘서트 일정과 티켓 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-concert-tour-2024,01-event,01,kpop-concert-tour-2024,2024 K-POP 콘서트 투어,2024 K-POP 콘서트 투어 일정과 장소,info,issue,2024년 K-POP 콘서트 투어 일정과 개최 장소,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-concert-tour-2024-2,01-event,01,kpop-concert-tour-2024-2,K-POP 콘서트 투어 일정 2024,2024 K-POP 콘서트 투어 일정과 라인업,info,issue,2024년 주요 K-POP 콘서트 투어 일정과 출연진,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-fanmeeting-2024,01-event,01,kpop-fanmeeting-2024,K-POP 팬미팅 일정 2024,2024 K-POP 팬미팅 일정과 장소,info,issue,2024년 개최 예정인 K-POP 팬미팅 일정과 장소,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-festival-2024,01-event,01,kpop-festival-2024,K-POP 페스티벌 2024,2024 K-POP 페스티벌 일정과 라인업,info,issue,2024년 국내외 K-POP 페스티벌 일정과 출연진,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-festival-2024-2,01-event,01,kpop-festival-2024-2,K-POP 페스티벌 일정 2024,2024 K-POP 페스티벌 일정과 라인업,info,issue,2024년 K-POP 페스티벌 일정과 출연진 라인업,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-festival-2024-3,01-event,01,kpop-festival-2024-3,2024 K-POP 페스티벌 일정,2024 K-POP 페스티벌 일정과 라인업,info,issue,2024년 K-POP 페스티벌 일정과 라인업 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-girl-groups-2024,01-event,01,kpop-girl-groups-2024,K-POP 걸그룹 컴백 2024,2024 K-POP 걸그룹 컴백 리스트와 일정,info,issue,2024년 컴백하는 K-POP 걸그룹 리스트와 일정,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-group-comeback-2024-summer,01-event,01,kpop-group-comeback-2024-summer,K-POP 그룹 컴백 2024 여름,2024 여름 K-POP 그룹 컴백 리스트,info,issue,2024년 여름 K-POP 그룹 컴백 일정과 라인업,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-group-debut-2024,01-event,01,kpop-group-debut-2024,K-POP 그룹 데뷔 2024,2024년 데뷔 K-POP 그룹 리스트,info,issue,2024년 데뷔 예정인 K-POP 그룹 리스트와 프로필,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-music-show-2024,01-event,01,kpop-music-show-2024,K-POP 음악 방송 2024,2024 K-POP 음악 방송 일정,info,issue,2024년 K-POP 음악 방송 일정,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-music-show-schedule-2024,01-event,01,kpop-music-show-schedule-2024,2024 K-POP 음악 방송일정,2024 K-POP 음악 방송일정표,info,issue,2024년 K-POP 음악 방송일정표와 라인업,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-kpop-music-shows-2024,01-event,01,kpop-music-shows-2024,K-POP 음악 방송 일정 2024,2024 K-POP 음악 방송 일정과 출연진,info,issue,2024년 K-POP 음악 방송 일정과 출연진 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-new-kpop-group-debut,01-event,01,new-kpop-group-debut,K-POP 그룹 신인 데뷔,K-POP 그룹 신인 데뷔 일정과 프로필,info,issue,K-POP 그룹 신인 데뷔 일정과 멤버 프로필,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-new-variety-show-2024,01-event,01,new-variety-show-2024,2024 예능 프로그램 신규,2024 예능 프로그램 신규 라인업,info,issue,2024년 예능 프로그램 신규 라인업과 방영일정,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
01-event-new-variety-show-launch,01-event,01,new-variety-show-launch,예능 프로그램 신규 런칭,예능 프로그램 신규 런칭 일정과 정보,info,issue,예능 프로그램 신규 런칭 일정과 관련 정보,meta-llama/llama-4-scout-17b-16e-instruct,2026-06-01T12:37:04.035570+00:00
