l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at
01-music-show-music-show-live-attendance,01-music-show,01,music-show-live-attendance,음악방송 현장 관람,음악방송 현장 관람하는 법,howto,tip,음악방송 현장 관람 방법과 절차를 알아보세요.,slot_2step,2026-06-08T12:03:58.878815+00:00
01-music-show-music-show-online-viewing,01-music-show,01,music-show-online-viewing,음악방송 온라인 시청,음악방송 온라인 시청 방법,howto,tip,음악방송 온라인 시청 방법과 절차를 알아보세요.,slot_2step,2026-06-08T12:03:58.878815+00:00
01-music-show-music-show-rank-voting,01-music-show,01,music-show-rank-voting,음악방송 순위 투표,음악방송 순위 투표하는 법,howto,tip,음악방송 순위 투표 방법과 절차를 알아보세요.,slot_2step,2026-06-08T12:03:58.878815+00:00
01-music-show-music-show-real-time-rank,01-music-show,01,music-show-real-time-rank,음악방송 실시간 순위,음악방송 실시간 차트 순위 보기,info,tip,음악방송 실시간 순위와 차트를 확인하세요.,slot_2step,2026-06-08T12:03:58.878815+00:00
01-music-show-music-show-schedule,01-music-show,01,music-show-schedule,음악방송 시간표,음악방송 시간표 확인하기,info,tip,음악방송 시간표를 쉽게 확인하는 방법을 알려드립니다.,slot_2step,2026-06-08T12:03:58.878815+00:00
01-music-show-music-show-singer-interview,01-music-show,01,music-show-singer-interview,음악방송 가수 인터뷰,음악방송 출연 가수 인터뷰 보기,info,tip,음악방송 출연 가수 인터뷰와 정보를 확인하세요.,slot_2step,2026-06-08T12:03:58.878815+00:00
01-music-show-music-show-stage-background,01-music-show,01,music-show-stage-background,음악방송 무대 배경,음악방송 무대 배경과 의미,info,tip,음악방송 무대 배경과 의미를 알아보세요.,slot_2step,2026-06-08T12:03:58.878815+00:00
01-music-show-music-show-variety-program,01-music-show,01,music-show-variety-program,음악방송 예능 프로그램,음악방송 예능 프로그램 정보,info,tip,음악방송 예능 프로그램과 정보를 확인하세요.,slot_2step,2026-06-08T12:03:58.878815+00:00
01-music-show-music-show-voting-guide,01-music-show,01,music-show-voting-guide,음악방송 순위 투표하기,음악방송 순위 투표 방법,howto,tip,음악방송 순위 투표에 참여하는 방법을 설명합니다.,slot_2step,2026-06-08T12:03:58.878815+00:00
01-music-show-music-show-voting-method,01-music-show,01,music-show-voting-method,음악방송 투표 방법,음악방송 투표하는 법,howto,tip,음악방송 투표 방법과 절차를 알아보세요.,slot_2step,2026-06-08T12:03:58.878815+00:00
01-music-show-music-show-winners-list,01-music-show,01,music-show-winners-list,음악방송 수상자 목록,음악방송 수상자 정보 확인,info,tip,음악방송 수상자 목록을 제공합니다.,slot_2step,2026-06-08T12:03:58.878815+00:00
01-netflix-drama-netflix-drama-air-date,01-netflix-drama,01,netflix-drama-air-date,넷플릭스 드라마 방영일정,넷플릭스 드라마 방영일 보기,info,tip,넷플릭스 드라마 방영일을 소개합니다.,slot_2step,2026-06-08T12:02:12.293321+00:00
01-netflix-drama-netflix-drama-awards,01-netflix-drama,01,netflix-drama-awards,넷플릭스 드라마 수상작,넷플릭스 드라마 수상작 및 후보 리스트,info,tip,넷플릭스 드라마 수상작과 후보 리스트를 확인하세요.,slot_2step,2026-06-08T12:02:12.293321+00:00
01-netflix-drama-netflix-drama-characters,01-netflix-drama,01,netflix-drama-characters,넷플릭스 드라마 등장인물,넷플릭스 드라마 등장인물 소개,info,tip,넷플릭스 드라마에 등장하는 인물 소개,slot_2step,2026-06-08T12:02:12.293321+00:00
01-netflix-drama-netflix-drama-controversy,01-netflix-drama,01,netflix-drama-controversy,넷플릭스 드라마 논란,넷플릭스 드라마 논란 이슈 모음,info,tip,넷플릭스 드라마와 관련된 논란과 이슈를 확인하세요.,slot_2step,2026-06-08T12:02:12.293321+00:00
01-netflix-drama-netflix-drama-episode,01-netflix-drama,01,netflix-drama-episode,넷플릭스 드라마 에피소드 목록,넷플릭스 드라마 에피소드 보기,info,tip,넷플릭스 드라마 에피소드를 소개합니다.,slot_2step,2026-06-08T12:02:12.293321+00:00
01-netflix-drama-netflix-drama-filming-location,01-netflix-drama,01,netflix-drama-filming-location,넷플릭스 드라마 촬영지,넷플릭스 드라마 촬영지 정보,info,tip,넷플릭스 드라마 촬영지 정보 제공,slot_2step,2026-06-08T12:02:12.293321+00:00
01-netflix-drama-netflix-drama-list,01-netflix-drama,01,netflix-drama-list,넷플릭스 드라마 목록,넷플릭스 드라마 목록 최신 업데이트,info,tip,최신 넷플릭스 드라마 목록을 확인하고 관심 있는 작품을 찾아보세요.,slot_2step,2026-06-08T12:02:12.293321+00:00
01-netflix-drama-netflix-drama-original-work,01-netflix-drama,01,netflix-drama-original-work,넷플릭스 드라마 원작,넷플릭스 드라마 원작 정보,info,tip,넷플릭스 드라마 원작 정보 제공,slot_2step,2026-06-08T12:02:12.293321+00:00
01-netflix-drama-netflix-drama-original-work-2,01-netflix-drama,01,netflix-drama-original-work-2,넷플릭스 드라마 원작 정보,넷플릭스 드라마 원작 보기,info,tip,넷플릭스 드라마 원작을 소개합니다.,slot_2step,2026-06-08T12:02:12.293321+00:00
01-netflix-drama-netflix-drama-recommendation,01-netflix-drama,01,netflix-drama-recommendation,넷플릭스 드라마 추천,넷플릭스 드라마 추천 리스트,info,tip,넷플릭스에서 볼 수 있는 인기 드라마 추천 리스트,slot_2step,2026-06-08T12:02:12.293321+00:00
01-netflix-drama-netflix-drama-season,01-netflix-drama,01,netflix-drama-season,넷플릭스 드라마 시즌 정보,넷플릭스 드라마 시즌 모음,info,tip,넷플릭스 드라마 시즌 정보를 소개합니다.,slot_2step,2026-06-08T12:02:12.293321+00:00
01-netflix-drama-netflix-drama-shooting-location,01-netflix-drama,01,netflix-drama-shooting-location,넷플릭스 드라마 촬영지 정보,넷플릭스 드라마 촬영지 모음,info,tip,넷플릭스 드라마 촬영지를 소개합니다.,slot_2step,2026-06-08T12:02:12.293321+00:00
01-netflix-drama-netflix-drama-summary,01-netflix-drama,01,netflix-drama-summary,넷플릭스 드라마 줄거리,넷플릭스 드라마 줄거리 요약 사이트,info,tip,넷플릭스 드라마 줄거리 요약 정보,slot_2step,2026-06-08T12:02:12.293321+00:00
01-netflix-drama-netflix-drama-viewership,01-netflix-drama,01,netflix-drama-viewership,넷플릭스 드라마 시청률 순위,넷플릭스 드라마 시청률 보기,info,tip,넷플릭스 드라마 시청률을 소개합니다.,slot_2step,2026-06-08T12:02:12.293321+00:00
01-netflix-drama-netflix-original-drama-list,01-netflix-drama,01,netflix-original-drama-list,넷플릭스 오리지널 드라마 목록,넷플릭스 오리지널 드라마 전체 목록,info,tip,넷플릭스에서 제공하는 오리지널 드라마 목록,slot_2step,2026-06-08T12:02:12.293321+00:00
01-ost-drama-background-music,01-ost,01,drama-background-music,드라마 배경음악,드라마 배경음악 리스트,info,tip,드라마 배경음악 정보를 제공합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ost-drama-background-music-feature,01-ost,01,drama-background-music-feature,드라마 음악 특징,드라마 배경음악 특징과 의미,info,tip,드라마에서 사용되는 배경음악의 특징과 그 의미를 분석합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ost-drama-insert-song-ranking,01-ost,01,drama-insert-song-ranking,드라마 삽입곡 순위,드라마 인기 삽입곡 순위 Top10,info,tip,드라마에 삽입된 인기 노래 순위와 추천 드라마를 소개합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ost-drama-music-composer,01-ost,01,drama-music-composer,드라마 음악 작곡가,드라마 음악을 작곡하는 사람들,info,tip,드라마 음악을 작곡하는 작곡가들을 소개합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ost-drama-music-playlist,01-ost,01,drama-music-playlist,드라마 음악 플레이리스트,드라마 음악 플레이리스트 모음,info,tip,드라마를 시청할 때 듣기 좋은 음악 플레이리스트를 소개합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ost-drama-music-recommendation,01-ost,01,drama-music-recommendation,드라마 음악 추천,드라마 음악 추천 리스트,info,tip,드라마 음악 추천 정보를 제공합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ost-drama-ost-download,01-ost,01,drama-ost-download,드라마 ost 다운,드라마 OST 다운로드,info,tip,드라마 OST 다운로드 정보를 제공합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ost-drama-ost-lyrics,01-ost,01,drama-ost-lyrics,드라마 ost 가사,드라마 OST 가사 모음,info,tip,드라마 OST 가사를 소개합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ost-drama-ost-music-site,01-ost,01,drama-ost-music-site,드라마 OST 사이트,드라마 OST 음악 사이트 모음,info,tip,드라마 OST를 감상할 수 있는 다양한 음악 사이트를 소개합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ost-drama-ost-streaming,01-ost,01,drama-ost-streaming,드라마 OST 스트리밍,드라마 OST 스트리밍 사이트,info,tip,드라마 OST를 스트리밍으로 감상할 수 있는 사이트를 소개합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ost-drama-sang-eob-gosu,01-ost,01,drama-sang-eob-gosu,드라마 삽입곡 가수,드라마 삽입곡 가수 정보,info,tip,드라마 삽입곡 가수를 소개합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ost-drama-soundtrack,01-ost,01,drama-soundtrack,드라마 사운드트랙,드라마 사운드트랙 음악 모음,info,tip,드라마에 삽입된 감성적인 사운드트랙을 소개합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ost-favorite-drama-ost,01-ost,01,favorite-drama-ost,최애 드라마 ost,최애 드라마 OST 추천,info,tip,최애 드라마 OST를 소개합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ost-meaning-of-drama-ost,01-ost,01,meaning-of-drama-ost,드라마 OST 뜻,드라마 OST의 의미와 중요성,info,tip,드라마 OST의 의미와 드라마에서 차지하는 중요성을 설명합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ost-popular-drama-ost,01-ost,01,popular-drama-ost,인기 드라마 OST,인기 드라마 OST 추천,info,tip,현재 인기 있는 드라마 OST를 추천합니다.,slot_2step,2026-06-08T12:02:29.722144+00:00
01-ott-recommend-content-access-purchase,01-ott-recommend,01,content-access-purchase,콘텐츠 이용권 구매,콘텐츠 이용권 구매 방법 안내,howto,tip,다양한 콘텐츠 이용권을 구매하는 방법을 소개합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-ott-recommend-coupangplay-sports-broadcast,01-ott-recommend,01,coupangplay-sports-broadcast,쿠팡플레이 스포츠 중계,쿠팡플레이 스포츠 경기 중계 정보,info,tip,쿠팡플레이에서 시청할 수 있는 스포츠 경기 중계 정보를 제공합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-ott-recommend-disneyplus-original-content,01-ott-recommend,01,disneyplus-original-content,디즈니 플러스 오리지널,디즈니 플러스 오리지널 콘텐츠 목록,info,tip,디즈니 플러스에서 볼 수 있는 오리지널 콘텐츠 목록을 소개합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-ott-recommend-drama-viewership-ranking,01-ott-recommend,01,drama-viewership-ranking,드라마 시청률 순위,최신 드라마 시청률 순위 확인하기,info,tip,현재 방영 중인 드라마의 시청률 순위를 제공합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-ott-recommend-free-ott-service-list,01-ott-recommend,01,free-ott-service-list,무료 OTT 서비스,무료로 볼 수 있는 OTT 서비스 목록,info,tip,무료로 이용할 수 있는 OTT 서비스 목록을 소개합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-ott-recommend-netflix-drama-recommendation,01-ott-recommend,01,netflix-drama-recommendation,넷플릭스 드라마 추천,넷플릭스 신작 드라마 추천 리스트,info,tip,넷플릭스에서 볼 수 있는 최신 드라마 추천 정보를 제공합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-ott-recommend-netflix-movie-recommendation-algorithm,01-ott-recommend,01,netflix-movie-recommendation-algorithm,넷플릭스 영화 추천 알고리즘,넷플릭스 영화 추천 알고리즘 분석,info,tip,넷플릭스에서 제공하는 영화 추천 알고리즘을 분석합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-ott-recommend-netflix-plan-comparison,01-ott-recommend,01,netflix-plan-comparison,넷플릭스 요금제 비교,넷플릭스 요금제 비교 및 선택 가이드,compare,tip,넷플릭스 요금제를 비교하고 선택하는 가이드를 제공합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-ott-recommend-ott-service-error-solution,01-ott-recommend,01,ott-service-error-solution,OTT 서비스 오류 해결 방법,OTT 서비스 오류 해결 방법 총정리,info,tip,OTT 서비스 이용 중 발생하는 오류 해결 방법을 제공합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-ott-recommend-ott-service-recommendation,01-ott-recommend,01,ott-service-recommendation,OTT 서비스 추천,나에게 맞는 OTT 서비스 추천 사이트,info,tip,다양한 OTT 서비스 중에서 나에게 맞는 서비스를 추천합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-ott-recommend-tv-program-ott-service-guide,01-ott-recommend,01,tv-program-ott-service-guide,TV 프로그램 OTT 서비스 이용 방법,TV 프로그램 OTT 서비스 이용 가이드,howto,tip,TV 프로그램을 OTT 서비스로 시청하는 방법을 안내합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-ott-recommend-tv-program-ott-viewing,01-ott-recommend,01,tv-program-ott-viewing,TV 프로그램 OTT 시청,TV 프로그램 OTT 서비스 이용 가이드,howto,tip,TV 프로그램을 OTT 서비스로 시청하는 방법을 안내합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-ott-recommend-tving-entertainment-ranking,01-ott-recommend,01,tving-entertainment-ranking,티빙 예능 순위,티빙 예능 프로그램 순위 및 리뷰,info,tip,티빙에서 인기 있는 예능 프로그램 순위를 소개합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-ott-recommend-variety-show-replay,01-ott-recommend,01,variety-show-replay,예능 프로그램 다시보기,예능 프로그램 다시보기 사이트 모음,info,tip,인기 예능 프로그램의 다시보기 정보를 제공합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-ott-recommend-wavve-movie-review,01-ott-recommend,01,wavve-movie-review,웨이브 영화 리뷰,웨이브 영화 리뷰 및 평가 사이트,review,tip,웨이브에서 볼 수 있는 영화 리뷰와 평가 정보를 제공합니다.,slot_2step,2026-06-08T11:59:06.803226+00:00
01-reality-show-entertainment-cast-update,01-reality-show,01,entertainment-cast-update,예능 출연진 근황,예능 출연진 최신 근황 모음,info,tip,최근 예능 프로그램 출연진들의 최신 근황 정보를 제공합니다.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-reality-show-reality-tv-show-application,01-reality-show,01,reality-tv-show-application,리얼리티 프로그램 신청 방법,리얼리티 프로그램 참여 신청 방법,howto,tip,리얼리티 프로그램에 참여하는 방법을 알아보세요.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-reality-show-reality-tv-show-awards,01-reality-show,01,reality-tv-show-awards,리얼리티 예능 수상 내역,리얼리티 예능 수상 내역 모음,info,tip,다양한 리얼리티 예능 프로그램의 수상 내역을 소개합니다.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-reality-show-reality-tv-show-background-music,01-reality-show,01,reality-tv-show-background-music,리얼리티 예능 배경음악,리얼리티 예능 배경음악 모음,info,tip,리얼리티 예능 프로그램에 사용된 배경음악을 소개합니다.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-reality-show-reality-tv-show-cast-salary,01-reality-show,01,reality-tv-show-cast-salary,리얼리티 예능 출연료 얼마,리얼리티 예능 출연료 얼마인가요,info,tip,리얼리티 예능 프로그램 출연료를 확인하세요.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-reality-show-reality-tv-show-controversy,01-reality-show,01,reality-tv-show-controversy,리얼리티 예능 논란 사례,리얼리티 예능 논란 사례 모음,info,tip,리얼리티 예능 프로그램 논란 사례를 확인하세요.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-reality-show-reality-tv-show-filming-locations,01-reality-show,01,reality-tv-show-filming-locations,리얼리티 예능 촬영지 정보,리얼리티 예능 촬영지 정보 모음,info,tip,리얼리티 예능 프로그램 촬영지를 확인하세요.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-reality-show-reality-tv-show-interview,01-reality-show,01,reality-tv-show-interview,리얼리티 예능 제작진 인터뷰,리얼리티 예능 제작진 인터뷰 모음,info,tip,리얼리티 예능 프로그램 제작진의 인터뷰를 소개합니다.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-reality-show-reality-tv-show-ranking,01-reality-show,01,reality-tv-show-ranking,리얼리티 예능 프로그램 순위,리얼리티 예능 프로그램 순위 Top 10,info,tip,현재 인기 있는 리얼리티 예능 프로그램 순위를 확인하세요.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-reality-show-tv-show-episode-highlight,01-reality-show,01,tv-show-episode-highlight,예능 에피소드 하이라이트 보기,예능 에피소드 하이라이트 모음,info,tip,예능 프로그램 에피소드의 하이라이트를 제공합니다.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-reality-show-tv-show-schedule,01-reality-show,01,tv-show-schedule,예능 프로그램 방영일정,예능 프로그램 방영일정 확인,info,tip,예능 프로그램의 최신 방영일정을 제공합니다.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-reality-show-types-of-reality-tv-shows,01-reality-show,01,types-of-reality-tv-shows,리얼리티 프로그램 종류,리얼리티 프로그램 종류 모음,info,tip,다양한 리얼리티 프로그램의 종류를 소개합니다.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-reality-show-variety-show-cast-relationship,01-reality-show,01,variety-show-cast-relationship,예능 출연진 실제 관계,예능 출연진 실제 관계 공개,info,tip,예능 출연진들의 실제 관계를 알아보세요.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-reality-show-variety-show-episode-review,01-reality-show,01,variety-show-episode-review,예능 에피소드 리뷰 보기,예능 에피소드 리뷰 모음집,review,tip,예능 에피소드 리뷰를 읽어보세요.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-reality-show-variety-show-ratings-comparison,01-reality-show,01,variety-show-ratings-comparison,예능 프로그램 시청률 비교,예능 프로그램 시청률 비교 분석,info,tip,예능 프로그램 시청률을 비교 분석합니다.,slot_2step,2026-06-08T12:02:49.654278+00:00
01-variety-highlight-top-10-variety-show-moments,01-variety-highlight,01,top-10-variety-show-moments,예능 명장면 순위,예능 명장면 순위 Top 10,info,tip,예능 프로그램의 화제 된 명장면 순위를 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-airtime,01-variety-highlight,01,variety-show-airtime,예능 방송시간,예능 프로그램 방영 시간표,info,tip,예능 프로그램 방영 시간을 안내합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-awards,01-variety-highlight,01,variety-show-awards,예능 수상작,예능 프로그램 수상작 모음,info,tip,예능 프로그램 수상작을 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-behind-story,01-variety-highlight,01,variety-show-behind-story,예능 뒷이야기,예능 뒷이야기 몰아보기,info,tip,예능 프로그램의 재미있는 뒷이야기를 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-cancelled,01-variety-highlight,01,variety-show-cancelled,예능 결방 정보,예능 프로그램 결방 안내,info,tip,예능 프로그램 결방 정보를 제공합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-cast-chemistry,01-variety-highlight,01,variety-show-cast-chemistry,예능 출연진 케미,예능 출연진 케미 베스트,info,tip,예능 프로그램 출연진들의 케미를 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-controversy,01-variety-highlight,01,variety-show-controversy,예능 출연자 논란,예능 출연자 논란 정리,info,tip,예능 프로그램 출연자 논란을 정리했습니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-extended-version,01-variety-highlight,01,variety-show-extended-version,예능 프로그램 확장판 정보,예능 프로그램 확장판 정보 총정리,info,tip,예능 프로그램 확장판에 대한 모든 정보를 제공합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-famous-scene-parody,01-variety-highlight,01,variety-show-famous-scene-parody,예능 명장면 패러디 모음,예능 명장면 패러디 모음 베스트,info,tip,예능 명장면 패러디 모음을 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-filming-locations,01-variety-highlight,01,variety-show-filming-locations,예능 촬영지 관광,예능 촬영지 관광 코스,info,tip,예능 프로그램 촬영지를 활용한 관광 코스를 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-moments-collection,01-variety-highlight,01,variety-show-moments-collection,예능 명장면 모음,예능 명장면 모음 사이트,info,tip,예능 프로그램의 명장면을 모아서 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-ratings-analysis,01-variety-highlight,01,variety-show-ratings-analysis,예능 시청률 분석,예능 시청률 분석 방법,info,tip,예능 프로그램 시청률 분석 방법을 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-replay,01-variety-highlight,01,variety-show-replay,예능 다시보기,예능 프로그램 다시보기 모음,info,tip,예능 프로그램 다시보기를 제공합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-variety-show-reviews,01-variety-highlight,01,variety-show-reviews,예능 프로그램 리뷰,예능 프로그램 리뷰 사이트,review,tip,예능 프로그램에 대한 리뷰를 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-variety-highlight-watch-variety-shows-online,01-variety-highlight,01,watch-variety-shows-online,예능 프로그램 몰아보기,예능 프로그램 몰아보기 사이트 모음,info,tip,예능 프로그램을 한 곳에서 몰아볼 수 있는 사이트를 소개합니다.,slot_2step,2026-06-08T12:04:15.510570+00:00
01-webtoon-recommend-adult-webtoon,01-webtoon-recommend,01,adult-webtoon,성인 웹툰,성인 웹툰 추천 사이트 및 인기 작품,info,tip,성인 웹툰 추천 정보를 제공합니다.,slot_2step,2026-06-08T11:59:20.984814+00:00
01-webtoon-recommend-free-webtoon-list,01-webtoon-recommend,01,free-webtoon-list,웹툰 무료 보기,웹툰 무료 보기 - 무료 웹툰 리스트,howto,tip,무료 웹툰을 시청할 수 있는 방법을 알려드립니다.,slot_2step,2026-06-08T11:59:20.984814+00:00
01-webtoon-recommend-how-to-read-webtoon,01-webtoon-recommend,01,how-to-read-webtoon,웹툰 보는 법,웹툰 보는 법 - 웹툰 시청 가이드,howto,tip,웹툰 보는 법을 알아보세요.,slot_2step,2026-06-08T11:59:20.984814+00:00
01-webtoon-recommend-romance-webtoon-list,01-webtoon-recommend,01,romance-webtoon-list,로맨스 웹툰,로맨스 웹툰 추천 - 로맨스 웹툰 리스트,info,tip,로맨스 웹툰을 찾고 계신가요? 최고의 로맨스 웹툰을 소개해드립니다.,slot_2step,2026-06-08T11:59:20.984814+00:00
01-webtoon-recommend-romance-webtoon-recommendation,01-webtoon-recommend,01,romance-webtoon-recommendation,연애 웹툰,연애 웹툰 추천 - 로맨스 웹툰 리스트,info,tip,연애 웹툰을 찾고 계신가요? 최고의 로맨스 웹툰을 소개해드립니다.,slot_2step,2026-06-08T11:59:20.984814+00:00
01-webtoon-recommend-webtoon-artist-income,01-webtoon-recommend,01,webtoon-artist-income,웹툰 작가 수입,웹툰 작가 수입 - 웹툰 작가의 수익,info,tip,웹툰 작가의 수입에 대해 알아보세요.,slot_2step,2026-06-08T11:59:20.984814+00:00
01-webtoon-recommend-webtoon-beginner-guide,01-webtoon-recommend,01,webtoon-beginner-guide,웹툰 초보자 가이드,웹툰 초보자 가이드 - 웹툰 시청 가이드,howto,tip,웹툰 초보자를 위한 가이드를 제공합니다.,slot_2step,2026-06-08T11:59:20.984814+00:00
01-webtoon-recommend-webtoon-community,01-webtoon-recommend,01,webtoon-community,웹툰 커뮤니티,웹툰 팬들을 위한 커뮤니티 사이트 모음,info,tip,웹툰 팬들을 위한 커뮤니티 사이트 정보를 공유합니다.,slot_2step,2026-06-08T11:59:20.984814+00:00
01-webtoon-recommend-webtoon-event,01-webtoon-recommend,01,webtoon-event,웹툰 이벤트,웹툰 이벤트 정보 및 참여 방법,info,tip,웹툰 이벤트 정보를 제공합니다.,slot_2step,2026-06-08T11:59:20.984814+00:00
01-webtoon-recommend-webtoon-for-elementary-school-students,01-webtoon-recommend,01,webtoon-for-elementary-school-students,초등학생 웹툰,초등학생을 위한 웹툰 추천 - 어린이 웹툰,info,tip,초등학생을 위한 재미있는 웹툰을 추천해드립니다.,slot_2step,2026-06-08T11:59:20.984814+00:00
01-webtoon-recommend-webtoon-payment,01-webtoon-recommend,01,webtoon-payment,웹툰 결제수단,웹툰 결제 방법 및 추천 결제 수단,howto,tip,웹툰 결제 방법을 안내합니다.,slot_2step,2026-06-08T11:59:20.984814+00:00
01-webtoon-recommend-webtoon-payment-method,01-webtoon-recommend,01,webtoon-payment-method,웹툰 결제 방법,웹툰 결제 방법 - 웹툰 결제 가이드,howto,tip,웹툰 결제 방법을 알아보세요.,slot_2step,2026-06-08T11:59:20.984814+00:00
01-webtoon-recommend-webtoon-platform-ranking,01-webtoon-recommend,01,webtoon-platform-ranking,웹툰 플랫폼 순위,웹툰 플랫폼 순위 - 인기 웹툰 플랫폼,info,tip,웹툰 플랫폼 순위를 확인하고 최고의 플랫폼을 선택하세요.,slot_2step,2026-06-08T11:59:20.984814+00:00
01-webtoon-recommend-webtoon-recommendation-by-genre,01-webtoon-recommend,01,webtoon-recommendation-by-genre,장르별 웹툰 추천,웹툰 추천 - 장르별 인기 웹툰 리스트,info,tip,다양한 장르의 웹툰을 추천해드립니다.,slot_2step,2026-06-08T11:59:20.984814+00:00
01-webtoon-recommend-webtoon-review-site,01-webtoon-recommend,01,webtoon-review-site,웹툰 리뷰 사이트,웹툰 리뷰 사이트 - 웹툰 리뷰 커뮤니티,info,review,웹툰 리뷰를 확인하고 다른 사용자와 의견을 공유하세요.,slot_2step,2026-06-08T11:59:20.984814+00:00
02-budget-friendly-phone-aldeulpon-call-quality-test,02-budget-friendly-phone,02,aldeulpon-call-quality-test,알뜰폰 통화 품질 테스트,알뜰폰 통화 품질 테스트 결과,review,tip,알뜰폰 통화 품질 테스트 결과 정보,slot_2step,2026-06-08T12:09:10.286006+00:00
02-budget-friendly-phone-aldeulpon-data-additional-apply,02-budget-friendly-phone,02,aldeulpon-data-additional-apply,알뜰폰 데이터 추가 신청,알뜰폰 데이터 추가 신청 방법,info,tip,알뜰폰 데이터 추가 신청 정보,slot_2step,2026-06-08T12:09:10.286006+00:00
02-budget-friendly-phone-aldeulpon-data-unlimited,02-budget-friendly-phone,02,aldeulpon-data-unlimited,알뜰폰 데이터 무제한,알뜰폰 데이터 무제한 요금제,info,tip,데이터 무제한 알뜰폰 요금제 정보,slot_2step,2026-06-08T12:09:10.286006+00:00
02-budget-friendly-phone-aldeulpon-esim-for-travel,02-budget-friendly-phone,02,aldeulpon-esim-for-travel,여행용 eSIM 알뜰폰,여행용 eSIM 알뜰폰 추천,info,tip,여행용 eSIM 알뜰폰 정보,slot_2step,2026-06-08T12:09:10.286006+00:00
02-budget-friendly-phone-aldeulpon-for-camping,02-budget-friendly-phone,02,aldeulpon-for-camping,캠핑용 알뜰폰 추천,캠핑용 알뜰폰 추천 요금제,info,tip,캠핑용으로 적합한 알뜰폰 추천,slot_2step,2026-06-08T12:09:10.286006+00:00
