l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at,tier,quality_score,drop_reason
02-financial-news-real-estate-price-trends-2023,02-financial-news,02,real-estate-price-trends-2023,2023년 부동산 매매가 동향,2023년 부동산 매매가 동향 - 지역별 변화 분석,info,review,2023년 부동산 매매가 동향과 지역별 변화를 분석합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,30,
02-financial-news-2023-loan-interest-rates,02-financial-news,02,2023-loan-interest-rates,2023년 대출 금리 비교,2023년 대출 금리 비교와 최저 금리 은행 리스트,compare,compare,2023년 다양한 대출 금리 비교,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,25,
03-exercise-routine-fall-running-preparation-2023,03-exercise-routine,03,fall-running-preparation-2023,2023년 가을 달리기 준비 팁,2023년 가을 달리기 준비 팁과 체력 관리,howto,tip,2023년 가을에 달리기를 준비하는 팁과 체력 관리 방법,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,44,
03-exercise-routine-fall-running-events-2023,03-exercise-routine,03,fall-running-events-2023,2023년 가을 달리기 이벤트,2023년 가을 달리기 이벤트와 참가 방법,info,issue,2023년 가을에 열리는 달리기 이벤트와 참가 방법,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,34,
04-brand-reviews-mystic-brand-2023,04-brand-reviews,04,mystic-brand-2023,미스틱브랜드 2023 신상리스트,미스틱브랜드 2023년 신상 제품 리스트,info,issue,미스틱브랜드 2023 신상 트렌드와 아이템 소개,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,35,
04-kids-fashion-child-clothes-fashion-event,04-kids-fashion,04,child-clothes-fashion-event,아동복 패션 이벤트 2023,아동복 패션 이벤트 2023년 일정과 참여 방법,info,issue,2023년 아동복 패션 이벤트 정보,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,47,
04-shopping-guide-winter-fashion-2023,04-shopping-guide,04,winter-fashion-2023,2023년 추운 겨울 코디,2023년 추운 겨울 코디 추천과 아이템 선택법,howto,howto,2023년 추운 겨울에 입기 좋은 코디와 아이템 선택법,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,49,
04-shopping-guide-winter-trend-2023,04-shopping-guide,04,winter-trend-2023,2023년 겨울 트렌드 아이템,2023년 겨울 트렌드 아이템과 코디 추천,info,start,2023년 겨울 트렌드 아이템과 코디 추천,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,43,
04-sustainable-fashion-sustainable-fashion-events-2023,04-sustainable-fashion,04,sustainable-fashion-events-2023,지속가능 패션 이벤트,2023년 지속가능 패션 이벤트 일정과 참가 방법,info,issue,2023년 지속가능 패션 이벤트를 소개한다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,47,
05-baseball-analysis-postseason-analysis,05-baseball-analysis,05,postseason-analysis,포스트시즌 분석,야구 포스트시즌 전략과 분석,info,issue,야구 포스트시즌 전략과 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,49,
05-baseball-analysis-stadium-analysis,05-baseball-analysis,05,stadium-analysis,경기장별 분석,한국 야구 경기장별 특징과 분석,info,issue,한국 야구 경기장별 특징과 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,49,
05-baseball-game-kbo-postponed-game,05-baseball-game,05,kbo-postponed-game,2024 KBO 리그 포기된 경기 일정 확인,2024 KBO 리그 포기된 경기 일정 확인 방법,howto,howto,KBO 리그 포기된 경기 일정 확인 방법,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,60,
05-baseball-game-kbo-schedule-download,05-baseball-game,05,kbo-schedule-download,2024 KBO 리그 경기 일정 표 다운로드,2024 KBO 리그 경기 일정 표 다운로드 방법,howto,howto,KBO 리그 경기 일정 표 다운로드 방법 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,60,
05-baseball-game-2024-kbo-schedule,05-baseball-game,05,2024-kbo-schedule,2024 KBO 리그 일정,2024 KBO 리그 경기 일정 및 주요 일정,info,start,2024년 KBO리그 경기 일정과 주요 일정 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-baseball-game-kbo-postseason-schedule-2024,05-baseball-game,05,kbo-postseason-schedule-2024,2024 KBO 리그 포스트시즌 일정,2024 KBO 리그 포스트시즌 일정과 경기 시간,info,start,2024년 KBO 리그 포스트시즌 정확한 일정과 경기 시간 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-baseball-game-kbo-schedule-change,05-baseball-game,05,kbo-schedule-change,2024 KBO 리그 경기 일정 변경 사유,2024 KBO 리그 경기 일정 변경 사유 분석,info,issue,KBO 리그 경기 일정 변경 이유 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
05-baseball-info-asian-series-schedule-2024,05-baseball-info,05,asian-series-schedule-2024,2024년 프로야구 아시안 시리즈 일정,2024년 프로야구 아시안 시리즈 일정과 팀 소개,info,start,2024년 프로야구 아시안 시리즈의 일정과 참가 팀을 소개합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-baseball-info-kbo-allstar-game-2024,05-baseball-info,05,kbo-allstar-game-2024,2024년 프로야구 올스타전 일정,2024년 프로야구 올스타전 일정과 참가 선수,info,start,2024년 프로야구 올스타전의 일정과 참가 선수를 소개합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-highlight-europa-league-highlights-2024,05-game-highlight,05,europa-league-highlights-2024,유로파리그 하이라이트 2024,2024 유로파리그 경기 하이라이트와 결과,review,review,2024 유로파리그 경기 하이라이트와 결과 정리,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,42,
05-game-highlight-epl-2023-24-highlights,05-game-highlight,05,epl-2023-24-highlights,EPL 2023 24 하이라이트,2023~24 EPL 경기 하이라이트 및 승점 현황,info,start,2023~24 시즌 EPL 경기 하이라이트와 승점 현황 확인,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,27,
05-game-schedule-2024-asian-games-boxing,05-game-schedule,05,2024-asian-games-boxing,2024 아시안게임 복싱 경기 일정,2024 아시안게임 복싱 경기 일정 및 예매 가이드,checklist,howto,2024년 아시안게임 복싱 경기 일정 및 예매 방법,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,60,
05-game-schedule-2024-olympics-football,05-game-schedule,05,2024-olympics-football,2024 하계 올림픽 축구 일정,2024 파리 올림픽 축구 경기 일정 및 예매 방법,checklist,howto,2024년 올림픽 축구 경기 일정 및 예매 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,60,
05-game-schedule-afc-asian-cup-2025,05-game-schedule,05,afc-asian-cup-2025,2025 아시안컵 축구 일정,2025 아시안컵 축구 경기 일정 및 예매 가이드,checklist,howto,2025년 아시안컵 축구 경기 일정 및 예매 방법,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,60,
05-game-schedule-afc-champions-league-2025,05-game-schedule,05,afc-champions-league-2025,2025 아시아 챔피언스 리그 일정,2025 AFC 챔피언스 리그 경기 일정 및 예약,checklist,start,2025 AFC 챔피언스 리그 경기 일정 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,60,
05-game-schedule-fa-cup-2024-quarterfinals,05-game-schedule,05,fa-cup-2024-quarterfinals,FA컵 2024 8강 일정,2024 FA컵 8강 경기 일정 및 티켓 예매,checklist,howto,FA컵 2024 8강 경기 일정 및 예매 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,60,
05-game-schedule-kbo-conference-league-2024,05-game-schedule,05,kbo-conference-league-2024,2024 프로야구 컨퍼런스리그 일정,2024 프로야구 컨퍼런스리그 경기 일정 및 예약,checklist,start,2024년 프로야구 컨퍼런스리그 경기 일정 확인 방법,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,60,
05-game-schedule-kbo-opening-2025,05-game-schedule,05,kbo-opening-2025,2025 프로야구 개막전 일정,2025 프로야구 개막전 경기 일정과 티켓 예매,checklist,start,2025년 프로야구 개막전 일정과 예매 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,60,
05-game-schedule-nba-2025-regular-season,05-game-schedule,05,nba-2025-regular-season,2024-25 NBA 정규시즌 일정,2024-25 NBA 정규시즌 경기 일정 확인 방법,checklist,howto,2024-25 NBA 정규시즌 경기 일정 검색 팁,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,60,
05-game-schedule-2024-25-k-league-1-schedule,05-game-schedule,05,2024-25-k-league-1-schedule,2024-25 K리그 1 일정,2024-25 K리그 1 정규시즌 경기 일정표,info,start,K리그 1 2024-25 시즌 모든 경기 일정 확인,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-25-k-league-2-schedule,05-game-schedule,05,2024-25-k-league-2-schedule,2024-25 K리그 2 일정,2024-25 K리그 2 정규시즌 경기 일정표,info,start,K리그 2 2024-25 시즌 모든 경기 일정 확인,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-25-k-league-broadcast-schedule,05-game-schedule,05,2024-25-k-league-broadcast-schedule,2024-25 K리그 중계 일정,2024-25 K리그 중계 일정 및 시청 방법,info,start,K리그 2024-25 시즌 모든 경기 중계 일정 및 시청안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-25-k-league-championship-schedule,05-game-schedule,05,2024-25-k-league-championship-schedule,2024-25 K리그 챔피언십 일정,2024-25 K리그 챔피언십 경기 일정 및 예매 방법,info,start,K리그 챔피언십 2024-25 시즌 경기 일정 및 예매안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-25-k-league-cup-schedule,05-game-schedule,05,2024-25-k-league-cup-schedule,2024-25 K리그 컵 토너먼트 일정,2024-25 K리그 컵 토너먼트 경기 일정 및 결과,info,start,K리그 컵 2024-25 시즌 토너먼트 경기 일정 및 결과 확인,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-25-k-league-overseas-schedule,05-game-schedule,05,2024-25-k-league-overseas-schedule,2024-25 K리그 해외 중계 일정,2024-25 K리그 해외 중계 일정 및 플랫폼 안내,info,start,K리그 2024-25 시즌 해외 중계 일정과 플랫폼 확인,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-25-k-league-radio-schedule,05-game-schedule,05,2024-25-k-league-radio-schedule,2024-25 K리그 라디오 중계 일정,2024-25 K리그 라디오 중계 일정 및 방송국 안내,info,start,K리그 2024-25 시즌 라디오 중계 일정 및 방송국 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-25-k-league-replay-schedule,05-game-schedule,05,2024-25-k-league-replay-schedule,2024-25 K리그 재경기 일정,2024-25 K리그 재경기 일정 및 주목할 경기,info,start,K리그 2024-25 시즌 재경기 일정과 주요 경기 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-25-k-league-ticket-schedule,05-game-schedule,05,2024-25-k-league-ticket-schedule,2024-25 K리그 예매 일정,2024-25 K리그 경기 예매 일정 및 방법 안내,info,howto,K리그 2024-25 시즌 경기 예매 일정과 방법 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-25-k-league-tv-schedule,05-game-schedule,05,2024-25-k-league-tv-schedule,2024-25 K리그 TV 중계 일정,2024-25 K리그 TV 중계 일정 및 채널 안내,info,start,K리그 2024-25 시즌 TV 중계 일정과 채널 확인,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-25-k-league-weekend-schedule,05-game-schedule,05,2024-25-k-league-weekend-schedule,2024-25 K리그 주말 경기 일정,2024-25 K리그 주말 경기 일정 및 추천 경기,info,start,K리그 2024-25 시즌 주말 경기 일정과 추천 경기 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-foreign-champions-league,05-game-schedule,05,2024-foreign-champions-league,2024 해외축구 챔피언스 리그 일정,2024 해외축구 챔피언스 리그 주요 경기 일정 비교,info,compare,"2024년 UEFA 챔피언스리그, AFC 챔피언스리그 일정 비교.",mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-foreign-soccer-final,05-game-schedule,05,2024-foreign-soccer-final,2024 해외축구 주요 리그 마무리 일정,2024 해외축구 주요 리그 마무리 일정과 우승 경쟁 분석,info,review,"2024년 프리미어리그, 라리가, 분데스리가 마무리 일정과 우승 경쟁 분석.",mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-foreign-soccer-opener,05-game-schedule,05,2024-foreign-soccer-opener,2024 해외축구 주요 리그 개막 일정,2024 시즌 해외축구 주요 리그 개막전 일정 비교,compare,compare,"2024년 프리미어리그, 라리가, 분데스리가 개막일 비교.",mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-kleague-summer-broadcast,05-game-schedule,05,2024-kleague-summer-broadcast,2024 K리그 하계 시즌 중계 일정,2024 K리그 하계 시즌 TV 중계 일정과 시청 가이드,info,howto,2024년 K리그 하계 시즌 주요 경기 중계 채널과 시간표.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-premier-league-october,05-game-schedule,05,2024-premier-league-october,2024 프리미어리그 10월 하이라이트 일정,2024 프리미어리그 10월 주요 경기 일정과 승부처 분석,info,review,2024년 10월 프리미어리그 핵심 매치업과 전망.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-probasketball-final-predict,05-game-schedule,05,2024-probasketball-final-predict,2024 프로농구 파이널 일정예측,2024 프로농구 파이널 일정과 우승 팀 예측,info,tip,2024년 프로농구 파이널 일정과 우승 팀 전망.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-probasketball-playoff-broadcast,05-game-schedule,05,2024-probasketball-playoff-broadcast,2024 프로농구 플레이오프 TV 중계 일정,2024 프로농구 플레이오프 TV 중계 일정과 시청 방법,info,howto,2024년 프로농구 플레이오프 주요 경기 중계 채널과 시간표.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-probasketball-playoff-schedule,05-game-schedule,05,2024-probasketball-playoff-schedule,2024 프로농구 플레이오프 일정예측,2024 프로농구 플레이오프 일정과 우승 후보 분석,info,tip,2024년 프로농구 플레이오프 세부 일정과 승부처 분석.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2024-probasketball-regular-final,05-game-schedule,05,2024-probasketball-regular-final,2024 프로농구 정규시즌 마무리 일정,2024 프로농구 정규시즌 마무리 경기 일정과 플레이오프 전망,info,review,2024년 프로농구 정규시즌 마지막 경기 일정과 플레이오프 진출 팀 전망.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2025-euro-qualifier-korea,05-game-schedule,05,2025-euro-qualifier-korea,2025 유로컵 예선 한국 일정,2025 유로컵 예선 한국 대표팀 일정과 승부처 분석,info,review,2025 유로컵 예선 한국 대표팀 주요 경기 일정.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2025-kbo-allstar-broadcast,05-game-schedule,05,2025-kbo-allstar-broadcast,2025 프로야구 올스타전 중계 일정,2025 프로야구 올스타전 중계 채널과 시청 가이드,info,howto,2025년 KBO 리그 올스타전 TV 중계 채널과 시간표.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2025-kbo-allstar-schedule,05-game-schedule,05,2025-kbo-allstar-schedule,2025 프로야구 올스타전 일정,2025 프로야구 올스타전 일정과 라인업 전망,info,start,2025년 KBO 리그 올스타전 개최일과 예상 라인업.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2025-kbo-opener-broadcast,05-game-schedule,05,2025-kbo-opener-broadcast,2025 프로야구 개막전 중계 일정,2025 프로야구 개막전 중계 채널과 시청 가이드,info,howto,2025년 KBO 리그 개막전 TV 중계 채널과 시간표.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2025-provolleyball-january,05-game-schedule,05,2025-provolleyball-january,2025 프로배구 1월 일정,2025 프로배구 1월 주요 경기 일정과 승부처 분석,info,tip,2025년 1월 V리그 핵심 매치업과 승부처.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-2025-provolleyball-seeding,05-game-schedule,05,2025-provolleyball-seeding,2025 프로배구 시드권 일정,2025 프로배구 시드권 경쟁팀 일정과 승부처 분석,info,tip,2025년 프로배구 시드권 경쟁팀 남은 경기 일정과 승부처 분석.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-champions-league-2025-group-stage,05-game-schedule,05,champions-league-2025-group-stage,2025 챔피언스리그 조별리그 일정,2025-26 UEFA 챔피언스리그 조별리그 일정,info,local,2025-26그래픽 챔피언스리그 조별리그 경기 일정,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-euro-2024-group-stage,05-game-schedule,05,euro-2024-group-stage,유로 2024 조별리그 일정,유로 2024 조별리그 경기 일정 및 TV 중계 시간표,info,local,유로 2024 조별리그 경기 일정 및 중계 시간 확인,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-k-league-2024-schedule,05-game-schedule,05,k-league-2024-schedule,2024 K리그 클래식 일정표,2024 K리그 클래식 경기 일정표 및 중계 시간,info,start,2024년 K리그 클래식 리그 일정과 중계 정보를 확인하세요.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-kleague-2024-summer-schedule,05-game-schedule,05,kleague-2024-summer-schedule,K리그 2024 하계 시즌 일정표,2024 K리그 하계 시즌 경기 일정 확인 방법,info,tip,2024년 하계 K리그 경기 일정 및 중계 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-nba-2025-playoffs-round1,05-game-schedule,05,nba-2025-playoffs-round1,2024-25NBA 플레이오프 일정,2024-25 NBA 플레이오프 1라운드 일정 및 결과,info,local,2024-25 NBA 플레이오프 1라운드 경기 일정,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-pro-volleyball-2025-schedule,05-game-schedule,05,pro-volleyball-2025-schedule,2025 프로배구 2025 시즌 일정,2025 프로배구 시즌 경기 일정 및 TV 중계 안내,info,local,2025년 프로배구 시즌 경기 일정 확인 방법,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-pro-volleyball-national-team-2024,05-game-schedule,05,pro-volleyball-national-team-2024,2024 프로배구 3세트 국가대표전 일정,2024 프로배구 국가대표전 3세트 경기 일정,info,local,2024년 프로배구 국가대표전 3세트 경기 일정,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-game-schedule-pro-basketball-2024-playoffs,05-game-schedule,05,pro-basketball-2024-playoffs,2024프로농구플레이오프 일정,2024 프로농구 플레이오프 일정 및 중계 정보,info,compare,2024 프로농구 플레이오프 경기 일정 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,49,
05-game-schedule-pro-volleyball-2024-playoffs,05-game-schedule,05,pro-volleyball-2024-playoffs,2024프로배구플레이오프 일정,2024 프로배구 플레이오프 일정 및 중계채널,info,compare,2024 프로배구 플레이오프 경기 일정 확인 방법,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,49,
05-game-schedule-2024-kbo-postseason-schedule,05-game-schedule,05,2024-kbo-postseason-schedule,2024 프로야구 포스트시즌 일정,2024 프로야구 포스트시즌 일정과 우승 후보 분석,info,issue,2024년 KBO 리그 포스트시즌 전체 일정과 승부처 분석.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
05-game-schedule-2025-acl-final-schedule,05-game-schedule,05,2025-acl-final-schedule,2025 아시아 챔피언스 리그 결선 일정,2025 아시아 챔피언스 리그 결선 일정 및 예매 안내,info,issue,2025년 AFC 챔피언스리그 결승전 일정과 티켓 예매 방법.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
05-game-schedule-2025-champions-league-knockout,05-game-schedule,05,2025-champions-league-knockout,2025 챔피언스리그 16강 일정,2025 챔피언스리그 16강 추첨 결과와 경기 일정,info,issue,2025년 챔피언스리그 16강 전격 일정 공개.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
05-game-schedule-2025-provolleyball-playoff,05-game-schedule,05,2025-provolleyball-playoff,2025 프로배구 플레이오프 일정,2025 프로배구 플레이오프 일정과 우승 후보 분석,info,issue,2025년 프로배구 플레이오프 전체 일정과 승부처 분석.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
05-game-schedule-premier-league-horse-racing-2024,05-game-schedule,05,premier-league-horse-racing-2024,2024 프리미어리그 경마 일정,2024 프리미어리그 경마 일정 및 결과 분석,info,issue,2024년 프리미어리그 경마 일정과 결과를 상세히 분석합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
05-international-sports-mlb-broadcast-guide-2024,05-international-sports,05,mlb-broadcast-guide-2024,메이저리그 중계 방법 2024,메이저리그 2024 중계 방법과 시청 가이드,howto,howto,2024년 메이저리그 중계 방법과 시청 가이드,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,60,
05-international-sports-euro-2024-qualifiers,05-international-sports,05,euro-2024-qualifiers,유로 2024 예선 일정,유로 2024 예선 일정과 주요 경기 분석,info,tip,유로 2024 예선 일정과 주요 경기 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,54,
05-international-sports-nba-playoff-schedule-2024,05-international-sports,05,nba-playoff-schedule-2024,NBA 플레이오프 2024 일정,NBA 플레이오프 2024 일정 및 예약 방법,info,issue,NBA 플레이오프 2024의 일정과 예약 방법을 안내합니다.,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
05-international-sports-premier-league-schedule-2024,05-international-sports,05,premier-league-schedule-2024,프리미어리그 경기 일정 2024,프리미어리그 2024 경기 일정 및 주요 경기 예고,info,issue,2024년 프리미어리그 경기 일정과 주요 경기 예고,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,46,
05-international-sports-juventus-2024-latest-match-analysis,05-international-sports,05,juventus-2024-latest-match-analysis,유벤투스 2024 최신 경기 분석,유벤투스 2024 최신 경기 분석과 결과,info,review,유벤투스 2024 최신 경기 분석과 결과,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,42,
05-international-sports-euro-2024-qualifying-results,05-international-sports,05,euro-2024-qualifying-results,유로 2024 예선 결과,유로 2024 예선 최신 경기 결과와 순위,info,issue,유로 2024 예선 최신 경기 결과와 순위 현황,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,34,
05-soccer-analysis-barcelona-transfer-market-check,05-soccer-analysis,05,barcelona-transfer-market-check,이적시장체크 바르셀로나,바르셀로나의 이적시장 체크 및 전략,info,issue,바르셀로나의 이적시장 체크 현황,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,49,
05-soccer-analysis-asian-champions-league-winner-2024,05-soccer-analysis,05,asian-champions-league-winner-2024,2024년 아시안 챔피언스 리그 우승 팀 예측,2024년 아시안 챔피언스 리그 우승 팀 예측과 분석,compare,compare,2024년 아시안 챔피언스 리그 우승 팀 예측과 분석,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,42,
05-soccer-league-epl-match-schedule-2023,05-soccer-league,05,epl-match-schedule-2023,2023년 EPL 경기 일정,2023년 EPL 경기 일정과 fixtures,info,review,2023년 EPL 경기 일정과 fixtures,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,39,
05-soccer-league-k-league-2023-promotion,05-soccer-league,05,k-league-2023-promotion,2023년 K리그 승강전 일정,2023 K리그 승강전 일정과 진출팀,info,tip,2023년 K리그 승강전 일정과 진출팀 정리,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,39,
05-soccer-league-korea-national-team-2023,05-soccer-league,05,korea-national-team-2023,2023년 한국축구 국가대표 일정,2023년 한국축구 국가대표 일정 및 경기 결과,info,tip,2023년 한국축구 국가대표 일정 및 경기 결과 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,39,
05-soccer-league-asian-cup-2023,05-soccer-league,05,asian-cup-2023,2023년 아시안컵 일정,2023년 아시안컵 일정과 한국 국가대표 출전정보,info,issue,2023년 아시안컵 일정과 한국 국가대표 출전정보 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,31,
05-soccer-league-asian-cup-2023-schedule,05-soccer-league,05,asian-cup-2023-schedule,2023년 아시안컵 한국 국가대표 경기 일정,2023 아시안컵 한국 국가대표 경기 일정,info,issue,2023년 아시안컵 한국 국가대표 경기 일정 정리,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,31,
05-soccer-league-barcelona-fc-2023-schedule,05-soccer-league,05,barcelona-fc-2023-schedule,2023년 바르셀로나 FC 경기 일정,2023 바르셀로나 FC 경기 일정,info,issue,2023년 바르셀로나 FC 경기 일정과 결과 정리,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,31,
05-soccer-league-liverpool-fc-2023-schedule,05-soccer-league,05,liverpool-fc-2023-schedule,2023년 리버풀 FC 경기 일정,2023 리버풀 FC 경기 일정,info,issue,2023년 리버풀 FC 경기 일정과 결과 정리,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,31,
05-soccer-league-lol-msl-2023,05-soccer-league,05,lol-msl-2023,2023년 리그오브레전드 MSL 일정,2023년 리그오브레전드 MSL 일정과 진출 팀,info,issue,2023년 리그오브레전드 MSL 일정과 진출 팀 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,31,
05-soccer-league-lol-worlds-2023,05-soccer-league,05,lol-worlds-2023,2023 리그오브레전드 월드스,2023 리그오브레전드 월드스 대회 일정과 진출 팀,info,issue,2023년 리그오브레전드 월드 챔피언십 대회 일정과 진출 팀 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,31,
05-soccer-league-lol-worlds-teams-2023,05-soccer-league,05,lol-worlds-teams-2023,2023년 리그오브레전드 월드스 진출 팀,2023년 리그오브레전드 월드스 진출 팀 및 일정,info,issue,2023년 리그오브레전드 월드 챔피언십 진출 팀 및 일정 안내,mistralai/mistral-nemotron,2026-06-02T02:14:18.684529+00:00,hold,31,
