l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at,monthly_total,tier,meta_source
02-stock-investment-kw-67909e9a,02-stock-investment,02,kw-67909e9a,부동산거래,부동산거래 시 반드시 확인해야 할 등기부등본 분석법,checklist,tip,안전한 부동산 거래를 위해 등기부등본에서 체크해야 할 핵심 항목을 정리한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1530,hi,primary_gemini
02-etf-investment-kw-e0436b0a,02-etf-investment,02,kw-e0436b0a,삼성증권연금저축,삼성증권연금저축 계좌 개설 및 운용 혜택 정리,info,start,삼성증권에서 연금저축 계좌를 운용할 때의 장점과 특징을 소개한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1530,hi,primary_gemini
02-global-economy-kw-8edb56d5,02-global-economy,02,kw-8edb56d5,세무사자격증,세무사자격증 시험 정보와 합격 전략 로드맵,info,start,"세무사 시험 과목과 준비 기간, 합격을 위한 학습 전략을 다룬다.",gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1530,hi,primary_gemini
02-stock-investment-kw-0757c75d,02-stock-investment,02,kw-0757c75d,아리바이오주식,아리바이오주식 주요 파이프라인과 투자 이슈,info,issue,아리바이오의 신약 개발 현황과 시장의 주요 이슈를 객관적으로 분석한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1530,hi,primary_gemini
02-startup-funding-kw-d5e8f32d,02-startup-funding,02,kw-d5e8f32d,종소세구간,종소세구간 확인하고 나의 세율과 절세 전략 세우기,info,tip,종합소득세 과세표준 구간별 세율을 알아보고 절세 방안을 모색한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1530,hi,primary_gemini
02-deposit-interest-rate-kw-045ae1c1,02-deposit-interest-rate,02,kw-045ae1c1,홍콩항셍지수,홍콩항셍지수 변동성 분석과 투자 시 주의사항,info,issue,홍콩 항셍 지수의 최근 흐름과 투자 시 고려해야 할 리스크를 살펴본다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1530,hi,primary_gemini
02-inheritance-donation-kw-8b8335cc,02-inheritance-donation,02,kw-8b8335cc,개인사업자햇살론,개인사업자햇살론 자격 조건과 신청 절차 안내,howto,howto,개인사업자를 위한 정책 금융 상품인 햇살론의 신청 자격과 방법을 설명한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1520,hi,primary_gemini
02-etf-investment-kw-114f0a5c,02-etf-investment,02,kw-114f0a5c,개인연금저축펀드,개인연금저축펀드 운용 전략과 장기 투자 효과,info,tip,연금저축펀드를 활용한 노후 자산 관리 방법과 장기 투자의 중요성을 다룬다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1520,hi,primary_gemini
02-inheritance-donation-kw-7cd822f5,02-inheritance-donation,02,kw-7cd822f5,내일배움카드실업급여,내일배움카드실업급여 중복 수급 가능 여부와 활용법,info,issue,실업급여 수급 중 내일배움카드를 활용한 직업 훈련 가능 여부를 확인한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1520,hi,primary_gemini
02-financial-planning-methods-kw-74bbdcd4,02-financial-planning-methods,02,kw-74bbdcd4,바이오대장주,바이오대장주 시장 흐름과 섹터별 투자 포인트,info,issue,국내 바이오 산업의 주요 종목들의 동향과 섹터별 투자 분석 기준을 제시한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1520,hi,primary_gemini
02-stock-investment-kw-ccdf4102,02-stock-investment,02,kw-ccdf4102,복리적금,복리적금의 원리와 단리 상품과의 수익률 비교,compare,compare,복리 효과를 누릴 수 있는 적금 상품의 특징과 단리 상품과의 차이를 비교한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1520,hi,primary_gemini
02-budget-friendly-phone-kw-4e2d3043,02-budget-friendly-phone,02,kw-4e2d3043,알뜰폰요금,"알뜰폰요금 비교, 통신비 절약을 위한 최적의 선택",cost,compare,알뜰폰 요금제의 장점과 자신에게 맞는 저렴한 요금제를 선택하는 방법을 안내한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1520,hi,primary_gemini
02-deposit-interest-rate-kw-d39d0230,02-deposit-interest-rate,02,kw-d39d0230,엑셀가계부양식,초보자도 쉬운 엑셀가계부양식 활용하여 자산 관리 시작하기,howto,start,가계부 작성을 시작하는 분들을 위해 효율적인 엑셀 양식 활용법과 항목 설정 방법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1520,hi,primary_gemini
02-financial-planning-methods-kw-e23f5722,02-financial-planning-methods,02,kw-e23f5722,전자상거래법,소비자가 꼭 알아야 할 전자상거래법 핵심 요약 및 권리 보호,info,issue,온라인 쇼핑 시 소비자의 권리를 보호하는 전자상거래법의 주요 내용을 알기 쉽게 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1520,hi,primary_gemini
02-real-estate-subscription-kw-b267cfbd,02-real-estate-subscription,02,kw-b267cfbd,카드캐시백,놓치기 쉬운 카드캐시백 혜택 꼼꼼하게 챙기는 법,howto,tip,카드 사용 후 숨겨진 캐시백 혜택을 확인하고 효율적으로 환급받는 절차를 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1520,hi,primary_gemini
02-stock-investment-etf-97b6724b,02-stock-investment,02,etf-97b6724b,헬스케어ETF,고령화 시대 주목받는 헬스케어ETF 투자 특징과 분석,info,compare,헬스케어 섹터 ETF의 구성 종목과 투자 시 고려해야 할 시장 환경을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1520,hi,primary_gemini
02-etf-investment-irpisa-956afe19,02-etf-investment,02,irpisa-956afe19,IRPISA,"IRPISA 절세 혜택 비교, 나에게 맞는 노후 준비 전략은?",compare,compare,개인형 퇴직연금(IRP)과 개인종합자산관리계좌(ISA)의 절세 효과와 운용 차이점을 비교합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1510,hi,primary_gemini
02-etf-investment-kw-d8862814,02-etf-investment,02,kw-d8862814,개인연금수령액,노후를 위한 개인연금수령액 계산 및 예상 수령액 확인법,howto,tip,미래의 개인연금 수령 예상액을 확인하고 효율적으로 관리하는 방법을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1510,hi,primary_gemini
02-startup-funding-kw-b33059f6,02-startup-funding,02,kw-b33059f6,근로소득세계산,복잡한 근로소득세계산 원리 이해하고 절세 포인트 찾기,info,tip,근로소득세가 산출되는 과정과 공제 항목을 확인하여 절세 전략을 수립하는 법을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1510,hi,primary_gemini
02-global-economy-kw-e1e2f481,02-global-economy,02,kw-e1e2f481,금융자격증,금융권 취업과 재테크를 위한 필수 금융자격증 추천 및 로드맵,info,start,금융 지식 함양과 커리어를 위해 도전할 만한 주요 금융자격증의 특징을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1510,hi,primary_gemini
02-global-economy-kw-84a7d5f9,02-global-economy,02,kw-84a7d5f9,매출전표,사업자를 위한 매출전표 관리 및 증빙 처리 가이드,howto,tip,세무 신고를 위해 필수적인 매출전표 보관과 관리 노하우를 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1510,hi,primary_gemini
02-global-economy-kw-e0b1c426,02-global-economy,02,kw-e0b1c426,보험해지,보험해지 전 반드시 확인해야 할 체크리스트와 손실 줄이는 법,checklist,tip,보험을 해지하기 전 고려해야 할 경제적 손실과 대안을 체크리스트 형식으로 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1510,hi,primary_gemini
02-startup-funding-kw-cb84290f,02-startup-funding,02,kw-cb84290f,종합소득세수수료,"종합소득세수수료 비교, 세무 대리인 선임 시 체크할 점",cost,compare,종합소득세 신고 대행 시 발생하는 수수료의 적정 수준과 업체 선택 기준을 알아봅니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1510,hi,primary_gemini
02-etf-investment-irp-79a2e18a,02-etf-investment,02,irp-79a2e18a,IRP연금저축,IRP연금저축 가입 전 알아야 할 차이점과 절세 전략,compare,compare,연금저축과 IRP의 세액공제 한도와 운용 방식의 차이를 비교 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1490,hi,primary_gemini
02-etf-investment-tiger100-2e60a391,02-etf-investment,02,tiger100-2e60a391,TIGER미국나스닥100커버드콜(합성),TIGER미국나스닥100커버드콜(합성) ETF의 배당 구조와 특징,info,issue,커버드콜 전략을 활용한 해당 ETF의 운용 원리와 투자 시 유의점을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1490,hi,primary_gemini
02-stock-investment-kw-b8289da2,02-stock-investment,02,kw-b8289da2,가치주,변동성 장세에서 주목받는 가치주 투자 전략과 기준,info,issue,기업의 내재가치 대비 저평가된 가치주를 발굴하는 방법과 투자 철학을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1490,hi,primary_gemini
02-etf-investment-kw-ab69ae6d,02-etf-investment,02,kw-ab69ae6d,국내고배당주,안정적인 현금 흐름을 위한 국내고배당주 투자 가이드,info,tip,배당 수익률이 높은 국내 기업들의 특징과 투자 시 주의할 점을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1490,hi,primary_gemini
02-stock-investment-kw-53defa16,02-stock-investment,02,kw-53defa16,비상장주식거래방법,안전한 비상장주식거래방법 및 플랫폼 이용 시 주의사항,howto,tip,비상장 주식 거래 시 발생할 수 있는 위험 요소와 합법적인 거래 절차를 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1490,hi,primary_gemini
02-real-estate-subscription-kw-78dfd485,02-real-estate-subscription,02,kw-78dfd485,신용정보조회차단서비스,금융 사기 예방을 위한 신용정보조회차단서비스 활용법,howto,tip,개인정보 보호를 위해 신용정보 조회를 차단하고 관리하는 방법을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1490,hi,primary_gemini
02-real-estate-subscription-kw-952ac4a8,02-real-estate-subscription,02,kw-952ac4a8,신용카드순위,나에게 딱 맞는 혜택 확인을 위한 신용카드순위 비교 분석,compare,compare,소비 패턴에 따라 유리한 신용카드를 선택할 수 있도록 주요 혜택별 순위를 비교합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1490,hi,primary_gemini
02-startup-funding-kw-6371599c,02-startup-funding,02,kw-6371599c,연말정산경정청구방법,놓친 공제 환급받는 연말정산경정청구방법 상세 가이드,howto,tip,연말정산 기간에 누락된 소득공제 항목을 경정청구로 환급받는 절차를 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1490,hi,primary_gemini
02-inheritance-donation-kw-26062501,02-inheritance-donation,02,kw-26062501,연말정산계산기,미리 준비하는 연말정산계산기 활용 및 절세 팁,howto,tip,연말정산계산기를 활용해 예상 환급액을 확인하고 추가 공제 항목을 챙기는 법을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1490,hi,primary_gemini
02-inheritance-donation-kw-8e1afa67,02-inheritance-donation,02,kw-8e1afa67,재택근무알바,안전한 재택근무알바 구하는 법과 주의해야 할 사기 유형,howto,issue,재택 알바를 찾는 분들을 위해 구직 시 필수 체크리스트와 주의사항을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1490,hi,primary_gemini
02-etf-investment-kw-1239377f,02-etf-investment,02,kw-1239377f,택스봇,세금 신고 도우미 택스봇 활용하여 간편하게 신고하기,howto,tip,복잡한 세금 신고를 도와주는 플랫폼인 택스봇의 기능과 사용법을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1490,hi,primary_gemini
02-inheritance-donation-60-315380c4,02-inheritance-donation,02,60-315380c4,60대일자리,제2의 인생을 위한 60대일자리 탐색 및 지원 제도,info,local,60대 구직자를 위한 공공 일자리 정보와 취업 지원 프로그램을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1480,hi,primary_gemini
02-deposit-interest-rate-kw-21cb504f,02-deposit-interest-rate,02,kw-21cb504f,나스닥지수실시간,나스닥지수실시간 확인하고 글로벌 시장 흐름 파악하기,info,issue,나스닥 지수를 실시간으로 확인하는 방법과 시장 분석 시 활용법을 알려드립니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1480,hi,primary_gemini
02-etf-investment-irp-065de8a4,02-etf-investment,02,irp-065de8a4,연금저축펀드IRP,연금저축펀드IRP 조합으로 노후 자금 극대화하기,howto,tip,두 계좌를 병행 운용하여 세액공제 혜택을 최대로 받는 전략을 제시합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1480,hi,primary_gemini
02-etf-investment-irp-f2f23672,02-etf-investment,02,irp-f2f23672,퇴직연금IRP계좌개설,퇴직연금IRP계좌개설 방법 및 운용 시 필수 체크사항,howto,start,비대면으로 편리하게 IRP 계좌를 개설하고 초기 운용을 시작하는 방법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1480,hi,primary_gemini
02-startup-funding-kw-a071797b,02-startup-funding,02,kw-a071797b,간이과세자종합소득세신고방법,초보 사장님을 위한 간이과세자종합소득세신고방법 총정리,howto,tip,간이과세자가 종합소득세를 신고할 때 필요한 서류와 신고 절차를 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1470,hi,primary_gemini
02-stock-investment-kw-3eb1b1dd,02-stock-investment,02,kw-3eb1b1dd,경제적자유,경제적자유를 꿈꾸는 이들을 위한 기초 재테크 로드맵,info,start,경제적 자유를 위해 갖춰야 할 마인드셋과 자산 배분 기초를 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1470,hi,primary_gemini
02-startup-funding-kw-76ad3d0d,02-startup-funding,02,kw-76ad3d0d,보험비교사이트순위,보험비교사이트순위 확인하고 최적의 보험 상품 찾는 법,compare,compare,보험 비교 사이트를 활용해 나에게 유리한 보험 상품을 객관적으로 비교하는 법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1470,hi,primary_gemini
02-budget-friendly-phone-kw-9ef72689,02-budget-friendly-phone,02,kw-9ef72689,알뜰폰가입,통신비 절약을 위한 알뜰폰가입 절차와 장단점 분석,howto,tip,알뜰폰으로 통신사를 변경하는 방법과 가입 시 주의해야 할 점을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1470,hi,primary_gemini
02-financial-planning-methods-kw-8f48e851,02-financial-planning-methods,02,kw-8f48e851,케이뱅크주식,케이뱅크주식 상장 이슈와 투자자가 주목해야 할 포인트,info,issue,케이뱅크의 기업 가치와 상장 관련 소식을 바탕으로 시장의 관심을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1470,hi,primary_gemini
02-budget-friendly-phone-kt-87705aea,02-budget-friendly-phone,02,kt-87705aea,KT알뜰,KT알뜰 망 사용 요금제의 특징과 합리적 선택 가이드,compare,tip,KT 통신망을 사용하는 알뜰폰 요금제의 장점과 가입 시 고려 사항을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1460,hi,primary_gemini
02-real-estate-subscription-kw-a1177192,02-real-estate-subscription,02,kw-a1177192,신용카드캐시백,생활 속 신용카드캐시백 혜택 놓치지 않고 챙기는 노하우,howto,tip,신용카드 이용 시 제공되는 다양한 캐시백 혜택을 확인하고 활용하는 법을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1460,hi,primary_gemini
02-etf-investment-kw-30e51ec9,02-etf-investment,02,kw-30e51ec9,연금저축펀드가입방법,절세를 위한 연금저축펀드가입방법 및 계좌 운용 팁,howto,start,연금저축펀드 계좌를 개설하고 세액공제 혜택을 받는 방법을 단계별로 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1460,hi,primary_gemini
02-stock-investment-kw-b5a250d0,02-stock-investment,02,kw-b5a250d0,유망주,성장 가능성을 확인하는 유망주 발굴을 위한 투자 분석법,info,issue,기업의 재무제표와 산업 전망을 통해 유망주를 선별하는 기준을 제시합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1460,hi,primary_gemini
02-financial-planning-methods-kw-da6c2058,02-financial-planning-methods,02,kw-da6c2058,전자증명서,스마트폰으로 간편하게! 전자증명서 발급 및 활용법,howto,tip,정부24 등에서 전자증명서를 발급받아 금융 업무에 활용하는 방법을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1460,hi,primary_gemini
02-startup-funding-kw-375ba8d1,02-startup-funding,02,kw-375ba8d1,홈텍스종합소득세신고,"홈텍스종합소득세신고 따라하기, 오류 없이 신고하는 법",howto,tip,홈택스를 통한 종합소득세 신고 과정을 화면 예시와 함께 상세히 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1460,hi,primary_gemini
02-deposit-interest-rate-kw-b8aa9496,02-deposit-interest-rate,02,kw-b8aa9496,회사채금리,회사채금리 변동이 투자 시장에 미치는 영향 분석,info,issue,회사채 금리의 의미와 이것이 주식 및 채권 시장에 미치는 영향을 알기 쉽게 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1460,hi,primary_gemini
02-etf-investment-cony-214e9ce3,02-etf-investment,02,cony-214e9ce3,CONY주가,CONY주가 흐름으로 보는 암호화폐 관련 ETF의 특징,info,issue,CONY ETF의 운용 전략과 주가 변동 요인을 분석하여 투자 이해도를 높입니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1450,hi,primary_gemini
02-financial-planning-methods-kw-da6e08fd,02-financial-planning-methods,02,kw-da6e08fd,뮤추얼펀드,"간접 투자의 정석, 뮤추얼펀드의 구조와 특징 이해하기",info,start,"뮤추얼펀드의 개념과 투자자가 알아야 할 운용 보수, 수익 구조를 정리합니다.",gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1450,hi,primary_gemini
02-deposit-interest-rate-kw-711f8a76,02-deposit-interest-rate,02,kw-711f8a76,미국주식현황,최근 미국주식현황과 주요 경제 지표 점검하기,info,issue,현재 미국 증시의 흐름을 파악하고 투자 시 참고할 주요 경제 지표를 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1450,hi,primary_gemini
02-startup-funding-kw-8f56278d,02-startup-funding,02,kw-8f56278d,사업자종합소득세,사업자종합소득세 신고 기간과 준비 서류 체크리스트,howto,howto,사업자가 종합소득세 신고를 위해 반드시 준비해야 할 항목과 절차를 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1450,hi,primary_gemini
02-budget-friendly-phone-kw-9d4ca1a1,02-budget-friendly-phone,02,kw-9d4ca1a1,휴대폰개통조회,휴대폰개통조회 방법 및 내 명의 가입 현황 확인하기,howto,howto,본인 명의로 개통된 휴대폰 현황을 안전하게 조회하는 방법을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1450,hi,primary_gemini
02-etf-investment-elw-14410c94,02-etf-investment,02,elw-14410c94,ELW,ELW란 무엇인가? 주식워런트증권의 기초 개념과 특징,info,start,파생상품인 ELW의 정의와 거래 시 주의해야 할 기본적인 특징을 알아봅니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1440,hi,primary_gemini
02-inheritance-donation-kw-b7f09c3b,02-inheritance-donation,02,kw-b7f09c3b,개인사업자신용대출,개인사업자신용대출 금리와 한도 조회 시 고려사항,compare,compare,개인사업자가 신용대출을 알아볼 때 체크해야 할 금리 조건과 한도 산정 기준을 비교합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1440,hi,primary_gemini
02-deposit-interest-rate-etf-a0f3d52e,02-deposit-interest-rate,02,etf-a0f3d52e,국내상장미국ETF,국내상장미국ETF 투자 시 장점과 세금 혜택 분석,compare,compare,국내 계좌에서 미국 지수에 투자하는 ETF의 장단점과 절세 효과를 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1440,hi,primary_gemini
02-etf-investment-kw-4da2f50c,02-etf-investment,02,kw-4da2f50c,노후생활비,노후생활비 얼마나 필요할까? 은퇴 준비 자금 계산법,info,tip,안정적인 노후를 위해 필요한 적정 생활비를 산출하고 준비하는 방법을 제시합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1440,hi,primary_gemini
02-startup-funding-kw-fc25a640,02-startup-funding,02,kw-fc25a640,보험회사순위,보험회사순위 확인 시 알아야 할 재무건전성 지표,compare,compare,단순 순위보다 중요한 보험사의 재무건전성 지표를 확인하는 방법을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1440,hi,primary_gemini
02-inheritance-donation-kw-ded478f2,02-inheritance-donation,02,kw-ded478f2,산기협,산기협 기업부설연구소 설립 요건과 지원 혜택 정리,info,tip,한국산업기술진흥협회(산기협)를 통한 기업부설연구소 설립 절차와 혜택을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1440,hi,primary_gemini
02-global-economy-kw-e9829087,02-global-economy,02,kw-e9829087,세금계산,"복잡한 세금계산, 상황별 간편 산출 가이드",howto,howto,일상에서 발생하는 다양한 세금을 스스로 계산해보는 기초 가이드를 제공합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1440,hi,primary_gemini
02-global-economy-kw-ef1c48c3,02-global-economy,02,kw-ef1c48c3,세액계산기,온라인 세액계산기 활용하여 예상 세금 미리 보기,howto,tip,국세청 등에서 제공하는 세액계산기 사용법과 활용 팁을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1440,hi,primary_gemini
02-inheritance-donation-kw-e54f449f,02-inheritance-donation,02,kw-e54f449f,실업급여신청하는곳,실업급여신청하는곳과 온라인 접수 절차 상세 안내,howto,howto,실업급여를 받기 위한 고용보험 사이트 이용법과 신청 절차를 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1440,hi,primary_gemini
02-financial-planning-methods-kw-c4d92716,02-financial-planning-methods,02,kw-c4d92716,재택부업사이트,안전한 재택부업사이트 선택 기준과 주의사항,checklist,tip,재택부업을 찾을 때 사기를 예방하고 안전하게 시작하는 체크리스트를 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1440,hi,primary_gemini
02-inheritance-donation-kw-c993a4fb,02-inheritance-donation,02,kw-c993a4fb,초기창업패키지,초기창업패키지 지원사업 선정 전략과 준비 팁,info,tip,정부 지원사업인 초기창업패키지의 모집 공고 확인 및 준비 요령을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1440,hi,primary_gemini
02-global-economy-kw-cf782185,02-global-economy,02,kw-cf782185,회계사무소,신뢰할 수 있는 회계사무소 선택 시 고려할 점,checklist,tip,사업자의 세무 업무를 맡길 회계사무소를 선정할 때 확인해야 할 기준을 제시합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1440,hi,primary_gemini
02-global-economy-kw-2836ca19,02-global-economy,02,kw-2836ca19,간편장부기준경비율,간편장부기준경비율 적용 대상과 계산 방법 알아보기,info,howto,종합소득세 신고 시 간편장부 대상자의 경비율 적용 기준을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1430,hi,primary_gemini
02-startup-funding-kw-80f86e0d,02-startup-funding,02,kw-80f86e0d,자금,사업 운영을 위한 자금 확보 전략과 조달 방법,info,tip,기업 운영 시 필요한 자금을 효율적으로 조달하기 위한 다양한 방법을 살펴봅니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1430,hi,primary_gemini
02-stock-investment-kw-d77799b8,02-stock-investment,02,kw-d77799b8,적금이율높은곳,적금이율높은곳 찾는 방법과 우대금리 챙기는 팁,compare,compare,금융상품 비교 사이트를 활용해 높은 이율의 적금을 찾는 노하우를 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1430,hi,primary_gemini
02-financial-planning-methods-kw-6e5a7ba9,02-financial-planning-methods,02,kw-6e5a7ba9,펀드하는법,"초보자를 위한 펀드하는법, 가입부터 운용까지",howto,start,펀드 투자를 처음 시작하는 분들을 위해 가입 절차와 기본 상식을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1430,hi,primary_gemini
02-etf-investment-etf-4fe73af3,02-etf-investment,02,etf-4fe73af3,ETF배당주,ETF배당주 투자로 월배당 현금흐름 만들기,info,tip,배당 수익을 추구하는 ETF의 특징과 투자 시 고려할 점을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1420,hi,primary_gemini
02-real-estate-subscription-kw-4b89f5b5,02-real-estate-subscription,02,kw-4b89f5b5,긴급대출,긴급대출 필요할 때 알아야 할 정부지원 서민금융 제도,info,tip,급전이 필요할 때 이용 가능한 제도권 긴급대출 상품들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1420,hi,primary_gemini
02-startup-funding-kw-8f67e442,02-startup-funding,02,kw-8f67e442,성실사업자기준,성실사업자기준 확인하고 세제 혜택 챙기기,info,tip,성실신고확인제 대상 기준과 성실 사업자로 인정받았을 때의 혜택을 알아봅니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1420,hi,primary_gemini
02-budget-friendly-phone-kw-c6fe2524,02-budget-friendly-phone,02,kw-c6fe2524,알뜰폰추천,통신비 절약을 위한 알뜰폰추천 요금제 비교,compare,compare,합리적인 통신비 절감을 위해 알뜰폰 요금제를 비교하고 선택하는 법을 제시합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1420,hi,primary_gemini
02-real-estate-subscription-kw-ced19cef,02-real-estate-subscription,02,kw-ced19cef,저금리대출,"저금리대출로 갈아타기, 대환대출 조건 점검하기",compare,tip,기존 고금리 대출을 저금리로 전환하기 위해 확인해야 할 사항들을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1420,hi,primary_gemini
02-stock-investment-kw-f66ab2b0,02-stock-investment,02,kw-f66ab2b0,주식강의,올바른 주식강의 선택 기준과 공부 방향성 잡기,checklist,tip,주식 공부를 위해 강의를 선택할 때 주의해야 할 점과 학습 방향을 제안합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,1420,hi,primary_gemini
