l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at,monthly_total,tier,meta_source
02-etf-investment-kw-8e86ff3a,02-etf-investment,02,kw-8e86ff3a,비과세연금,비과세연금 상품의 특징과 노후 대비 활용 전략,info,tip,세금 혜택을 받을 수 있는 연금 상품의 종류와 운용 방법을 알아봅니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-inheritance-donation-kw-17b5de43,02-inheritance-donation,02,kw-17b5de43,사업자대출서류,사업자대출서류 준비부터 승인까지의 과정,checklist,howto,대출 신청 시 필수적으로 요구되는 사업자 서류 리스트를 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-startup-funding-kw-5d691578,02-startup-funding,02,kw-5d691578,삼쩜삼연말정산,삼쩜삼연말정산 서비스 이용 시 체크해야 할 정보,review,issue,세금 환급 서비스 이용 시 알아두면 좋은 주의사항과 정보를 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-inheritance-donation-kw-afb91918,02-inheritance-donation,02,kw-afb91918,설문조사알바,설문조사알바 안전하게 시작하고 수익 내는 법,howto,start,소소한 용돈 벌이가 가능한 설문조사 앱과 사이트 활용 팁을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-global-economy-kw-4da8076c,02-global-economy,02,kw-4da8076c,세금회피,"절세와 세금회피의 차이, 합법적인 절세 전략",info,tip,세금을 줄이는 합법적인 절세 방법과 주의해야 할 법적 기준을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-global-economy-kw-e789e15d,02-global-economy,02,kw-e789e15d,세무신고대행,세무신고대행 서비스 활용 시 비용과 기대 효과,cost,howto,복잡한 세무 업무를 전문가에게 맡길 때의 장점과 비용 효율을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-inheritance-donation-kw-04660687,02-inheritance-donation,02,kw-04660687,소상공인정부대출,소상공인정부대출 종류와 신청 자격 확인하기,info,issue,소상공인을 위한 정부 지원 대출 상품의 주요 정보를 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-real-estate-subscription-kw-caacf87d,02-real-estate-subscription,02,kw-caacf87d,소액신용대출,소액신용대출 신청 전 금리와 상환 조건 비교,compare,howto,급전이 필요할 때 이용 가능한 소액 대출의 주의사항을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-real-estate-subscription-500-1222630b,02-real-estate-subscription,02,500-1222630b,신용점수500점,신용점수500점대에서 점수 올리는 실전 전략,howto,tip,낮은 신용 점수를 단계적으로 회복하기 위한 금융 생활 습관을 제안합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-budget-friendly-phone-kw-f98a2b2f,02-budget-friendly-phone,02,kw-f98a2b2f,안산알바,안산알바 구직 정보 확인 방법과 안전한 일자리 찾기,info,local,안산 지역에서 알바를 구하는 분들을 위한 구인 정보 사이트 활용법입니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-budget-friendly-phone-kw-0c970bd4,02-budget-friendly-phone,02,kw-0c970bd4,알뜰폰유심칩,알뜰폰유심칩 구매 및 셀프 개통 가이드,howto,tip,통신비 절약을 위해 알뜰폰 유심을 직접 구매하고 개통하는 과정을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-inheritance-donation-kw-ca39581d,02-inheritance-donation,02,kw-ca39581d,알바인,알바인 활용법: 아르바이트 구직 시 주의사항과 팁,howto,tip,알바인 플랫폼을 통해 안전하고 효율적으로 아르바이트를 구하는 방법을 안내한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-etf-investment-kw-6af9a6ff,02-etf-investment,02,kw-6af9a6ff,연금상담,"노후 준비를 위한 연금상담, 어디서 어떻게 시작할까?",info,start,연금상담이 필요한 이유와 상담 전 준비해야 할 체크리스트를 정리한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-etf-investment-kw-91d22024,02-etf-investment,02,kw-91d22024,연금수령액계산,"미래 노후 자금 준비, 연금수령액계산 방법 완벽 정리",howto,howto,국민연금 및 개인연금 수령액을 스스로 계산해보는 방법을 단계별로 설명한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-etf-investment-kw-90322ce1,02-etf-investment,02,kw-90322ce1,연금저축수수료,연금저축수수료 비교: 수익률을 갉아먹는 비용 체크하기,compare,compare,연금저축 계좌 운용 시 발생하는 수수료의 종류와 비교 방법을 알아본다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-etf-investment-kw-78491c9f,02-etf-investment,02,kw-78491c9f,연금저축펀드수익률,연금저축펀드수익률 확인하고 포트폴리오 점검하기,info,review,내 연금저축펀드의 수익률을 객관적으로 분석하고 관리하는 법을 다룬다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-startup-funding-kw-4e082315,02-startup-funding,02,kw-4e082315,연말정산대상자,나는 연말정산대상자일까? 근로소득자 필수 체크리스트,checklist,tip,연말정산 대상자의 기준과 준비해야 할 서류를 알기 쉽게 정리한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-financial-planning-methods-kw-2b9b9639,02-financial-planning-methods,02,kw-2b9b9639,오후이사,오후이사 진행 시 비용 절감 및 주의사항 체크리스트,cost,tip,오후 시간대 이사를 계획할 때 고려해야 할 경제적 요소와 팁을 공유한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-deposit-interest-rate-kw-2bcb02ba,02-deposit-interest-rate,02,kw-2bcb02ba,외국주식사는법,초보자를 위한 외국주식사는법: 계좌 개설부터 매수까지,howto,start,해외 주식 투자를 시작하려는 분들을 위해 매수 절차를 상세히 안내한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-budget-friendly-phone-kw-d3e92dfa,02-budget-friendly-phone,02,kw-d3e92dfa,우체국알뜰요금제,"통신비 절약의 시작, 우체국알뜰요금제 특징과 장점 비교",compare,compare,우체국 알뜰폰 요금제의 특징을 분석하고 나에게 맞는 요금제를 선택하는 법을 알아본다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-inheritance-donation-kw-bd749e90,02-inheritance-donation,02,kw-bd749e90,운전자금대출,사업 안정성을 높이는 운전자금대출 종류와 신청 조건,info,howto,기업 운영에 필요한 운전자금대출의 개념과 승인 가능성을 높이는 방법을 다룬다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-inheritance-donation-kw-d87468c6,02-inheritance-donation,02,kw-d87468c6,이천알바,이천알바 구직 정보: 지역 특성 반영한 일자리 찾는 법,howto,local,이천 지역에서 효율적으로 아르바이트 자리를 찾는 방법과 유의사항을 정리한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-inheritance-donation-kw-83239299,02-inheritance-donation,02,kw-83239299,일자리지원금,놓치면 손해인 정부 일자리지원금 종류와 신청 자격,info,tip,근로자와 기업이 받을 수 있는 다양한 일자리지원금 혜택을 소개한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-budget-friendly-phone-kw-aba50e4f,02-budget-friendly-phone,02,kw-aba50e4f,자급제폰요금제,자급제폰요금제 합리적 선택 가이드: 통신비 2배 아끼기,compare,compare,자급제폰 사용 시 알뜰폰 요금제와 결합해 통신비를 절약하는 전략을 제시한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-real-estate-subscription-kw-4eb32fed,02-real-estate-subscription,02,kw-4eb32fed,저신용자사업자대출,저신용자사업자대출 이용 시 알아야 할 정부 지원 정책,info,tip,신용도가 낮은 사업자를 위한 정책 대출 상품과 신청 방법을 안내한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-inheritance-donation-kw-223d1b3d,02-inheritance-donation,02,kw-223d1b3d,정부무상지원금,정부무상지원금 제대로 알고 챙기기: 신청 대상 및 방법,info,tip,기업 및 소상공인을 위한 정부 무상지원금의 종류와 활용법을 정리한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-global-economy-kw-b64bd584,02-global-economy,02,kw-b64bd584,정부지원정책자금,기업 성장을 돕는 정부지원정책자금 활용 전략,info,tip,정부 정책자금의 종류와 기업 상황별 맞춤 신청 전략을 설명한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-stock-investment-kw-f433e711,02-stock-investment,02,kw-f433e711,주가분석,기초부터 다지는 주가분석 방법: 차트와 재무제표 읽기,howto,howto,주식 투자 시 필수적인 주가 분석 방법과 핵심 지표를 소개한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-stock-investment-kw-65b53de8,02-stock-investment,02,kw-65b53de8,주식사는곳,주식사는곳 어디일까? 증권사 선택 기준과 계좌 개설법,howto,start,주식 거래를 위해 필요한 증권사 계좌 개설 절차와 플랫폼 선택 팁을 안내한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-deposit-interest-rate-kw-c3adc1f2,02-deposit-interest-rate,02,kw-c3adc1f2,주식신문,주식신문 읽는 법: 경제 뉴스로 투자 인사이트 키우기,info,tip,경제 기사를 통해 시장 흐름을 파악하고 투자에 활용하는 방법을 다룬다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-stock-investment-kw-f3eed7b0,02-stock-investment,02,kw-f3eed7b0,주식초보유튜브,주식초보유튜브 채널 추천: 공부하기 좋은 콘텐츠 유형,info,review,주식 공부에 도움이 되는 유튜브 채널 선택 기준과 학습 방법을 정리한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-stock-investment-kw-92681237,02-stock-investment,02,kw-92681237,증권거래,증권거래 기초 가이드: 주문 방식과 거래 시간 이해하기,howto,howto,주식 시장의 거래 메커니즘과 초보자가 알아야 할 주문 종류를 설명한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-inheritance-donation-kw-2ff194f9,02-inheritance-donation,02,kw-2ff194f9,컴퓨터부업,집에서 하는 컴퓨터부업 종류와 수익 창출 가능성 분석,info,tip,재택근무가 가능한 다양한 컴퓨터 부업의 특징과 주의사항을 살펴본다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-startup-funding-kw-35afba3e,02-startup-funding,02,kw-35afba3e,투자제안서,성공적인 투자제안서 작성법: 핵심 요소와 구성 전략,howto,howto,투자자의 마음을 사로잡는 투자제안서의 필수 항목과 작성 요령을 공유한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-stock-investment-kw-6279c1bd,02-stock-investment,02,kw-6279c1bd,파동시세,주식 시장의 파동시세 분석: 추세와 변동성 이해하기,info,issue,기술적 분석의 기초인 파동 이론을 통해 시세 흐름을 해석하는 법을 다룬다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-etf-investment-kw-f4fa542e,02-etf-investment,02,kw-f4fa542e,펀드적금,펀드적금 차이점 비교: 내 자산 성향에 맞는 선택법,compare,compare,안정적인 적금과 수익형 펀드의 특징을 비교하여 재테크 전략을 제안한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-global-economy-kw-1f979942,02-global-economy,02,kw-1f979942,회계세무,"사업자라면 필수, 회계세무 기초 지식과 관리 팁",info,tip,사업 운영 시 꼭 알아야 할 기본적인 회계 및 세무 상식을 정리한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,200,lt,primary_gemini
02-financial-planning-methods-10-51d99fc6,02-financial-planning-methods,02,10-51d99fc6,10년적금,장기 목돈 마련을 위한 10년적금 전략과 고려사항,info,tip,장기 저축 상품인 10년 적금의 장단점과 효과적인 활용법을 안내한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,190,lt,primary_gemini
02-real-estate-subscription-12-7729d1b5,02-real-estate-subscription,02,12-7729d1b5,12개월무이자카드,12개월무이자카드 할부 활용 시 주의할 점과 혜택,info,tip,무이자 할부 이용 시 발생할 수 있는 신용 점수 영향과 주의사항을 다룬다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,190,lt,primary_gemini
02-financial-planning-methods-12-d9486850,02-financial-planning-methods,02,12-d9486850,12월손없는날,12월손없는날 확인하고 이사 비용 절약하는 팁,info,tip,이사 수요가 많은 12월 손 없는 날의 의미와 이사 예약 전략을 공유한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,190,lt,primary_gemini
02-stock-investment-1-018cd927,02-stock-investment,02,1-018cd927,1억굴리기,종잣돈 1억굴리기 전략: 안전성과 수익성 사이의 균형,howto,start,1억 원이라는 자산을 효율적으로 운용하기 위한 포트폴리오 구성법을 제시한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,190,lt,primary_gemini
02-etf-investment-arirang-4b4edbb1,02-etf-investment,02,arirang-4b4edbb1,ARIRANG고배당주,ARIRANG고배당주 ETF 분석: 배당 수익과 투자 포인트,info,review,배당주 투자에 관심 있는 분들을 위해 ARIRANG고배당주 ETF의 특징을 분석한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,190,lt,primary_gemini
02-financial-planning-methods-els-df6d3907,02-financial-planning-methods,02,els-df6d3907,ELS상품,ELS상품 투자 전 필수 체크: 수익 구조와 위험 요소,info,tip,파생결합증권인 ELS의 작동 원리와 투자 시 주의해야 할 위험 요소를 설명한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,190,lt,primary_gemini
02-etf-investment-etf-51ff6436,02-etf-investment,02,etf-51ff6436,ETF매매,ETF매매 방법: 주식처럼 쉽게 투자하는 인덱스 펀드,howto,howto,ETF의 개념과 증권사를 통한 매매 절차를 초보자 눈높이에서 설명한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,190,lt,primary_gemini
02-real-estate-subscription-kcb-5bdff973,02-real-estate-subscription,02,kcb-5bdff973,KCB신용평가,KCB신용평가 점수 관리법: 신용등급 올리는 핵심 습관,howto,tip,신용평가사 KCB의 점수 산정 기준을 이해하고 신용도를 관리하는 법을 다룬다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,190,lt,primary_gemini
02-etf-investment-sofretf-c9c770f8,02-etf-investment,02,sofretf-c9c770f8,SOFRETF,SOFR ETF 투자 이해하기: 금리 연동형 상품의 특징,info,review,시장 금리를 추종하는 SOFR ETF의 구조와 투자 매력을 분석한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,190,lt,primary_gemini
02-inheritance-donation-kw-f8d26019,02-inheritance-donation,02,kw-f8d26019,고용지원금환급,놓치기 쉬운 고용지원금환급 절차와 대상 확인하기,info,tip,사업주가 환급받을 수 있는 고용 관련 지원금의 종류와 신청 방법을 안내한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,190,lt,primary_gemini
02-deposit-interest-rate-kw-7edb6edd,02-deposit-interest-rate,02,kw-7edb6edd,구리관련주식,구리관련주식 전망: 원자재 가격과 시장 흐름 분석,info,issue,산업의 쌀이라 불리는 구리 관련 주식의 시장 환경과 변동 요인을 살펴본다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,190,lt,primary_gemini
02-financial-planning-methods-kw-6df0bc23,02-financial-planning-methods,02,kw-6df0bc23,금리비교사이트,금리비교사이트 활용해 대출 이자 줄이는 꿀팁,compare,compare,금리 비교 플랫폼을 통해 최저 금리 상품을 찾는 방법과 주의사항을 정리한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,190,lt,primary_gemini
02-startup-funding-kw-f2f4b45a,02-startup-funding,02,kw-f2f4b45a,급여관리,효율적인 급여관리: 통장 쪼개기와 자산 배분 전략,howto,tip,직장인의 체계적인 급여 관리 방법과 저축 습관 형성 팁을 공유한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,190,lt,primary_gemini
02-inheritance-donation-kw-8391e052,02-inheritance-donation,02,kw-8391e052,기업대출금리,기업대출금리 결정 요인과 대출 비용 절감 전략,info,tip,기업 대출 시 금리가 결정되는 구조와 낮은 금리를 받기 위한 준비 사항을 다룬다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:42:17.277192+00:00,190,lt,primary_gemini
01-drama-kw-37d9bec0,01-drama,01,kw-37d9bec0,성인물사이트,성인물사이트 이용 시 주의해야 할 개인정보 보호와 보안 위험성,info,tip,성인물사이트 접속 시 발생할 수 있는 보안 위협과 개인정보 유출을 방지하기 위한 안전한 인터넷 이용 수칙을 안내한다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,130,lt,primary_gemini
02-real-estate-subscription-kw-8cd648e6,02-real-estate-subscription,02,kw-8cd648e6,크래딧,신용점수 크래딧 관리의 중요성과 올리는 방법,howto,tip,금융 거래의 기본인 신용점수를 효율적으로 관리하는 전략을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,910,lt,primary_gemini
02-stock-investment-kw-7dea5303,02-stock-investment,02,kw-7dea5303,주식차트연구소,주식 차트 연구소 활용법: 기술적 분석 배우기,howto,howto,주식 차트를 공부하고 분석하는 노하우와 유용한 학습 채널을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,770,lt,primary_gemini
02-global-economy-kw-b30b015b,02-global-economy,02,kw-b30b015b,회계사세무사,회계사세무사 차이점과 나에게 맞는 전문 자격사 선택 기준,info,compare,회계사와 세무사의 업무 영역을 비교하고 상황별 적합한 조력자를 찾는 방법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,270,lt,primary_gemini
02-inheritance-donation-kw-ca39581d-2,02-inheritance-donation,02,kw-ca39581d-2,알바인,알바인 활용법: 안전한 아르바이트 구직을 위한 필수 체크리스트,howto,howto,알바인 플랫폼을 통해 신뢰할 수 있는 일자리를 찾고 사기를 예방하는 노하우를 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-etf-investment-kw-6af9a6ff-2,02-etf-investment,02,kw-6af9a6ff-2,연금상담,"노후 준비를 위한 연금상담, 무엇을 준비하고 질문해야 할까?",howto,tip,연금상담 전 반드시 체크해야 할 개인의 재무 상태와 상담 시 확인해야 할 핵심 항목을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-etf-investment-kw-91d22024-2,02-etf-investment,02,kw-91d22024-2,연금수령액계산,"미리 확인하는 노후 자금, 연금수령액계산 방법과 절차",howto,howto,국민연금 및 개인연금 예상 수령액을 스스로 계산해보는 방법과 활용 가능한 도구를 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-etf-investment-kw-90322ce1-2,02-etf-investment,02,kw-90322ce1-2,연금저축수수료,연금저축수수료 비교: 장기 수익률을 갉아먹는 비용 절감 전략,compare,compare,연금저축 계좌별 수수료 체계를 비교하고 장기 투자 시 비용이 수익률에 미치는 영향을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-etf-investment-kw-78491c9f-2,02-etf-investment,02,kw-78491c9f-2,연금저축펀드수익률,연금저축펀드수익률 높이는 자산 배분 전략과 관리 팁,info,tip,연금저축펀드의 성과를 관리하고 장기적인 수익률을 개선하기 위한 투자 원칙을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-startup-funding-kw-4e082315-2,02-startup-funding,02,kw-4e082315-2,연말정산대상자,나는 연말정산대상자일까? 근로소득자 필수 확인 사항,info,start,연말정산 대상자의 범위와 소득공제 및 세액공제를 위해 준비해야 할 기본 서류를 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-financial-planning-methods-kw-2b9b9639-2,02-financial-planning-methods,02,kw-2b9b9639-2,오후이사,오후이사 진행 시 장단점과 이사 비용 절약하는 꿀팁,cost,tip,오후 이사의 특징을 살펴보고 효율적인 이사 스케줄 관리와 비용 절감 방안을 제시합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-deposit-interest-rate-kw-2bcb02ba-2,02-deposit-interest-rate,02,kw-2bcb02ba-2,외국주식사는법,초보자를 위한 외국주식사는법: 계좌 개설부터 환전까지,howto,howto,해외 주식 투자를 시작하려는 분들을 위해 증권사 선택부터 매수 주문까지의 과정을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-budget-friendly-phone-kw-d3e92dfa-2,02-budget-friendly-phone,02,kw-d3e92dfa-2,우체국알뜰요금제,가계 통신비 절약하는 우체국알뜰요금제 장점과 가입 방법,cost,tip,우체국 알뜰폰 요금제의 특징을 알아보고 합리적인 통신비 설계를 위한 가이드를 제공합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-inheritance-donation-kw-bd749e90-2,02-inheritance-donation,02,kw-bd749e90-2,운전자금대출,사업 안정성을 위한 운전자금대출 종류와 신청 조건 분석,info,howto,기업 운영에 필요한 운전자금 대출의 개념과 은행별 심사 기준을 알기 쉽게 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-inheritance-donation-kw-d87468c6-2,02-inheritance-donation,02,kw-d87468c6-2,이천알바,이천알바 구직 시 알아야 할 지역별 일자리 특징과 주의사항,info,local,이천 지역 내 아르바이트 구직 트렌드와 안전한 근로 계약을 위한 체크리스트를 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-inheritance-donation-kw-83239299-2,02-inheritance-donation,02,kw-83239299-2,일자리지원금,놓치면 손해 보는 일자리지원금 종류와 신청 자격 총정리,info,issue,정부에서 운영하는 각종 일자리 지원금 제도를 소개하고 대상 여부 확인법을 알려드립니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-budget-friendly-phone-kw-aba50e4f-2,02-budget-friendly-phone,02,kw-aba50e4f-2,자급제폰요금제,자급제폰요금제 조합으로 통신비 반값 만드는 노하우,cost,tip,자급제 휴대폰 구매 후 알뜰폰 요금제를 결합하여 통신비를 효율적으로 줄이는 방법을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-real-estate-subscription-kw-4eb32fed-2,02-real-estate-subscription,02,kw-4eb32fed-2,저신용자사업자대출,저신용자사업자대출 이용 시 고려해야 할 정부 지원 상품,info,howto,신용도가 낮은 소상공인을 위한 정책 자금 대출 상품과 신청 가능한 경로를 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-inheritance-donation-kw-223d1b3d-2,02-inheritance-donation,02,kw-223d1b3d-2,정부무상지원금,나도 받을 수 있을까? 정부무상지원금 종류와 신청 방법,info,issue,기업 및 개인을 대상으로 하는 정부 무상 지원 정책의 최신 정보를 확인하는 법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-global-economy-kw-b64bd584-2,02-global-economy,02,kw-b64bd584-2,정부지원정책자금,사업 성장을 돕는 정부지원정책자금 활용 가이드,info,howto,중소기업 및 소상공인을 위한 정책 자금의 종류와 성공적인 대출 승인을 위한 준비 사항을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-stock-investment-kw-f433e711-2,02-stock-investment,02,kw-f433e711-2,주가분석,"기초부터 차근차근, 주가분석을 위한 필수 지표 읽는 법",howto,tip,주식 투자 시 참고해야 할 기업 가치 평가 지표와 차트 분석의 기초를 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-stock-investment-kw-65b53de8-2,02-stock-investment,02,kw-65b53de8-2,주식사는곳,주식사는곳 어디가 좋을까? 증권사 선택 기준 3가지,compare,start,주식 거래를 시작하기 위한 증권사 계좌 개설 방법과 수수료 비교 기준을 제시합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-deposit-interest-rate-kw-c3adc1f2-2,02-deposit-interest-rate,02,kw-c3adc1f2-2,주식신문,투자 안목을 넓혀주는 주식신문 활용법과 정보 선별 팁,info,tip,경제 신문을 통해 시장 흐름을 읽고 투자 아이디어를 얻는 구체적인 방법을 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-stock-investment-kw-f3eed7b0-2,02-stock-investment,02,kw-f3eed7b0-2,주식초보유튜브,주식초보유튜브 채널 추천 및 올바른 학습 가이드,review,start,주식 초보자가 신뢰할 수 있는 유튜브 채널을 선택하는 기준과 주의해야 할 점을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-stock-investment-kw-92681237-2,02-stock-investment,02,kw-92681237-2,증권거래,증권거래 프로세스 이해하기: 주문부터 결제까지의 과정,info,howto,주식 매매 시 발생하는 증권거래의 기본 원리와 시스템을 알기 쉽게 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-inheritance-donation-kw-2ff194f9-2,02-inheritance-donation,02,kw-2ff194f9-2,컴퓨터부업,"집에서 하는 컴퓨터부업, 현실적인 종류와 수익 창출 전략",howto,tip,재택 근무가 가능한 다양한 컴퓨터 부업의 유형을 살펴보고 주의해야 할 사기 유형을 경고합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
02-startup-funding-kw-35afba3e-2,02-startup-funding,02,kw-35afba3e-2,투자제안서,성공을 부르는 투자제안서 작성 핵심 요소와 구성법,howto,howto,투자자를 설득하기 위한 제안서의 필수 항목과 논리적인 구성 방법을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T09:01:07.311481+00:00,200,lt,primary_gemini
