l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at
04-luxury-resell-resell-profit-tax,04-luxury-resell,04,resell-profit-tax,리셀 차익과 세금,리셀로 번 돈 세금 낼까,info,issue,리셀 수익과 세금입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-luxury-resell-safe-used-trade,04-luxury-resell,04,safe-used-trade,중고 명품 거래 안전,중고 명품 안전 거래 체크,checklist,issue,중고 명품 거래 안전입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-luxury-resell-vintage-luxury-appeal,04-luxury-resell,04,vintage-luxury-appeal,빈티지 명품 매력,빈티지 명품이 주목받는 이유,info,issue,빈티지 명품의 매력입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-band-types-compare,04-maternity-wear,04,band-types-compare,임부 바지 밴드 종류,임부 바지 밴드 타입 비교,compare,tip,임부 바지 밴드 비교입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-maternity-brands-tour,04-maternity-wear,04,maternity-brands-tour,임부복 브랜드 둘러보기,임부복 브랜드 종류 둘러보기,review,review,임부복 브랜드 안내입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-maternity-essentials,04-maternity-wear,04,maternity-essentials,임부복 필수템 정리,임신 기간 옷 필수템 정리,checklist,tip,임부복 필수템입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-maternity-photo-outfit,04-maternity-wear,04,maternity-photo-outfit,만삭 사진 옷 준비,만삭 촬영 의상 준비하기,info,tip,만삭 촬영 의상입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-maternity-rental,04-maternity-wear,04,maternity-rental,임부복 대여 서비스,임부복 빌려 입기 어떨까,review,review,임부복 대여 검토입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-maternity-shoes,04-maternity-wear,04,maternity-shoes,임부 신발 편한 선택,임산부 발 편한 신발 고르기,info,tip,임부 신발 선택입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-maternity-sizing,04-maternity-wear,04,maternity-sizing,임부복 사이즈 고르기,임부복 사이즈 어떻게 고를까,info,tip,임부복 사이즈 선택입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-maternity-underwear,04-maternity-wear,04,maternity-underwear,임부 속옷 선택,임산부 속옷 고르는 기준,info,tip,임부 속옷 선택입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-maternity-workwear,04-maternity-wear,04,maternity-workwear,직장인 임부 출근복,임산부 단정한 출근복 구성,info,tip,임부 출근복 구성입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-postpartum-wearable,04-maternity-wear,04,postpartum-wearable,출산 후에도 입는 옷,출산 후까지 입는 임부복 고르기,info,tip,출산 후 활용 임부복입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-regular-clothes-hack,04-maternity-wear,04,regular-clothes-hack,일반 옷 임신 중 활용,평소 옷 임신 중에도 입는 법,howto,tip,평소 옷 활용법입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-secondhand-maternity,04-maternity-wear,04,secondhand-maternity,중고 임부복 마련,임부복 중고로 알뜰 장만,cost,tip,임부복 알뜰 마련입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-summer-maternity,04-maternity-wear,04,summer-maternity,여름 임신 시원한 옷,여름 임산부 시원하게 입기,info,tip,여름 임부복 요령입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-when-to-switch,04-maternity-wear,04,when-to-switch,임부복 언제부터,임부복 갈아탈 시기 정하기,info,start,임부복 전환 시기입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-maternity-wear-winter-maternity,04-maternity-wear,04,winter-maternity,겨울 임신 따뜻한 옷,겨울 임산부 따뜻한 레이어링,info,tip,겨울 임부복 요령입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-body-type-choices,04-mens-fashion,04,body-type-choices,남자 체형별 옷 고르기,남자 체형별 옷 선택 요령,info,tip,체형별 옷 선택입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-business-casual-set,04-mens-fashion,04,business-casual-set,남자 출근복 조합,남자 비즈니스 캐주얼 조합 점검,checklist,tip,출근복 조합 점검입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-dad-clothes-gift,04-mens-fashion,04,dad-clothes-gift,아빠 옷 선물 고르기,아버지 옷 선물 고르는 요령,info,tip,아버지 옷 선물 요령입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-denim-outfit-formula,04-mens-fashion,04,denim-outfit-formula,데님 코디 공식,남자 청바지 코디 공식 따라하기,howto,tip,데님 코디 공식입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-mens-coat-types,04-mens-fashion,04,mens-coat-types,남성 코트 종류 정리,남자 겨울 코트 종류 정리,info,tip,남성 코트 종류입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-mens-knit-styling,04-mens-fashion,04,mens-knit-styling,남성 니트 입는 법,남자 니트 코디 입는 법,info,tip,남성 니트 코디입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-mens-shopping-channels,04-mens-fashion,04,mens-shopping-channels,남자 쇼핑 채널 추천,남자 옷 쇼핑하기 좋은 곳,review,review,남성 쇼핑처 추천입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-mens-size-labels,04-mens-fashion,04,mens-size-labels,남성복 사이즈 호칭,남성복 95 100 105 사이즈 이해,info,start,남성복 사이즈 이해입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-plain-white-tee,04-mens-fashion,04,plain-white-tee,무지 흰티 고르기,남자 무지 흰티 고르는 기준,info,tip,무지 흰티 선택 기준입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-post-army-wardrobe,04-mens-fashion,04,post-army-wardrobe,군대 전역 후 옷장,전역 후 옷장 새로 채우기,info,start,전역 후 옷장 구성입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-shirt-collar-types,04-mens-fashion,04,shirt-collar-types,셔츠 카라 종류 구분,셔츠 카라 종류별 인상 차이,info,tip,카라 종류별 차이입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-shorts-length,04-mens-fashion,04,shorts-length,남자 반바지 기장,남자 반바지 적정 기장 찾는 법,howto,tip,반바지 기장 찾기입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-slacks-fit-guide,04-mens-fashion,04,slacks-fit-guide,남자 슬랙스 핏 고르기,남자 슬랙스 핏 종류와 선택,info,tip,슬랙스 핏 선택입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-suit-fit-types,04-mens-fashion,04,suit-fit-types,수트 핏 종류 이해,클래식핏 슬림핏 수트 차이,compare,compare,수트 핏 비교입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-mens-fashion-tshirt-necklines,04-mens-fashion,04,tshirt-necklines,티셔츠 넥라인 차이,크루넥 브이넥 티셔츠 차이,compare,tip,넥라인 차이 비교입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-capsule-wardrobe-start,04-minimal-fashion,04,capsule-wardrobe-start,캡슐 옷장 만들기,캡슐 옷장 구성 시작하기,howto,start,캡슐 옷장 시작법입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-declutter-criteria,04-minimal-fashion,04,declutter-criteria,옷 비우기 기준,옷 버릴지 남길지 판단 기준,info,tip,옷 비우기 판단 기준입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-minimal-but-stylish,04-minimal-fashion,04,minimal-but-stylish,미니멀과 멋 둘 다,단조롭지 않은 미니멀 연출,info,tip,단조롭지 않은 미니멀입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-minimal-fashion-books,04-minimal-fashion,04,minimal-fashion-books,심플 라이프 옷장 책,미니멀 라이프 옷장 책 추천,review,review,미니멀 옷장 도서입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-minimal-fashion-channels,04-minimal-fashion,04,minimal-fashion-channels,미니멀 패션 유튜버,미니멀 옷장 참고 채널 추천,review,review,미니멀 채널 추천입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-minimal-shoe-set,04-minimal-fashion,04,minimal-shoe-set,미니멀리스트 신발 구성,신발 몇 켤레로 살아보기,info,tip,미니멀 신발 구성입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-minimal-travel-packing,04-minimal-fashion,04,minimal-travel-packing,여행 미니멀 짐싸기,옷 적게 챙기는 여행 짐싸기,howto,tip,미니멀 여행 짐싸기입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-multi-use-items,04-minimal-fashion,04,multi-use-items,다용도 아이템 고르기,여러 용도로 입는 옷 고르기 체크,checklist,tip,다용도 옷 선택입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-one-in-one-out,04-minimal-fashion,04,one-in-one-out,미니멀 쇼핑 원칙,하나 사면 하나 비우는 원칙,info,tip,미니멀 쇼핑 원칙입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-project-333,04-minimal-fashion,04,project-333,333 프로젝트 도전,옷 33벌로 3개월 입기 도전,review,review,333 프로젝트 도전기입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-seasonless-clothes,04-minimal-fashion,04,seasonless-clothes,시즌 없는 옷 고르기,사계절 입는 옷 고르는 기준,info,tip,사계절 옷 선택 기준입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-three-color-palette,04-minimal-fashion,04,three-color-palette,미니멀 컬러 팔레트,3색으로 끝내는 옷장 팔레트,info,tip,옷장 컬러 팔레트입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-uniform-dressing,04-minimal-fashion,04,uniform-dressing,유니폼 드레싱,매일 비슷하게 입는 유니폼 전략,info,tip,유니폼 드레싱 전략입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-wardrobe-count,04-minimal-fashion,04,wardrobe-count,미니멀 옷장 개수,옷 몇 벌이면 충분할까,info,tip,적정 옷 개수 기준입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-minimal-fashion-why-minimal-fails,04-minimal-fashion,04,why-minimal-fails,옷장 다이어트 실패 이유,미니멀 옷장 실패하는 이유,info,issue,미니멀 실패 원인입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-office-wear-30-dae-yoseong-os-pis-luk,04-office-wear,04,30-dae-yoseong-os-pis-luk,30대 여성 오피스룩,30대 여성을 위한 오피스룩 스타일링 가이드,info,tip,30대 여성에게 적합한 오피스룩 스타일링 방법을 제공합니다.,slot_2step,2026-06-08T12:19:12.894188+00:00
04-office-wear-40dae-obisilook,04-office-wear,04,40dae-obisilook,40대 비즈니스 캐주얼,40대 오피스룩 추천,info,tip,40대 비즈니스 캐주얼 스타일링 팁,slot_2step,2026-06-08T12:19:12.894188+00:00
04-office-wear-gyeoul-opiseulook,04-office-wear,04,gyeoul-opiseulook,겨울 비즈니스 캐주얼,겨울 오피스룩 따뜻하게 입기,info,tip,겨울을 위한 따뜻한 오피스룩 스타일링,slot_2step,2026-06-08T12:19:12.894188+00:00
04-office-wear-jeobudam-opiseulook,04-office-wear,04,jeobudam-opiseulook,저예산 오피스 스타일,저예산으로 만드는 오피스룩,info,tip,저예산으로 오피스룩을 만드는 실용적인 팁,slot_2step,2026-06-08T12:19:12.894188+00:00
04-office-wear-kichag-eo-yeoseong-cazual,04-office-wear,04,kichag-eo-yeoseong-cazual,키작은 여자 비즈니스 캐주얼,키작은 여자 오피스룩 추천,info,tip,키작은 여자 비즈니스 캐주얼 스타일링 가이드,slot_2step,2026-06-08T12:19:12.894188+00:00
04-office-wear-kichyeon-namja-opiseulook,04-office-wear,04,kichyeon-namja-opiseulook,키큰 남자 비즈니스룩,키큰 남성을 위한 오피스룩,info,tip,키큰 남성을 위한 오피스룩 스타일링 가이드,slot_2step,2026-06-08T12:19:12.894188+00:00
04-office-wear-namja-yeo-eo-obisilook,04-office-wear,04,namja-yeo-eo-obisilook,남자 여름 비즈니스 캐주얼,남자 여름 오피스룩 추천,info,tip,남자 여름 오피스룩 스타일링 팁,slot_2step,2026-06-08T12:19:12.894188+00:00
04-office-wear-namseong-biznioseu-kodi,04-office-wear,04,namseong-biznioseu-kodi,남성 비즈니스 캐주얼,남성 오피스룩 코디 가이드,info,tip,남성을 위한 실용적인 비즈니스 캐주얼 스타일링 팁,slot_2step,2026-06-08T12:19:12.894188+00:00
04-office-wear-obisilook-byeandeu,04-office-wear,04,obisilook-byeandeu,오피스룩 브랜드,오피스룩 브랜드 추천,info,tip,오피스룩 브랜드 소개,slot_2step,2026-06-08T12:19:12.894188+00:00
04-office-wear-obisilook-sinhal,04-office-wear,04,obisilook-sinhal,오피스 신발 추천,편한 오피스 신발 찾기,info,tip,오피스룩에 어울리는 편안한 신발 추천,slot_2step,2026-06-08T12:19:12.894188+00:00
04-office-wear-opiseulook-syopingmol,04-office-wear,04,opiseulook-syopingmol,오피스룩 쇼핑몰 추천,오피스룩 쇼핑몰 베스트,info,tip,오피스룩 쇼핑몰 추천 리스트,slot_2step,2026-06-08T12:19:12.894188+00:00
04-office-wear-seong-gong-ui-os-pis-luk,04-office-wear,04,seong-gong-ui-os-pis-luk,성공적인 오피스룩,성공적인 오피스룩을 위한 비즈니스 캐주얼 스타일링 팁,info,tip,직장인을 위한 성공적인 비즈니스 캐주얼 스타일링 방법을 알려드립니다.,slot_2step,2026-06-08T12:19:12.894188+00:00
04-office-wear-sinipseawon-opiseulook,04-office-wear,04,sinipseawon-opiseulook,신입사원 비즈니스룩,신입사원 오피스룩 완벽 가이드,info,tip,신입사원을 위한 오피스룩 스타일링 가이드,slot_2step,2026-06-08T12:19:12.894188+00:00
04-office-wear-u-issneun-os-pis-luk,04-office-wear,04,u-issneun-os-pis-luk,아름다운 오피스룩,아름다운 오피스룩을 위한 패션 아이템 추천,info,tip,단정하고 세련된 오피스룩을 위한 패션 아이템을 소개합니다.,slot_2step,2026-06-08T12:19:12.894188+00:00
04-office-wear-yeoseong-bizineeseo-cazual,04-office-wear,04,yeoseong-bizineeseo-cazual,여성 비즈니스 캐주얼 스타일,여성 비즈니스 캐주얼 옷차림,info,tip,여성 비즈니스 캐주얼 스타일링 가이드,slot_2step,2026-06-08T12:19:12.894188+00:00
04-plus-size-fashion-40s-womens-fashion,04-plus-size-fashion,04,40s-womens-fashion,40대 여성 패션,40대 여성 패션 트렌드와 스타일링 팁,info,tip,40대 여성들을 위한 패션 트렌드와 스타일링 팁을 제공합니다.,slot_2step,2026-06-08T12:20:47.195332+00:00
04-plus-size-fashion-affordable-plus-size-fashion,04-plus-size-fashion,04,affordable-plus-size-fashion,저렴한 플러스사이즈,저렴한 가격에 플러스사이즈 옷 구매하기,info,tip,저렴한 가격에 플러스사이즈 옷을 구매하는 법을 알려드립니다.,slot_2step,2026-06-08T12:20:47.195332+00:00
04-plus-size-fashion-body-shape-fashion,04-plus-size-fashion,04,body-shape-fashion,아름다운 몸매 만들기,아름다운 몸매를 위한 패션 팁,howto,tip,아름다운 몸매를 만들기 위한 패션 팁을 제공합니다.,slot_2step,2026-06-08T12:20:47.195332+00:00
04-plus-size-fashion-minimalism-plus-size-fashion-style,04-plus-size-fashion,04,minimalism-plus-size-fashion-style,미니멀리즘 플러스사이즈,미니멀리즘 플러스사이즈 패션 스타일,info,tip,미니멀리즘 플러스사이즈 패션 스타일 소개,slot_2step,2026-06-08T12:20:47.195332+00:00
04-plus-size-fashion-plus-size-fashion,04-plus-size-fashion,04,plus-size-fashion,플러스사이즈 패션,체형의 장점을 살리는 플러스 사이즈 패션 스타일링 팁,info,tip,플러스 사이즈 패션에 대한 스타일링 팁과 정보를 제공합니다.,slot_2step,2026-06-08T12:20:47.195332+00:00
04-plus-size-fashion-plus-size-fashion-brands,04-plus-size-fashion,04,plus-size-fashion-brands,비만 패션 브랜드,비만인을 위한 패션 브랜드 추천,info,tip,비만인을 위한 패션 브랜드를 추천합니다.,slot_2step,2026-06-08T12:20:47.195332+00:00
04-plus-size-fashion-plus-size-fashion-for-different-body-types,04-plus-size-fashion,04,plus-size-fashion-for-different-body-types,다양한 체형의 플러스사이즈 패션,다양한 체형의 플러스사이즈 패션 스타일,info,tip,다양한 체형에 맞는 플러스사이즈 패션 스타일 소개,slot_2step,2026-06-08T12:20:47.195332+00:00
04-plus-size-fashion-plus-size-shopping,04-plus-size-fashion,04,plus-size-shopping,대형 마켓 플러스사이즈,대형 마켓에서 플러스사이즈 쇼핑하기,info,tip,대형 마켓에서 플러스사이즈 쇼핑하는 법을 알려드립니다.,slot_2step,2026-06-08T12:20:47.195332+00:00
04-plus-size-fashion-plus-size-workout-clothes-recommendation,04-plus-size-fashion,04,plus-size-workout-clothes-recommendation,플러스사이즈 운동복 추천,편한 플러스사이즈 운동복 추천,info,tip,편안한 플러스사이즈 운동복 추천,slot_2step,2026-06-08T12:20:47.195332+00:00
04-plus-size-fashion-pregnancy-fashion,04-plus-size-fashion,04,pregnancy-fashion,임산부 패션,임산부 옷 고르는 법과 추천 브랜드,info,tip,임산부를 위한 패션 가이드와 추천 브랜드를 소개합니다.,slot_2step,2026-06-08T12:20:47.195332+00:00
04-plus-size-fashion-short-person-fashion,04-plus-size-fashion,04,short-person-fashion,키작은사람 패션,키 작은 사람을 위한 패션 스타일링 팁,howto,tip,키 작은 사람을 위한 패션 스타일링 팁을 제공합니다.,slot_2step,2026-06-08T12:20:47.195332+00:00
04-plus-size-fashion-successful-plus-size-styling-examples,04-plus-size-fashion,04,successful-plus-size-styling-examples,성공적인 플러스사이즈 스타일링,성공적인 플러스사이즈 스타일링 사례,info,tip,성공적인 플러스사이즈 스타일링 사례 소개,slot_2step,2026-06-08T12:20:47.195332+00:00
04-plus-size-fashion-tall-people-clothing-tips,04-plus-size-fashion,04,tall-people-clothing-tips,키 큰 사람 옷 고르는 법,키 큰 사람 옷 고르는 팁,howto,tip,키 큰 사람이 옷을 고를 때 유용한 팁,slot_2step,2026-06-08T12:20:47.195332+00:00
04-plus-size-fashion-tall-person-fashion,04-plus-size-fashion,04,tall-person-fashion,키 큰 사람 패션,키 큰 사람을 위한 패션 스타일링 팁,howto,tip,키 큰 사람을 위한 패션 스타일링 팁을 제공합니다.,slot_2step,2026-06-08T12:20:47.195332+00:00
04-plus-size-fashion-trendy-plus-size-fashion-items,04-plus-size-fashion,04,trendy-plus-size-fashion-items,트렌디한 플러스사이즈 패션,트렌디한 플러스사이즈 패션 아이템,info,tip,현재 트렌디한 플러스사이즈 패션 아이템 소개,slot_2step,2026-06-08T12:20:47.195332+00:00
04-shoes-boots-storage,04-shoes,04,boots-storage,부츠 계절 보관,부츠 모양 유지하며 보관하기,howto,tip,부츠 보관 요령입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shoes-breaking-in-shoes,04-shoes,04,breaking-in-shoes,구두 길들이기,새 구두 발 아플 때 길들이기,info,tip,새 구두 길들이기입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shoes-dress-shoe-types,04-shoes,04,dress-shoe-types,로퍼 더비 구두 종류,로퍼 더비 옥스포드 구두 구분,info,start,구두 종류 구분입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shoes-foot-measuring,04-shoes,04,foot-measuring,신발 사이즈 정확히 재기,발 길이 발볼 정확히 재는 법,howto,tip,발 치수 재는 방법입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shoes-heel-repair-timing,04-shoes,04,heel-repair-timing,신발 굽 수선 시기,굽 갈아야 할 때와 수선 비용,cost,tip,굽 수선 시기와 비용입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shoes-height-insoles,04-shoes,04,height-insoles,키높이 깔창 활용,키높이 깔창 자연스럽게 쓰기,info,tip,키높이 깔창 활용입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shoes-odor-removal,04-shoes,04,odor-removal,신발 냄새 제거,신발 냄새 잡는 관리 요령,howto,tip,신발 냄새 관리입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shoes-rainboots-season,04-shoes,04,rainboots-season,레인부츠 장마 활용,장마철 레인부츠 활용하기,info,tip,장마철 레인부츠 활용입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shoes-shoe-care-tools,04-shoes,04,shoe-care-tools,구두 관리 용품,구두약 슈트리 관리 용품 입문,info,start,구두 관리 용품 입문입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shoes-shoe-rack-organizing,04-shoes,04,shoe-rack-organizing,신발장 정리 아이디어,신발장 효율적으로 정리하기,info,tip,신발장 정리 아이디어입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shoes-shoe-return-rules,04-shoes,04,shoe-return-rules,신발 환불 기준,신어본 신발 교환 환불 될까,info,issue,신발 교환 환불 기준입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shoes-slipon-vs-sneakers,04-shoes,04,slipon-vs-sneakers,슬립온과 스니커즈 비교,슬립온과 스니커즈 활용 비교,compare,compare,두 신발 활용 비교입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shoes-sneaker-cleaning,04-shoes,04,sneaker-cleaning,운동화 세탁 방법,흰 운동화 깨끗하게 세탁하기,howto,tip,운동화 세탁 요령입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shoes-summer-sandals,04-shoes,04,summer-sandals,샌들 여름 신발 선택,여름 샌들 고르는 기준,info,tip,여름 샌들 선택 기준입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shoes-wide-feet-shoes,04-shoes,04,wide-feet-shoes,발볼 넓은 발 신발,발볼 넓은 사람 신발 고르기,info,tip,발볼 넓은 발 신발 선택입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-blackfriday-strategy,04-shopping-guide,04,blackfriday-strategy,블랙프라이데이 공략,블프 시즌 패션 쇼핑 공략,info,issue,블프 쇼핑 공략입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-clothing-budget,04-shopping-guide,04,clothing-budget,옷 쇼핑 예산 정하기,한 시즌 옷 예산 정하는 법,cost,tip,시즌 의류 예산 설정입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-customs-duty-basics,04-shopping-guide,04,customs-duty-basics,직구 관세 기준,옷 직구 관세 면세 기준 알기,info,tip,직구 관세 기준입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-easy-return-shops,04-shopping-guide,04,easy-return-shops,교환 쉬운 쇼핑처 찾기,교환 반품 편한 쇼핑몰 고르기,info,tip,반품 편한 쇼핑처입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-fake-review-filter,04-shopping-guide,04,fake-review-filter,쇼핑몰 후기 거르기,쇼핑몰 가짜 후기 거르는 법,info,issue,가짜 후기 판별법입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-first-overseas-order,04-shopping-guide,04,first-overseas-order,해외직구 처음 하기,패션 해외직구 처음 따라하기,howto,start,해외직구 입문 절차입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-fitting-room-check,04-shopping-guide,04,fitting-room-check,오프라인 피팅 요령,매장에서 입어볼 때 확인 포인트,checklist,tip,피팅 시 확인 포인트입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-forwarding-service,04-shopping-guide,04,forwarding-service,배송대행지 이용법,배대지 이용하는 방법 정리,howto,tip,배송대행 이용 방법입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-live-commerce-tips,04-shopping-guide,04,live-commerce-tips,라이브 커머스 쇼핑,패션 라이브 방송 쇼핑 요령,info,tip,라방 쇼핑 요령입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-membership-benefits,04-shopping-guide,04,membership-benefits,멤버십 적립 활용,패션 플랫폼 멤버십 활용법,info,tip,쇼핑 멤버십 활용입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-platform-comparison,04-shopping-guide,04,platform-comparison,온라인 쇼핑몰 비교,패션 쇼핑 플랫폼별 특징 비교,compare,compare,쇼핑 플랫폼 비교입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-restock-alerts,04-shopping-guide,04,restock-alerts,품절 재입고 알림,품절템 재입고 알림 받는 법,howto,tip,재입고 알림 설정입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-shopping-fail-lessons,04-shopping-guide,04,shopping-fail-lessons,쇼핑 실패 반품 후기,충동 쇼핑 실패담과 교훈,review,review,쇼핑 실패담의 교훈입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-size-chart-by-country,04-shopping-guide,04,size-chart-by-country,사이즈 표기 나라별 차이,국가별 옷 사이즈 표기 차이,info,tip,국가별 사이즈 표기입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-shopping-guide-wishlist-method,04-shopping-guide,04,wishlist-method,위시리스트 운영법,충동구매 막는 위시리스트 운영,info,tip,위시리스트 운영법입니다.,claude_direct,2026-06-11T14:44:00.190480+00:00
04-spring-outfit-agi-bom-wechulbog,04-spring-outfit,04,agi-bom-wechulbog,아기 봄 외출복,아기 봄 외출복 추천 베스트,info,tip,아기 봄 외출을 위한 최고의 옷차림,slot_2step,2026-06-08T12:17:31.952349+00:00
04-spring-outfit-bom-deiteulook,04-spring-outfit,04,bom-deiteulook,봄 데이트룩,봄 데이트룩 완벽 가이드,info,tip,봄 데이트를 위한 완벽한 옷차림과 스타일링 팁,slot_2step,2026-06-08T12:17:31.952349+00:00
04-spring-outfit-bom-kemping-pashion,04-spring-outfit,04,bom-kemping-pashion,봄 캠핑 패션,봄 캠핑 패션 트렌드와 꿀팁,info,tip,봄 캠핑을 위한 패션 트렌드와 실용적인 팁,slot_2step,2026-06-08T12:17:31.952349+00:00
04-spring-outfit-bom-weding-geseuteulook,04-spring-outfit,04,bom-weding-geseuteulook,봄 웨딩 게스트룩,봄 웨딩 게스트룩 완벽 가이드,info,tip,봄 웨딩을 위한 게스트룩 완벽 가이드,slot_2step,2026-06-08T12:17:31.952349+00:00
04-spring-outfit-children-spring-school-look,04-spring-outfit,04,children-spring-school-look,어린이 등교룩 봄,봄 어린이 등교룩 베스트 스타일링 팁,info,tip,어린이를 위한 봄 등교룩 아이디어와 스타일링 노하우를 공유합니다.,slot_2step,2026-06-08T12:17:31.952349+00:00
04-spring-outfit-ginae-bom-kodi,04-spring-outfit,04,ginae-bom-kodi,기내 봄 코디,기내 봄 코디 완벽 가이드,info,tip,기내 여행을 위한 봄 코디 완벽 가이드,slot_2step,2026-06-08T12:17:31.952349+00:00
04-spring-outfit-im-sanbu-bom-ot-chajam,04-spring-outfit,04,im-sanbu-bom-ot-chajam,임산부 봄 패션,임산부 봄 옷차림 가이드,info,tip,봄철 임산부를 위한 스타일리시하고 편안한 옷차림 팁,slot_2step,2026-06-08T12:17:31.952349+00:00
