l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at,monthly_total,tier,meta_source
01-celeb-diet-kw-fe45795b,01-celeb-diet,01,kw-fe45795b,옆구리살빼는운동,집에서 따라 하는 효과적인 옆구리살빼는운동 베스트 3,howto,howto,홈트레이닝으로 탄탄한 옆구리 라인을 만들 수 있는 핵심 동작을 알려줍니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4240,hi,primary_gemini
01-drama-kw-716e277c,01-drama,01,kw-716e277c,중앙성가,교회 찬양대를 위한 중앙성가 활용법과 추천 곡 리스트,info,tip,성가대 지휘자와 대원들을 위한 중앙성가 악보 활용 팁과 추천 곡을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4220,hi,primary_gemini
01-actor-filmography-kw-9c012a53,01-actor-filmography,01,kw-9c012a53,발주,비즈니스 효율을 높이는 스마트한 발주 시스템 관리 노하우,howto,tip,기업 운영의 필수인 발주 프로세스를 효율화하는 방법과 툴을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4200,hi,primary_gemini
01-drama-tv-62572ee2,01-drama,01,tv-62572ee2,TV프로그램,주말에 뭐 볼까? 이번 주 놓치지 말아야 할 TV프로그램 추천,info,issue,현재 방영 중인 TV프로그램 중 시청률과 화제성이 높은 작품들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4190,hi,primary_gemini
01-celeb-diet-kw-958f7ae8,01-celeb-diet,01,kw-958f7ae8,디톡스다이어트,"디톡스다이어트 효과와 주의사항, 건강하게 시작하는 방법",info,start,몸속 노폐물을 비우는 디톡스다이어트의 원리와 안전한 실천법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4170,hi,primary_gemini
01-drama-tv-83a64591,01-drama,01,tv-83a64591,무료TV보기,합법적으로 무료TV보기 가능한 OTT 플랫폼 및 서비스 정리,info,tip,정식 경로를 통해 무료TV보기 서비스를 이용할 수 있는 플랫폼들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4170,hi,primary_gemini
01-drama-kw-aae6f739,01-drama,01,kw-aae6f739,독립영화,"마음을 울리는 독립영화 추천, 숨은 명작을 찾는 방법",info,review,상업 영화와는 다른 매력을 가진 독립영화의 매력과 볼만한 작품들을 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4160,hi,primary_gemini
01-celeb-diet-kw-be347099,01-celeb-diet,01,kw-be347099,내장지방,"건강의 적 내장지방 빼는 법, 식단과 운동의 정석",howto,tip,만병의 근원인 내장지방을 효과적으로 줄이기 위한 생활 습관을 제안합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4140,hi,primary_gemini
01-style-kw-bd386c81,01-style,01,kw-bd386c81,설문,데이터 수집을 위한 설문조사 기획부터 결과 분석까지,howto,tip,효과적인 설문 문항 설계 방법과 데이터를 활용하는 노하우를 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4130,hi,primary_gemini
01-drama-kw-e20c5f99,01-drama,01,kw-e20c5f99,볼만한영화,장르별로 골라보는 주말 볼만한영화 추천 리스트,info,review,평점과 후기가 좋은 볼만한영화들을 장르별로 큐레이션 하여 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4080,hi,primary_gemini
01-actor-filmography-kw-7df98db4,01-actor-filmography,01,kw-7df98db4,커플아이템,"센스 있는 커플아이템 추천, 기념일 선물로 딱 좋은 리스트",compare,tip,커플들의 취향을 저격할 세련된 커플아이템들을 유형별로 비교 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4080,hi,primary_gemini
01-celeb-diet-kw-c1ab0ce0,01-celeb-diet,01,kw-c1ab0ce0,피하지방빼는법,체형 고민 끝! 피하지방빼는법과 과학적인 다이어트 원리,howto,howto,피하지방을 효과적으로 연소시키기 위한 운동과 식단 전략을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4080,hi,primary_gemini
01-drama-kw-2de55ab9,01-drama,01,kw-2de55ab9,음악학원,"취미부터 입시까지, 나에게 딱 맞는 음악학원 고르는 기준",compare,tip,"음악학원을 선택할 때 고려해야 할 강사진, 시설, 커리큘럼 등을 비교합니다.",gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4070,hi,primary_gemini
01-celeb-diet-kw-aa427c60,01-celeb-diet,01,kw-aa427c60,전문직,"전문직의 세계, 자격증 취득부터 현실적인 장단점까지",info,issue,다양한 전문직의 종류와 해당 직업군이 되기 위한 과정 및 전망을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4070,hi,primary_gemini
01-celeb-diet-kw-0cd16c3e,01-celeb-diet,01,kw-0cd16c3e,갱년기다이어트,"중년 건강을 위한 갱년기다이어트, 무리하지 않고 성공하는 법",howto,tip,갱년기 변화에 맞춘 건강한 다이어트 식단과 운동법을 상세히 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4060,hi,primary_gemini
01-style-kw-1b714f72,01-style,01,kw-1b714f72,우퍼스피커,"음질의 완성 우퍼스피커, 홈시어터 구축을 위한 필수 가이드",info,tip,우퍼스피커의 역할과 최적의 사운드를 위한 배치 방법을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4060,hi,primary_gemini
01-drama-kw-2c84dc54,01-drama,01,kw-2c84dc54,무료영화보기사이트,안전하게 이용 가능한 무료영화보기사이트 TOP 5 추천,info,tip,저작권 걱정 없이 영화를 즐길 수 있는 합법적 무료영화보기사이트를 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4050,hi,primary_gemini
01-k-pop-kw-02414e29,01-k-pop,01,kw-02414e29,완결웹툰추천,정주행하기 좋은 레전드 완결웹툰추천 베스트 모음,info,review,스토리와 작품성이 검증된 완결웹툰추천 리스트를 장르별로 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4050,hi,primary_gemini
01-drama-kw-dff2703f,01-drama,01,kw-dff2703f,쉬운피아노악보,피아노 초보자를 위한 쉬운피아노악보 찾는 사이트와 연습 팁,howto,tip,악보 읽기가 어려운 초보자를 위해 쉬운피아노악보를 구하는 법을 알려줍니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4030,hi,primary_gemini
01-celeb-diet-kw-6357fbcd,01-celeb-diet,01,kw-6357fbcd,다이어트방법,요요 없는 건강한 다이어트방법 5단계 로드맵,howto,start,지속 가능한 감량을 위해 실천해야 할 단계별 다이어트방법을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4020,hi,primary_gemini
01-actor-filmography-kw-b24b7bb8,01-actor-filmography,01,kw-b24b7bb8,아크릴키링제작,"나만의 굿즈 만들기, 아크릴키링제작 업체 선정부터 과정까지",howto,tip,소량 제작부터 대량 주문까지 아크릴키링제작 가이드를 상세히 제공합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4010,hi,primary_gemini
01-drama-kw-5b6f1cd3,01-drama,01,kw-5b6f1cd3,가요,시대를 관통하는 가요 명곡과 최근 음악 트렌드 분석,info,issue,한국 가요의 역사와 현재 차트를 점령한 음악적 특징을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4000,hi,primary_gemini
01-k-pop-kw-62b82887,01-k-pop,01,kw-62b82887,예능추천,"지친 일상에 웃음을, 지금 가장 핫한 예능추천 리스트",info,review,스트레스를 날려줄 재미있는 예능추천 프로그램들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,4000,hi,primary_gemini
01-drama-kw-376aaf6e,01-drama,01,kw-376aaf6e,일본영화추천,"감성 가득한 일본영화추천, 특유의 분위기를 느낄 수 있는 명작들",info,review,일본 영화 특유의 감성을 좋아하는 분들을 위한 추천작 리스트입니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3980,hi,primary_gemini
01-actor-filmography-kw-a3fc9b94,01-actor-filmography,01,kw-a3fc9b94,뱃지제작,"브랜드 홍보 필수템, 뱃지제작 업체 고르는 꿀팁",howto,tip,금속 뱃지 등 뱃지제작 시 고려해야 할 디자인과 재질 선택법을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3910,hi,primary_gemini
01-k-pop-kw-d125e36b,01-k-pop,01,kw-d125e36b,만화책추천,소장 가치 200% 인생 만화책추천 장르별 베스트,info,review,만화 매니아들이 인정한 명작 만화책추천 리스트를 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3900,hi,primary_gemini
01-actor-filmography-kw-5405ea77,01-actor-filmography,01,kw-5405ea77,슬로건제작,"브랜드 가치를 높이는 슬로건제작, 기억에 남는 문구 만들기",howto,tip,짧지만 강렬한 슬로건제작을 위한 카피라이팅 기법을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3900,hi,primary_gemini
01-style-kw-d23a3986,01-style,01,kw-d23a3986,마피아게임,엠티 필수 코스! 마피아게임 규칙과 전략적으로 이기는 법,howto,tip,심리전의 꽃 마피아게임의 기본 룰과 승률을 높이는 팁을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3890,hi,primary_gemini
01-photo-essay-kw-9b1dfd89,01-photo-essay,01,kw-9b1dfd89,신년운세,"2025년 신년운세 미리 보기, 한 해의 흐름을 확인하는 법",info,issue,신년운세를 통해 한 해의 계획을 세우는 방법과 운세 서비스 이용 팁을 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3890,hi,primary_gemini
01-celeb-diet-kw-ef454ae2,01-celeb-diet,01,kw-ef454ae2,한약다이어트,"한약다이어트 효과와 원리, 체질별 맞춤 처방의 중요성",info,tip,한약다이어트가 체중 감량에 어떤 도움을 주는지 과학적 근거를 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3850,hi,primary_gemini
01-celeb-diet-kw-511b6503,01-celeb-diet,01,kw-511b6503,허벅지,"탄탄한 하체 만들기, 허벅지 살 빼는 운동과 관리법",howto,howto,허벅지 라인을 정리하고 근력을 키우는 효과적인 운동 루틴을 제안합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3840,hi,primary_gemini
01-drama-moa-96042bcd,01-drama,01,moa-96042bcd,MOA,"K-POP 팬덤 문화, MOA가 알아야 할 투모로우바이투게더 소식",info,issue,투모로우바이투게더의 팬덤 MOA를 위한 최신 활동 소식과 정보를 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3810,hi,primary_gemini
01-drama-kw-05978bd9,01-drama,01,kw-05978bd9,영화다운로드,합법적 영화다운로드 서비스 이용 방법과 장점 정리,howto,tip,안전하게 고화질 영화다운로드 서비스를 이용할 수 있는 플랫폼을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3800,hi,primary_gemini
01-style-kw-ce86f36e,01-style,01,kw-ce86f36e,걷기대회,건강과 재미를 동시에! 전국 걷기대회 참여 방법 및 준비물,info,local,지역별 걷기대회 정보를 확인하는 법과 참가 시 필요한 준비물을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3760,hi,primary_gemini
01-photo-essay-kw-b1359f10,01-photo-essay,01,kw-b1359f10,무료사주궁합,"재미로 보는 무료사주궁합, 신뢰도 높은 사이트 활용법",info,tip,간편하게 확인할 수 있는 무료사주궁합 서비스와 주의점을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3730,hi,primary_gemini
01-drama-kw-0ac0db4f,01-drama,01,kw-0ac0db4f,썸머피아노악보,감성 가득한 썸머피아노악보 추천 및 연주 팁,info,tip,여름 분위기를 물씬 풍기는 피아노곡 악보를 소개하고 연주 노하우를 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3730,hi,primary_gemini
01-style-kw-b96033d9,01-style,01,kw-b96033d9,에이전시,성공적인 협업을 위한 광고 에이전시 선정 가이드,howto,howto,브랜드 마케팅을 위해 신뢰할 수 있는 에이전시를 선택하는 기준을 알아봅니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3710,hi,primary_gemini
01-style-kw-d1ef7f2e,01-style,01,kw-d1ef7f2e,트로트여자가수,요즘 대세! 실력파 트로트여자가수 리스트와 매력 분석,info,issue,최근 방송과 차트에서 주목받는 트로트 여성 가수들의 특징과 대표곡을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3710,hi,primary_gemini
01-actor-filmography-kw-cced3093,01-actor-filmography,01,kw-cced3093,아크릴스탠드,덕질 필수템! 최애 캐릭터 아크릴스탠드 제작 및 보관법,howto,tip,굿즈 제작 입문자를 위한 아크릴 스탠드 제작 과정과 예쁘게 전시하는 방법을 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3690,hi,primary_gemini
01-k-pop-kw-35a211b5,01-k-pop,01,kw-35a211b5,웹튼,"요즘 볼만한 웹튼 추천, 장르별 인기 작품 모음",info,review,독자들의 호평을 받고 있는 최신 웹툰 작품들을 장르별로 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3680,hi,primary_gemini
01-celeb-diet-kw-8903b3ba,01-celeb-diet,01,kw-8903b3ba,윗배빼는법,"효과적인 윗배빼는법, 식단과 운동 루틴 핵심 정리",howto,tip,윗배가 나오는 원인을 파악하고 이를 해결하기 위한 실천 가능한 운동법을 제시합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3630,hi,primary_gemini
01-k-pop-kw-2d6e8e02,01-k-pop,01,kw-2d6e8e02,가족뮤지컬,아이와 함께 보기 좋은 가족뮤지컬 예매 팁과 추천 공연,info,tip,주말 가족 나들이를 위해 현재 공연 중인 가족 뮤지컬 정보를 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3590,hi,primary_gemini
01-actor-filmography-kw-1b2c23e0,01-actor-filmography,01,kw-1b2c23e0,스트링백팩,트렌디한 스트링백팩 코디법과 추천 브랜드 모음,info,review,요즘 유행하는 스트링 백팩의 스타일링 방법과 인기 제품을 비교합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3570,hi,primary_gemini
01-celeb-diet-kw-7ac2b0a7,01-celeb-diet,01,kw-7ac2b0a7,다이어트환,다이어트환 복용 전 알아야 할 성분과 주의사항,info,tip,다이어트 보조제인 다이어트환의 원리와 올바른 섭취 방법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3550,hi,primary_gemini
01-k-pop-kw-ed373ee9,01-k-pop,01,kw-ed373ee9,실시간무료티비,끊김 없는 실시간무료티비 시청 방법과 주의할 점,howto,tip,합법적으로 실시간 방송을 무료로 즐길 수 있는 플랫폼과 시청 팁을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3550,hi,primary_gemini
01-k-pop-kw-87854765,01-k-pop,01,kw-87854765,웹툰사이트,취향 저격 작품을 찾을 수 있는 인기 웹툰사이트 비교,compare,compare,다양한 웹툰 플랫폼의 장단점을 분석하여 독자에게 맞는 사이트를 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3540,hi,primary_gemini
01-celeb-diet-kw-5edf6e4c,01-celeb-diet,01,kw-5edf6e4c,비만클리닉,나에게 맞는 비만클리닉 선택 기준과 치료 프로그램,compare,howto,의학적 도움을 받을 수 있는 비만클리닉의 치료 방식과 선택 시 고려사항을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3530,hi,primary_gemini
01-k-pop-kw-0c9e67ef,01-k-pop,01,kw-0c9e67ef,소설책,지친 일상을 위로해 줄 인생 소설책 5권 추천,info,review,다양한 장르의 소설책 중 독자들에게 깊은 울림을 준 작품들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3500,hi,primary_gemini
01-photo-essay-kw-e91c849d,01-photo-essay,01,kw-e91c849d,포토그래퍼,전문 포토그래퍼가 알려주는 인생샷 찍는 촬영 꿀팁,howto,tip,사진 작가의 시선에서 바라본 구도와 조명 활용법 등 촬영 테크닉을 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3480,hi,primary_gemini
01-celeb-diet-kw-0fc5aea2,01-celeb-diet,01,kw-0fc5aea2,유산균다이어트,유산균다이어트 효과 있을까? 장 건강과 체중 감량의 관계,info,tip,다이어트 시 유산균 섭취가 체중 감량에 미치는 영향과 추천 섭취법을 알아봅니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3460,hi,primary_gemini
01-drama-kw-61b18951,01-drama,01,kw-61b18951,주말에가볼만한곳,"이번 주말에가볼만한곳, 서울 근교 힐링 명소 추천",info,local,주말 나들이를 계획하는 분들을 위해 가볼 만한 전시와 명소를 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3460,hi,primary_gemini
01-style-kw-42b3cd0e,01-style,01,kw-42b3cd0e,서울박람회,최신 트렌드를 한눈에! 이번 달 가볼 만한 서울박람회 일정,info,issue,서울에서 열리는 주요 박람회와 전시회 일정을 정리하여 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3450,hi,primary_gemini
01-style-kw-8383f99b,01-style,01,kw-8383f99b,촬영,영상 촬영 입문자를 위한 필수 장비와 기초 세팅법,howto,howto,영상 콘텐츠 제작을 시작하는 분들을 위한 촬영 장비 가이드를 제공합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3450,hi,primary_gemini
01-drama-kw-e7b3d696,01-drama,01,kw-e7b3d696,무료음악어플,데이터 걱정 없는 무료음악어플 추천 및 활용 팁,compare,tip,음악을 무료로 감상할 수 있는 어플리케이션들의 특징을 비교 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3390,hi,primary_gemini
01-drama-kw-452c6f1d,01-drama,01,kw-452c6f1d,연주,악기 연주 실력을 빠르게 향상시키는 연습 루틴,howto,tip,초보자가 악기 연주를 즐겁게 배우고 실력을 높일 수 있는 노하우를 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3370,hi,primary_gemini
01-photo-essay-model-7a03bac2,01-photo-essay,01,model-7a03bac2,MODEL,패션 MODEL 지망생을 위한 프로필 촬영과 에이전시 오디션,howto,start,모델을 꿈꾸는 이들을 위해 준비해야 할 기본 사항과 오디션 팁을 담았습니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3360,hi,primary_gemini
01-celeb-diet-kw-70aa8967,01-celeb-diet,01,kw-70aa8967,다이어트약처방,안전한 다이어트약처방을 위해 꼭 알아야 할 의학적 정보,info,tip,다이어트 약 처방 시 주의해야 할 부작용과 상담 과정을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3360,hi,primary_gemini
01-photo-essay-kw-4b0e162e,01-photo-essay,01,kw-4b0e162e,메이크업아티스트,전문 메이크업아티스트가 알려주는 데일리 메이크업 비법,howto,tip,메이크업 아티스트의 노하우를 통해 집에서도 전문가처럼 화장하는 법을 배웁니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3340,hi,primary_gemini
01-actor-filmography-kw-7f20c91a,01-actor-filmography,01,kw-7f20c91a,아크릴액자제작,"인테리어의 완성, 아크릴액자제작 업체 고르는 법",howto,tip,사진이나 작품을 고급스럽게 전시하기 위한 아크릴 액자 제작 가이드를 제공합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3340,hi,primary_gemini
01-style-kw-39609b03,01-style,01,kw-39609b03,체육대회,성공적인 체육대회 운영을 위한 프로그램 구성과 준비물,checklist,tip,회사나 학교 체육대회 기획자를 위한 필수 체크리스트와 게임 아이디어를 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3300,hi,primary_gemini
01-drama-kw-b0493f94,01-drama,01,kw-b0493f94,티비다시보기,"놓친 방송 티비다시보기, 합법적이고 편리한 플랫폼 추천",info,tip,인기 드라마와 예능을 다시 볼 수 있는 공식 OTT 서비스들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3290,hi,primary_gemini
01-drama-kw-91ea9b85,01-drama,01,kw-91ea9b85,무료드라마사이트,안전하게 이용하는 무료드라마사이트와 OTT 활용법,info,tip,드라마를 즐기는 시청자들을 위해 합법적으로 시청 가능한 경로를 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3280,hi,primary_gemini
01-reality-show-kw-9dcb5632,01-reality-show,01,kw-9dcb5632,영화감독,영화감독이 말하는 영화 제작의 과정과 비하인드 스토리,info,issue,작품 이면의 이야기를 통해 영화 제작의 세계를 조명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3280,hi,primary_gemini
01-celeb-diet-kw-92f60d52,01-celeb-diet,01,kw-92f60d52,실내운동기구,홈트족을 위한 가성비 좋은 실내운동기구 추천 리스트,compare,review,집에서 운동하기 좋은 기구들을 선정해 장단점과 활용법을 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3260,hi,primary_gemini
01-drama-kw-60ce3acc,01-drama,01,kw-60ce3acc,웹하드사이트,콘텐츠 저작권 보호를 위한 올바른 웹하드사이트 이용법,info,issue,건전한 디지털 콘텐츠 소비 문화를 위한 웹하드 이용 가이드를 다룹니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3210,hi,primary_gemini
01-style-kw-a9348f50,01-style,01,kw-a9348f50,출정식,성공적인 프로젝트 시작을 위한 출정식 기획 가이드,checklist,tip,팀의 사기를 높이는 출정식 행사를 준비하는 방법과 체크리스트를 제공합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3170,hi,primary_gemini
01-drama-kw-92b4c884,01-drama,01,kw-92b4c884,재난영화추천,긴장감 넘치는 주말을 위한 명작 재난영화추천 5선,info,review,몰입감 높은 재난 영화들을 선정하여 간단한 줄거리와 감상 포인트를 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3130,hi,primary_gemini
01-drama-kw-abd00fa2,01-drama,01,kw-abd00fa2,큐베이스,음악 작곡 입문자를 위한 큐베이스 기초 사용법,howto,start,작곡 프로그램 큐베이스의 기본 인터페이스와 초기 설정 방법을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3130,hi,primary_gemini
01-drama-p2p-27152da6,01-drama,01,p2p-27152da6,P2P,P2P 금융과 콘텐츠 플랫폼의 차이점과 올바른 이해,info,issue,P2P 서비스의 개념을 정리하고 안전한 이용 방법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3120,hi,primary_gemini
01-celeb-diet-kw-320a51a7,01-celeb-diet,01,kw-320a51a7,뱃살다이어트,뱃살다이어트 성공을 위한 식단과 복근 운동 루틴,howto,tip,뱃살을 효율적으로 줄이기 위한 생활 습관과 운동법을 구체적으로 알려드립니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3120,hi,primary_gemini
01-photo-essay-kw-9541bb19,01-photo-essay,01,kw-9541bb19,플로팅,인테리어 트렌드 플로팅 가구의 매력과 배치 팁,info,tip,공간을 넓어 보이게 하는 플로팅 디자인 가구 활용법을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3120,hi,primary_gemini
01-drama-kw-06b188f0,01-drama,01,kw-06b188f0,무료애니사이트,애니메이션 팬들을 위한 합법적 무료애니사이트 활용법,info,tip,애니메이션을 정당하게 감상할 수 있는 플랫폼과 정보를 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3110,hi,primary_gemini
01-k-pop-kw-273ac379,01-k-pop,01,kw-273ac379,오케스트라공연,"처음 가는 오케스트라공연, 관람 매너와 감상 포인트",info,tip,클래식 공연을 처음 접하는 분들을 위한 관람 예절과 즐기는 법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3110,hi,primary_gemini
01-photo-essay-kw-51071e19,01-photo-essay,01,kw-51071e19,관상보는법,"재미로 보는 관상보는법, 얼굴 부위별 의미와 해석",info,tip,관상의 기초 원리와 부위별로 담긴 의미를 가볍게 알아봅니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3100,hi,primary_gemini
01-style-kw-10c7cc6f,01-style,01,kw-10c7cc6f,광고대행사,광고대행사 선정 시 실패하지 않는 5가지 체크리스트,checklist,compare,마케팅 효과를 극대화할 수 있는 광고 대행사를 찾는 기준을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3090,hi,primary_gemini
01-actor-filmography-bts-4234ff4f,01-actor-filmography,01,bts-4234ff4f,BTS굿즈,BTS굿즈 수집 가이드: 공식 상품 확인부터 보관법까지,howto,tip,방탄소년단 공식 굿즈를 안전하게 구매하고 가치 있게 보관하는 방법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3080,hi,primary_gemini
01-drama-kw-2df1dc76,01-drama,01,kw-2df1dc76,동요악보,아이와 함께 연주하는 인기 동요악보 무료 사이트 추천,info,tip,피아노나 악기로 치기 쉬운 동요악보를 찾을 수 있는 유용한 사이트를 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3080,hi,primary_gemini
01-k-pop-kw-41aea3b8,01-k-pop,01,kw-41aea3b8,무협웹툰,정주행 필수! 스토리 탄탄한 무협웹툰 추천 TOP 5,info,review,요즘 웹툰 플랫폼에서 인기 있는 무협 장르의 명작들을 엄선하여 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3080,hi,primary_gemini
01-style-kw-2264264b,01-style,01,kw-2264264b,개소식,성공적인 개소식 준비를 위한 체크리스트와 진행 순서,checklist,howto,사무실이나 사업장 개소식을 준비할 때 필요한 준비물과 행사 식순을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3070,hi,primary_gemini
01-drama-kw-a2534686,01-drama,01,kw-a2534686,기획,콘텐츠 기획의 기초: 매력적인 아이디어를 만드는 기획 프로세스,howto,start,좋은 콘텐츠를 만들기 위해 필요한 기획의 단계별 핵심 요소를 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,3070,hi,primary_gemini
