l3_id,l2_id,l1_code,l3_slug,focus_keyword,title_ko,search_intent,topic_angle,description,model,generated_at,monthly_total,tier,meta_source
01-k-pop-kw-06a8e934,01-k-pop,01,kw-06a8e934,뮤지컬티켓팅,뮤지컬티켓팅 성공을 위한 서버 시간 확인 및 꿀팁,howto,tip,인기 뮤지컬 예매를 성공하기 위한 전략적인 티켓팅 노하우를 공개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-drama-kw-8ebba172,01-drama,01,kw-8ebba172,성인음악학원,"성인음악학원 취미반 추천, 악기 배우며 힐링하기",info,local,직장인들이 취미로 배우기 좋은 성인 음악 학원의 장점과 선택법을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-k-pop-kw-660ad120,01-k-pop,01,kw-660ad120,스포츠웹툰,"가슴 뛰는 스포츠웹툰 추천, 명작 스포츠물 BEST",info,issue,박진감 넘치는 전개로 사랑받는 스포츠 소재 웹툰들을 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-style-kw-1ee10cd8,01-style,01,kw-1ee10cd8,실내컬링,"이색 실내컬링 체험기, 가족 및 친구와 즐기는 법",review,local,실내에서 즐길 수 있는 이색 스포츠인 실내 컬링의 매력을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-photo-essay-kw-5d91a095,01-photo-essay,01,kw-5d91a095,여성모델,여성모델 지망생을 위한 포트폴리오 준비와 에이전시,info,start,모델 분야로 진출하려는 분들을 위한 기초 정보와 준비 과정을 담았습니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-celeb-diet-kw-96ec6c88,01-celeb-diet,01,kw-96ec6c88,여성직업,"전망 밝은 여성직업 추천, 시대 흐름에 맞는 전문직",info,start,다양한 분야에서 활약하는 여성 직업군과 미래 유망 직종을 살펴봅니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-reality-show-kw-4e110e2e,01-reality-show,01,kw-4e110e2e,영화과과외,영화과과외 선택 시 주의할 점과 합격 전략 세우기,checklist,tip,입시를 위해 영화과 과외를 고려할 때 반드시 확인해야 할 체크리스트를 제공합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-reality-show-kw-38cbb9d1,01-reality-show,01,kw-38cbb9d1,영화입시학원,"영화입시학원 고르는 법, 실기 합격률 높이는 선택 기준",compare,tip,나에게 맞는 영화 입시 학원을 찾기 위한 핵심 기준과 상담 팁을 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-k-pop-kw-254ff252,01-k-pop,01,kw-254ff252,옛날순정만화,"감성 충만 옛날순정만화 추천, 다시 봐도 설레는 명작",info,issue,추억을 불러일으키는 레전드 순정 만화 작품들을 다시 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-k-pop-kw-1cf24407,01-k-pop,01,kw-1cf24407,웹툰종류,"웹툰종류 총정리, 장르별 특징과 나에게 맞는 웹툰 찾기",info,tip,다양한 웹툰의 장르와 각 특징을 정리하여 취향에 맞는 작품을 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-drama-kw-edb510c8,01-drama,01,kw-edb510c8,유료이미지,저작권 걱정 없는 고퀄리티 유료이미지 사이트 비교 추천,compare,compare,상업적 이용이 가능한 유료 이미지 사이트들의 특징과 가격대를 비교 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-style-kw-cefd2d26,01-style,01,kw-cefd2d26,유튜브영상올리기,초보자를 위한 유튜브영상올리기 단계별 가이드,howto,howto,영상 편집 후 유튜브에 업로드하는 과정과 필수 설정 항목을 상세히 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-actor-filmography-kw-9dd12d15,01-actor-filmography,01,kw-9dd12d15,응원카드,마음을 전하는 감성적인 응원카드 문구와 제작 팁,info,tip,소중한 사람에게 힘이 되는 응원카드 문구 작성법과 디자인 팁을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-photo-essay-kw-c3578040,01-photo-essay,01,kw-c3578040,이미지제작,디자인 초보도 쉽게 하는 고퀄리티 이미지제작 툴 추천,howto,tip,누구나 전문가처럼 디자인할 수 있는 이미지 제작 도구와 활용법을 알아봅니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-style-kw-643fe5b8,01-style,01,kw-643fe5b8,인문학콘서트,삶의 깊이를 더하는 인문학콘서트 즐기는 법,info,start,최근 주목받는 인문학 콘서트의 매력과 참여 방법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-actor-filmography-kw-88275f99,01-actor-filmography,01,kw-88275f99,인형제작업체,"나만의 캐릭터 굿즈, 믿을 수 있는 인형제작업체 선정 기준",checklist,tip,커스텀 인형 제작 시 고려해야 할 업체 선정 기준과 제작 과정을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-drama-kw-58806171,01-drama,01,kw-58806171,일산기타학원,일산기타학원 선택 전 꼭 확인해야 할 체크리스트,checklist,local,일산 지역에서 기타를 배우려는 분들을 위한 학원 선택 가이드입니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-style-kw-09bfbe19,01-style,01,kw-09bfbe19,장비대여,영상 촬영을 위한 카메라 및 조명 장비대여 업체 이용 꿀팁,cost,tip,촬영 장비 대여 시 비용을 절약하고 효율적으로 이용하는 방법을 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-style-kw-373574f3,01-style,01,kw-373574f3,정년퇴임식,감동적인 정년퇴임식 준비를 위한 식순 및 체크리스트,checklist,tip,정년퇴임식을 성공적으로 준비하기 위한 전체적인 식순과 준비 사항을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-style-kw-ebecb496,01-style,01,kw-ebecb496,청소년페스티벌,2024년 기대되는 청소년페스티벌 일정 및 참여 안내,info,issue,청소년들이 즐길 수 있는 다양한 페스티벌 정보와 참여 방법을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-celeb-diet-kw-10db8681,01-celeb-diet,01,kw-10db8681,체온다이어트,체온다이어트 원리와 건강하게 체중 감량하는 방법,info,tip,체온을 높여 기초대사량을 늘리는 체온 다이어트의 핵심 원리를 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-drama-kw-5886197d,01-drama,01,kw-5886197d,최신가요무료듣기,최신가요무료듣기 가능한 합법적인 음악 스트리밍 서비스 소개,info,tip,저작권을 준수하며 최신 가요를 무료로 즐길 수 있는 방법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-drama-kw-b85e6476,01-drama,01,kw-b85e6476,최신영화무료보기,최신영화무료보기 가능한 OTT 무료 체험 기간 활용법,howto,tip,합법적인 OTT 플랫폼의 무료 체험 기간을 활용해 영화를 보는 방법을 알려드립니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-actor-filmography-kw-ba807314,01-actor-filmography,01,kw-ba807314,친환경기념품,센스 있는 기업 행사를 위한 친환경기념품 추천 리스트,info,tip,ESG 경영 트렌드에 맞춘 친환경 소재의 기념품 아이디어를 제안합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-actor-filmography-kw-bb100193,01-actor-filmography,01,kw-bb100193,컬러마스킹테이프,다꾸족 필수템 컬러마스킹테이프 활용 인테리어 꿀팁,howto,tip,다양한 색상의 마스킹 테이프를 활용한 실용적인 인테리어 소품 만들기 방법을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-actor-filmography-kw-945b9fef,01-actor-filmography,01,kw-945b9fef,콘서트굿즈,"덕질의 완성, 콘서트굿즈 보관 및 정리 노하우",info,tip,소중한 콘서트 굿즈를 깔끔하게 보관하고 전시하는 방법을 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-drama-kw-0eace47c,01-drama,01,kw-0eace47c,파일다운사이트,안전한 파일다운사이트 선택 시 주의사항 및 이용 가이드,checklist,tip,파일 다운로드 시 보안 위험을 피하고 안전하게 이용하는 방법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-photo-essay-kw-9a4bdbaa,01-photo-essay,01,kw-9a4bdbaa,패션화보,"트렌드를 읽는 법, 최신 패션화보 감상 및 스타일링 분석",info,review,유명 매거진의 패션 화보를 통해 올 시즌 스타일링 트렌드를 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-photo-essay-kw-aea051db,01-photo-essay,01,kw-aea051db,한국사진작가,영감을 주는 현대 한국사진작가 5인과 그들의 작품 세계,info,review,한국 사진 예술의 현주소를 보여주는 주목할 만한 작가들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-style-kw-e8f2c86a,01-style,01,kw-e8f2c86a,홍보영상제작업체,성공적인 홍보영상제작업체 선택을 위한 필수 질문 리스트,checklist,tip,기업 홍보 영상 제작 시 실패 없는 업체 선정을 위한 체크리스트를 공개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,170,lt,primary_gemini
01-k-pop-kw-173377d2,01-k-pop,01,kw-173377d2,백합웹툰추천,입덕 주의! 몰입감 최고인 백합웹툰추천 베스트 5,info,review,탄탄한 스토리와 작화를 자랑하는 인기 백합 웹툰을 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,165,lt,primary_gemini
01-k-pop-2000-dc59431e,01-k-pop,01,2000-dc59431e,2000년대만화책,"추억 소환, 2000년대만화책 명작 리스트와 다시 보는 법",info,review,그 시절 우리를 울고 웃게 했던 2000년대 추억의 만화책들을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-k-pop-ott-8dc902ad,01-k-pop,01,ott-8dc902ad,OTT사이트,나에게 맞는 OTT사이트는 어디? 플랫폼별 특징 비교,compare,compare,"넷플릭스, 티빙, 디즈니플러스 등 주요 OTT 사이트의 장단점을 비교합니다.",gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-actor-filmography-kw-d093862c,01-actor-filmography,01,kw-d093862c,갤럭시폰케이스제작,세상에 하나뿐인 갤럭시폰케이스제작 디자인 아이디어,howto,tip,나만의 사진이나 문구로 갤럭시 폰케이스를 커스텀 제작하는 방법을 알려드립니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-celeb-diet-kw-14f05501,01-celeb-diet,01,kw-14f05501,다이어트업체,성공적인 감량을 위한 다이어트업체 선택과 관리 프로그램,compare,compare,전문 다이어트 업체의 관리 프로그램과 효과적인 선택 기준을 비교합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-drama-kw-eb608313,01-drama,01,kw-eb608313,드라마사이트,합법적으로 고화질 드라마 다시보기 가능한 드라마사이트 추천,info,tip,드라마 정주행을 즐기는 분들을 위해 합법적인 시청 플랫폼을 정리했습니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-k-pop-kw-1886153e,01-k-pop,01,kw-1886153e,로맨스판타지웹툰추천,설렘 폭발! 로맨스판타지웹툰추천 및 인기작 분석,info,review,로판 입문자를 위한 인기 웹툰 작품들을 장르별로 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-drama-kw-1672d303,01-drama,01,kw-1672d303,바이브요금제,바이브요금제 혜택 비교 및 나에게 맞는 요금제 찾기,compare,tip,음악 앱 바이브의 다양한 요금제 구성과 실속 있는 선택 방법을 안내합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-drama-kw-1f30efd7,01-drama,01,kw-1f30efd7,보컬오디션,"가수의 꿈을 향해, 보컬오디션 합격 전략 및 준비 사항",howto,tip,보컬 오디션을 준비하는 지망생들을 위한 실전 팁과 주의사항을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-style-kw-c4a79980,01-style,01,kw-c4a79980,사진을동영상으로,"사진을동영상으로 만드는 쉬운 방법, 무료 편집 앱 추천",howto,howto,스마트폰 사진을 활용해 감성적인 영상으로 변환하는 간단한 툴을 소개합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-photo-essay-kw-5f4b68d7,01-photo-essay,01,kw-5f4b68d7,설화아씨,"전통의 현대적 재해석, 설화아씨 브랜드 스토리와 특징",info,review,한국적 미를 담은 브랜드 설화아씨의 제품 철학과 인기 이유를 분석합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-actor-filmography-kw-bf894988,01-actor-filmography,01,kw-bf894988,스크랩북만들기,추억을 기록하는 감성 스크랩북만들기 기초 가이드,howto,tip,사진과 티켓 등을 활용해 나만의 스크랩북을 예쁘게 만드는 방법을 알려드립니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-actor-filmography-kw-7224d6e0,01-actor-filmography,01,kw-7224d6e0,아크릴인쇄제작,"굿즈 제작의 정석, 아크릴인쇄제작 과정 및 주문 팁",howto,tip,아크릴 굿즈 제작 시 주의할 점과 고품질 인쇄를 위한 파일 준비법을 설명합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-k-pop-kw-ae118a6d,01-k-pop,01,kw-ae118a6d,아파트유선방송,아파트유선방송 해지 및 OTT 전환 시 고려할 점,info,tip,케이블 방송을 해지하고 OTT로 넘어갈 때 체크해야 할 사항들을 정리합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-actor-filmography-kw-06e30c0d,01-actor-filmography,01,kw-06e30c0d,연예인굿즈제작,"소량부터 대량까지, 연예인굿즈제작 업체 이용 가이드",howto,tip,팬덤 활동을 위한 연예인 굿즈 제작 방법과 업체 선정 노하우를 공유합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-photo-essay-kw-7df57513,01-photo-essay,01,kw-7df57513,연예인화보,최신 연예인화보 속 패션 트렌드와 메이크업 분석,info,review,인기 연예인들의 화보를 통해 최신 트렌드를 읽어보는 시간을 갖습니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-style-kw-4c1d7a68,01-style,01,kw-4c1d7a68,영상프로덕션,고퀄리티 홍보 영상 제작을 위한 영상프로덕션 선정 팁,checklist,tip,기업 영상 제작을 맡길 때 영상 프로덕션을 고르는 기준과 체크리스트를 제공합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-reality-show-kw-80469f8f,01-reality-show,01,kw-80469f8f,영화연출학원,"영화감독의 꿈, 영화연출학원 선택 시 확인해야 할 점",info,start,영화 현장 실무와 이론을 배울 수 있는 영화 연출 학원 선택 가이드입니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-style-kw-a547024d,01-style,01,kw-a547024d,오컬트소설,"등골이 서늘해지는 몰입감, 오컬트소설 추천 베스트",info,review,미스터리와 공포를 즐기는 독자들을 위한 매력적인 오컬트 소설을 추천합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-style-kw-2a048039,01-style,01,kw-2a048039,워크샵장소추천,팀워크가 살아나는 이색 워크샵장소추천 리스트,info,tip,기업 워크샵 목적에 맞는 최적의 장소와 프로그램 아이디어를 제안합니다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-style-kw-45897641,01-style,01,kw-45897641,음향기기판매,실패 없는 음향기기판매 매장 고르는 5가지 체크리스트,checklist,tip,용도에 맞는 최적의 음향기기를 구매하기 위해 확인해야 할 매장 선정 기준을 소개한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-k-pop-kw-d71e5422,01-k-pop,01,kw-d71e5422,전시예매,요즘 핫한 전시예매 방법과 할인 꿀팁 총정리,howto,howto,인기 전시회를 저렴하고 편리하게 예매할 수 있는 플랫폼과 할인 정보를 안내한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-celeb-diet-kw-5611885f,01-celeb-diet,01,kw-5611885f,종아리살빼기,집에서 따라 하는 효과적인 종아리살빼기 스트레칭 루틴,howto,tip,매일 꾸준히 실천할 수 있는 종아리 라인 관리 운동법을 상세히 설명한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-style-kw-bad4a831,01-style,01,kw-bad4a831,지역케이블,우리 집 지역케이블 가입 전 꼭 따져봐야 할 장단점 비교,compare,compare,지역케이블 서비스의 특성과 요금제 선택 시 고려해야 할 사항을 비교 분석한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-k-pop-kw-5f340d6b,01-k-pop,01,kw-5f340d6b,콘서트티켓예매,콘서트티켓예매 성공을 위한 서버 시간 확인 및 꿀팁,howto,tip,좋은 좌석을 선점하기 위한 티켓팅 준비 과정과 주의사항을 정리한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-style-kw-dc7914fb,01-style,01,kw-dc7914fb,편집알바,영상 편집알바 시작하는 법과 포트폴리오 준비 가이드,info,start,영상 편집 초보자가 알바를 구하고 실력을 쌓는 현실적인 방법을 다룬다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-drama-kw-3441c767,01-drama,01,kw-3441c767,평점높은드라마,주말에 정주행하기 좋은 평점높은드라마 추천 TOP 5,info,review,시청자들에게 검증받은 평점 높은 드라마들의 줄거리와 감상 포인트를 소개한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-celeb-diet-kw-44766d7c,01-celeb-diet,01,kw-44766d7c,해독환,해독환 효능과 올바른 복용법 및 주의사항 완벽 정리,info,tip,체내 독소 배출을 돕는 해독환의 원리와 건강한 섭취 방법을 안내한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-style-kw-4754677a,01-style,01,kw-4754677a,힙노시스,전설적인 디자인 그룹 힙노시스가 음악계에 남긴 영향력,info,issue,유명 앨범 커버를 제작한 디자인 그룹 힙노시스의 역사와 작품 세계를 조명한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,160,lt,primary_gemini
01-drama-kw-6f02b46e,01-drama,01,kw-6f02b46e,화정드럼,화정드럼 학원 선택 시 고려할 시설과 커리큘럼 비교,compare,local,화정 지역에서 드럼을 배우기 좋은 학원의 특징과 선택 기준을 알아본다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,155,lt,primary_gemini
01-k-pop-10-0730b25c,01-k-pop,01,10-0730b25c,10월뮤지컬,가을 감성 가득한 10월뮤지컬 라인업 및 예매 정보,info,issue,10월에 관람하기 좋은 뮤지컬 작품들과 공연 정보를 미리 확인한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-k-pop-16447070-fd7d9a06,01-k-pop,01,16447070-fd7d9a06,1644-7070,1644-7070 고객센터 이용 안내 및 주요 문의 사항,info,tip,해당 번호로 문의 가능한 서비스 범위와 고객센터 이용 방법을 정리한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-celeb-diet-1-45fb0988,01-celeb-diet,01,1-45fb0988,1달다이어트,건강하게 성공하는 1달다이어트 현실적인 식단과 운동법,howto,tip,무리하지 않고 한 달 동안 체중을 감량할 수 있는 지속 가능한 계획을 제시한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-drama-cx-d47f3654,01-drama,01,cx-d47f3654,CX매니저,고객 경험을 설계하는 CX매니저의 역할과 필요 역량,info,start,최근 주목받는 직업인 CX매니저가 하는 일과 준비 방법을 소개한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-reality-show-iptv-ef324349,01-reality-show,01,iptv-ef324349,IPTV광고,소상공인도 가능한 IPTV광고 집행 비용과 효과 분석,cost,tip,IPTV 광고의 타겟팅 장점과 광고 효율을 높이는 전략을 설명한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-celeb-diet-kw-3ae75502,01-celeb-diet,01,kw-3ae75502,결혼중개업,신뢰할 수 있는 결혼중개업체 선택을 위한 필수 체크리스트,checklist,tip,결혼중개업 이용 시 피해를 예방하고 안전하게 서비스를 이용하는 방법을 안내한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-style-kw-8a3c0b22,01-style,01,kw-8a3c0b22,공공기관교육,공공기관교육 프로그램 기획 시 고려해야 할 핵심 요소,info,tip,공공기관에서 진행하는 교육의 목적과 효율적인 운영 방안을 다룬다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-style-kw-97ed8961,01-style,01,kw-97ed8961,광주칠순잔치,광주칠순잔치 장소 섭외부터 행사 준비까지 완벽 가이드,checklist,local,광주 지역에서 가족 행사를 준비할 때 필요한 장소와 체크리스트를 정리한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-style-s-bb62687b,01-style,01,s-bb62687b,꿀발린S급가이드,여행의 질을 높이는 꿀발린S급가이드 찾는 방법과 후기,review,tip,여행지에서 만족도 높은 가이드를 섭외하는 노하우와 주의사항을 공유한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-k-pop-kw-3fd1458a,01-k-pop,01,kw-3fd1458a,넌버벌퍼포먼스,대사 없이도 즐거운 넌버벌퍼포먼스 공연의 매력 탐구,info,review,언어 장벽 없는 넌버벌 공연의 특징과 대표적인 작품들을 소개한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-drama-kw-08e17f85,01-drama,01,kw-08e17f85,노래다운받기,합법적으로 노래다운받기 가능한 음원 플랫폼 비교,compare,tip,저작권을 준수하며 고음질로 음악을 소장할 수 있는 서비스들을 비교한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-drama-kw-32753521,01-drama,01,kw-32753521,다운로드프로그램,안전하고 빠른 다운로드프로그램 추천 및 사용법,howto,tip,파일 전송 속도를 높여주는 유용한 다운로드 관리 프로그램들을 추천한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-celeb-diet-kw-862ee5da,01-celeb-diet,01,kw-862ee5da,다이어트처방,전문가 상담을 통한 다이어트처방의 장점과 주의점,info,tip,의학적 도움을 통한 체중 감량의 원리와 안전한 처방 과정을 알아본다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-drama-kw-4922fb45,01-drama,01,kw-4922fb45,대형연습실,댄스 및 연기 연습을 위한 대형연습실 대관 꿀팁,info,tip,연습 환경에 맞는 대형 연습실을 고르는 기준과 대관 시 확인 사항을 다룬다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-drama-kw-efcc3cd7,01-drama,01,kw-efcc3cd7,드라마다시보기무료사이트,드라마다시보기무료사이트 이용 시 주의해야 할 보안 문제,info,issue,무료 다시보기 사이트 이용 시 발생할 수 있는 보안 위험과 합법적 시청 방법을 안내한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-k-pop-kw-c96e1efc,01-k-pop,01,kw-c96e1efc,만화보기,언제 어디서나 스마트폰으로 만화보기 좋은 플랫폼 추천,info,tip,다양한 장르의 웹툰과 만화를 즐길 수 있는 추천 앱과 서비스를 소개한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-photo-essay-kw-0590443a,01-photo-essay,01,kw-0590443a,모델섭외,광고 및 행사 목적 모델섭외 시 비용 절감 노하우,cost,tip,효율적인 모델 섭외 과정과 계약 시 필수적으로 확인해야 할 사항을 정리한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-style-kw-f5d874e8,01-style,01,kw-f5d874e8,모창가수,행사 분위기를 띄우는 모창가수 섭외 방법과 비용,cost,tip,이벤트의 재미를 더해줄 모창가수 섭외 시 고려할 점과 섭외 경로를 다룬다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-style-kw-92f7c95e,01-style,01,kw-92f7c95e,무인사진기,요즘 대세 무인사진기 인생샷 남기는 포즈와 꿀팁,howto,tip,무인 사진관에서 예쁜 결과물을 얻기 위한 촬영 노하우와 소품 활용법을 공유한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-style-kw-f4f537c9,01-style,01,kw-f4f537c9,버스킹장비,버스킹장비 구성 가이드: 앰프부터 마이크까지 필수템,howto,tip,거리 공연을 시작하려는 초보자를 위한 필수 버스킹 장비 리스트를 상세히 설명한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
01-celeb-diet-kw-ee33d64d,01-celeb-diet,01,kw-ee33d64d,복부비만다이어트,복부비만다이어트 핵심은 식단과 코어 운동의 병행,howto,tip,뱃살을 효율적으로 줄이기 위한 식습관 개선과 효과적인 운동 루틴을 제시한다.,gemini:gemini-3.1-flash-lite,2026-06-17T08:28:51.163364+00:00,150,lt,primary_gemini
